,0
0,9577.74821737603
1,9298.565068448019
2,309.6574665256722
3,249.20657564840715
4,269.5813340096776
5,250.7782412395244
6,231.49086116902916
7,219.44870786451017
8,214.22415890773573
9,237.4552858338663
10,231.36775112822323
11,223.5496180268807
12,218.97734809349274
13,189.71953483310767
14,193.77645072695702
15,181.48942565970034
16,178.6092217469329
17,173.1141756990299
18,170.49159188484455
19,170.49159188484455
20,179.47871448425778
21,171.78792385637652
22,175.84567575878995
23,173.33380964365423
24,170.89284996643406
25,160.10240481253226
26,161.81313818342792
27,157.55526802929617
28,166.24496743276998
29,164.14087075019725
30,162.0894408029583
31,160.28946620617168
32,160.28957604423243
33,156.9921449139821
34,165.11703929404922
35,159.0024633101604
36,153.32483458721265
37,151.52117669864262
38,151.52117669864262
39,151.52117669864262
40,148.03848370046663
41,146.35665670445118
42,148.03848370046663
43,148.03848370046663
44,163.0273372813178
45,159.00235365709176
46,157.0635612207129
47,157.0635612207129
48,153.32464664030826
49,152.26306520402866
50,152.26306520402866
51,149.68400145465088
52,155.65537459232817
53,155.65537459232817
54,155.65537459232817
55,149.9151829591686
56,148.19238021159097
57,153.40731215142964
58,155.33305367666205
59,151.67871867049615
60,157.22713312813272
61,157.22713312813272
62,156.77987244932928
63,156.77987244932928
64,154.8914099770194
65,149.48869120219635
66,146.09191836070076
67,148.3309234913164
68,143.59794319946636
69,138.87869138342535
70,138.87869138342535
71,137.59546592327794
72,136.60165426503738
73,148.37979802916266
74,145.56430022450766
75,148.76292575869954
76,147.35741430828645
77,151.97286895914345
78,146.79275537949522
79,147.4475637165234
80,146.35371501236048
81,144.9061277721433
82,140.5068779700428
83,142.92000711528868
84,143.88647036108526
85,146.69661894065433
86,140.84034730904992
87,145.1107092962056
88,138.91857789559356
89,144.8491204364723
90,151.68902754880773
91,146.82285974749374
92,142.2539502786642
93,139.71048685020344
94,137.56168079103708
95,148.1836740185233
96,148.1159838264684
97,133.107899185567
98,135.7570945601567
99,136.48548782800964
100,128.17031976362816
101,130.40543118338658
102,129.6726390622532
103,134.08894083778205
104,135.7377522537472
105,143.7761342967674
106,138.78718968033112
107,130.59137851925746
108,123.16089693754657
109,120.89090301525802
110,119.47443476901944
111,120.44705123383262
112,111.82243947719812
113,110.07937735961984
114,108.03076986944077
115,102.88155016967653
116,97.99406576857805
117,95.66992356247026
118,93.55909091107566
119,89.58876798391701
120,88.25603217338515
121,89.03992321295762
122,86.0549051559409
123,84.28485749624735
124,82.30690649047945
125,80.15813420185889
126,77.08492685368954
127,73.87185169319075
128,72.08826219754087
129,68.14340125147983
130,67.66043290109103
131,65.5962080799775
132,64.42476348334466
133,61.830097277338304
134,60.24870391350621
135,59.60516273177494
136,57.39915545489307
137,56.021167634986625
138,54.60780988744855
139,54.39314017805213
140,52.47380261764364
141,51.9039564445072
142,51.43172205761472
143,50.11864128739966
144,48.869183843306686
145,48.13885887119276
146,46.76940052489885
147,46.38114539269305
148,45.383475280794144
149,44.868654429527645
150,43.7765733219501
151,43.18287463824689
152,43.076074852077305
153,43.17456812199558
154,43.17511748424859
155,43.386547753687616
156,43.36382944343036
157,43.501308835130985
158,43.37957465629993
159,43.924303135525236
160,43.86385009470814
161,44.065507501629135
162,43.82500189061035
163,44.16673351067689
164,44.31660115531977
165,44.07040334873362
166,44.059564206215946
167,44.221385493069825
168,44.26523504913632
169,44.4085552751485
170,44.29653794042616
171,44.04479394456104
172,43.93332816470643
173,43.884888964850475
174,43.94117822618285
175,43.785690883595095
176,43.8612126895999
177,43.78943310894866
178,43.94669472150758
179,44.01362131352374
180,44.06021899123665
181,44.12986370263644
182,44.27057115526993
183,43.89519802151602
184,44.36375968574329
185,44.16188981645194
186,43.98312545210036
187,44.3922582949399
188,44.51501996474693
189,44.46130621771829
190,44.54311627720841
191,44.6922686561453
192,45.11176036036671
193,44.72506594238858
194,44.65490210184025
195,44.38519391746961
196,44.994532016303395
197,45.54950678876934
198,44.73479815192394
199,44.73834120012147
200,44.79011828587813
201,44.62818273957822
202,44.92627272953852
203,45.0266912649612
204,44.57909072701714
205,44.87800038817824
206,44.83427300202606
207,44.57068561272092
208,44.44186124158153
209,44.64103911433901
210,44.76032367663004
211,45.1190976723438
212,44.81132845140513
213,44.716898112421994
214,44.90703668565862
215,44.777308566244834
216,44.92168132798705
217,44.44717282967407
218,44.61263018382454
219,45.002645094590186
220,44.60351678499706
221,44.720568154982544
222,44.59685762558648
223,44.59191346281534
224,44.148286204403206
225,44.34111664838406
226,44.76414779551285
227,44.348649514962844
228,44.54186768102302
229,44.65387855011868
230,45.376490013444744
231,45.08796846646514
232,44.96515865943778
233,45.14675942600557
234,44.71118583281427
235,45.12848095003461
236,45.141393595438124
237,44.38103369255955
238,44.71845331267296
239,44.97698090296663
240,44.88519905220916
241,44.79640791273394
242,44.809546411518276
243,44.4906626099302
244,44.622423747340584
245,44.45903964995839
246,44.16720971836083
247,44.84950679702332
248,44.87945588677294
249,44.532549882279994
250,44.44140417941052
251,44.651422543802454
252,44.828244527685165
253,44.75154576542071
254,44.733260216195156
255,44.76203335673329
256,44.673539172776415
257,44.674307915890594
258,44.40710847401269
259,44.70783689915222
260,44.88180642202156
261,44.87550914800883
262,44.64491631024832
263,44.84786664644961
264,44.76024342832083
265,44.87834408407224
266,45.19033477968085
267,44.91928076886682
268,44.602324279803995
269,44.260308844132304
270,44.18691324022556
271,44.33488705273068
272,44.23397739861121
273,44.205792534226575
274,44.17072946546923
275,44.37263378627014
276,44.185764955759524
277,44.38926445858087
278,44.38549695399613
279,44.19838155986324
280,44.35515154230356
281,44.431126646608554
282,44.476841406447704
283,44.41399579084241
284,44.922544593183765
285,44.55826264446455
286,44.611828528929095
287,44.77758621555094
288,44.80954352433346
289,44.52869382064616
290,44.887081788988844
291,44.780821686861174
292,44.45212579316522
293,44.71566313573448
294,44.779159950396775
295,44.60815159757182
296,44.7712724333631
297,44.6398116884482
298,44.91781375917735
299,44.550212929755574
