,0
0,0.0
1,0.0
2,0.51955646276474
3,0.5354883670806885
4,0.5944734215736389
5,0.5944807529449463
6,0.5944827198982239
7,0.5944863557815552
8,0.5944864153862
9,0.594490647315979
10,0.5944907665252686
11,0.5944975018501282
12,0.5944975018501282
13,0.5944977402687073
14,0.5944997668266296
15,0.5945004224777222
16,0.5945005416870117
17,0.5945005416870117
18,0.5945005416870117
19,0.5945005416870117
20,0.5945005416870117
21,0.5945005416870117
22,0.5945006608963013
23,0.5945006608963013
24,0.5945006608963013
25,0.5945006608963013
26,0.6052742600440979
27,0.6052742600440979
28,0.6052742600440979
29,0.6052743196487427
30,0.6052743196487427
31,0.6052742600440979
32,0.6052743196487427
33,0.6052788496017456
34,0.6052788496017456
35,0.6052801012992859
36,0.6052802205085754
37,0.6052802205085754
38,0.6052802205085754
39,0.6052802205085754
40,0.6052804589271545
41,0.6052804589271545
42,0.6052805781364441
43,0.6052805781364441
44,0.6052805185317993
45,0.6052809953689575
46,0.6052811741828918
47,0.6052811741828918
48,0.6052811741828918
49,0.6052811741828918
50,0.6052811741828918
51,0.6052811741828918
52,0.605282187461853
53,0.6052822470664978
54,0.6052822470664978
55,0.6052826642990112
56,0.6052826642990112
57,0.6052826642990112
58,0.6052826642990112
59,0.6052826642990112
60,0.6052826642990112
61,0.6052826642990112
62,0.6052826642990112
63,0.6052826642990112
64,0.6052826642990112
65,0.6052840948104858
66,0.6052841544151306
67,0.6052860617637634
68,0.6052860617637634
69,0.6053001284599304
70,0.6053001284599304
71,0.6053000688552856
72,0.6053000688552856
73,0.6053001284599304
74,0.6053001284599304
75,0.6053001284599304
76,0.605301022529602
77,0.605301022529602
78,0.605301022529602
79,0.6053014993667603
80,0.6053014993667603
81,0.605301558971405
82,0.6053018569946289
83,0.6053024530410767
84,0.6053047180175781
85,0.6053048372268677
86,0.6053054332733154
87,0.6053054928779602
88,0.605305552482605
89,0.6053056120872498
90,0.6053071618080139
91,0.6053072214126587
92,0.6053076982498169
93,0.6053076386451721
94,0.6053093075752258
95,0.6053166389465332
96,0.6053169965744019
97,0.6053184270858765
98,0.6053191423416138
99,0.6115137934684753
100,0.6115149259567261
101,0.6195974946022034
102,0.6196022033691406
103,0.6196179986000061
104,0.6196185350418091
105,0.6196213364601135
106,0.6196262240409851
107,0.6196289658546448
108,0.6196289658546448
109,0.6196365356445312
110,0.6196379065513611
111,0.6196434497833252
112,0.619644820690155
113,0.6196448802947998
114,0.619644820690155
115,0.6196449398994446
116,0.6323019862174988
117,0.6323023438453674
118,0.6339192986488342
119,0.6339192986488342
120,0.6339203119277954
121,0.6339202523231506
122,0.6339210271835327
123,0.6339219808578491
124,0.633924126625061
125,0.6355409622192383
126,0.6355569362640381
127,0.6501044631004333
128,0.6501051187515259
129,0.6501122117042542
130,0.6501138806343079
131,0.6501152515411377
132,0.6501153111457825
133,0.6501156091690063
134,0.6501210927963257
135,0.6501210927963257
136,0.6501234769821167
137,0.650128960609436
138,0.6501314043998718
139,0.657135546207428
140,0.6571354866027832
141,0.6571363806724548
142,0.6571364402770996
143,0.6584853529930115
144,0.658486545085907
145,0.6584917306900024
146,0.6584917306900024
147,0.6584925651550293
148,0.6584939360618591
149,0.6584956049919128
150,0.6633514165878296
151,0.6633518934249878
152,0.6633522510528564
153,0.6641629934310913
154,0.6641682386398315
155,0.6641684770584106
156,0.664168655872345
157,0.6641724705696106
158,0.6641730666160583
159,0.6717142462730408
160,0.671714186668396
161,0.671714723110199
162,0.6717153787612915
163,0.6717168688774109
164,0.6717172265052795
165,0.6717174053192139
166,0.6717173457145691
167,0.671717643737793
168,0.6717163920402527
169,0.6717170476913452
170,0.6717182397842407
171,0.6717197895050049
172,0.6730679273605347
173,0.6730755567550659
174,0.6730766296386719
175,0.6730771064758301
176,0.6730772852897644
177,0.6730780005455017
178,0.6730779409408569
179,0.6730782389640808
180,0.6730781197547913
181,0.673078715801239
182,0.6730787754058838
183,0.6730794906616211
184,0.6730794906616211
185,0.6730791330337524
186,0.6730794906616211
187,0.6730782985687256
188,0.6730784773826599
189,0.6730798482894897
190,0.6730817556381226
191,0.6730817556381226
192,0.6730817556381226
193,0.6730822324752808
194,0.6730819940567017
195,0.6730830073356628
196,0.6730829477310181
197,0.6730815172195435
198,0.6730805039405823
199,0.6730811595916748
200,0.6730819940567017
201,0.673082172870636
202,0.6733520030975342
203,0.6733520030975342
204,0.6741610765457153
205,0.6741625070571899
206,0.6741624474525452
207,0.6741625666618347
208,0.6741624474525452
209,0.6741611957550049
210,0.6741616129875183
211,0.6741618514060974
212,0.6741682291030884
213,0.6741682291030884
214,0.6741684079170227
215,0.6741684675216675
216,0.6741686463356018
217,0.6741687655448914
218,0.6741688251495361
219,0.6741673946380615
220,0.6741668581962585
221,0.674166738986969
222,0.6741675138473511
223,0.674168050289154
224,0.6741665601730347
225,0.6741665601730347
226,0.6741666197776794
227,0.674164891242981
228,0.6741654276847839
229,0.6741653680801392
230,0.6741657257080078
231,0.6741650700569153
232,0.6741645932197571
233,0.6741654872894287
234,0.6741653084754944
235,0.6741653084754944
236,0.6741665005683899
237,0.6741660237312317
238,0.674166202545166
239,0.6741664409637451
240,0.6741664409637451
241,0.6741665005683899
242,0.6741659045219421
243,0.6741659045219421
244,0.6741663813591003
245,0.6741665601730347
246,0.6741663813591003
247,0.6741663217544556
248,0.6741662621498108
249,0.6741671562194824
250,0.6741671562194824
251,0.6741664409637451
252,0.6741664409637451
253,0.6741668581962585
254,0.6741673350334167
255,0.6741676926612854
256,0.6741706728935242
257,0.6741709113121033
258,0.6741710901260376
259,0.6741706728935242
260,0.6741706132888794
261,0.6741703748703003
262,0.6741702556610107
263,0.6741703748703003
264,0.6741704344749451
265,0.6741704344749451
266,0.6741712689399719
267,0.6741706728935242
268,0.674171507358551
269,0.67417311668396
270,0.6741736531257629
271,0.6741737127304077
272,0.6741735935211182
273,0.6741732358932495
274,0.6741732358932495
275,0.6741732358932495
276,0.6741732358932495
277,0.6741742491722107
278,0.6741741895675659
279,0.6741741299629211
280,0.6741741895675659
281,0.6741741299629211
282,0.674174427986145
283,0.674174427986145
284,0.6741746068000793
285,0.6741734743118286
286,0.6741735339164734
287,0.6741730570793152
288,0.6741729974746704
289,0.6741730570793152
290,0.6741730570793152
291,0.6741731762886047
292,0.6741731762886047
293,0.6741731762886047
294,0.6741731762886047
295,0.6741732954978943
296,0.6741735339164734
297,0.6741735935211182
298,0.6741737127304077
299,0.6741738319396973
