,Power load,Electricity Cost,Damage
0,4149.722991689751,47.66666666666667,1.2305404171715304
1,4776.0387811634355,47.916666666666664,1.0245785742759115
2,3954.9861495844884,50.00000000000001,0.8130619300374746
3,5376.0387811634355,48.45833333333333,0.883774986095907
4,4604.986149584488,47.458333333333336,1.2111256258699374
5,6965.512465373962,46.45833333333332,1.1007410996716793
6,3660.2493074792246,48.70833333333333,0.99054602983493
7,5383.93351800554,48.166666666666664,0.9096850250843167
8,6807.617728531858,46.08333333333332,1.1722006073172297
9,6054.986149584489,46.29166666666667,1.1119927270838796
10,3404.9861495844875,52.291666666666664,0.8563751729472813
11,3744.4598337950133,49.666666666666664,0.9616959615499265
12,3826.038781163435,49.791666666666664,0.9211849072876007
13,3457.6177285318563,49.45833333333334,1.1323709111035378
14,3581.3019390581712,50.16666666666667,0.8591574214022472
15,3891.8282548476454,49.04166666666666,0.9821688349612873
16,4886.56509695291,48.70833333333334,0.8804317398628562
17,4568.1440443213305,48.791666666666664,0.8999752539076052
18,4268.144044321331,48.75,0.968899883418518
19,4286.56509695291,48.83333333333333,0.9147936510295254
20,2857.6177285318563,50.95833333333333,1.1077223135978473
21,3933.933518005541,50.62499999999999,0.8160081065734168
22,3041.8282548476463,49.91666666666666,1.0280996927740567
23,3565.5124653739613,50.83333333333333,0.8210542005716943
24,3720.7756232686984,48.70833333333332,1.036910742516244
25,6544.459833795013,47.75,0.9383712473156361
26,7157.617728531855,47.75,0.934105749848736
27,3923.4072022160667,50.125,0.8327893402670582
28,5915.512465373961,49.04166666666667,0.8528026644953439
29,3044.459833795014,50.37499999999999,1.0179876800781098
30,4647.091412742382,50.29166666666667,0.7944478349072052
31,5786.565096952909,46.583333333333336,1.1020219616809888
32,3707.6177285318554,49.29166666666666,0.9858042934819127
33,3270.7756232686993,50.83333333333333,0.9349584582302807
34,7278.670360110807,45.791666666666664,1.184816320074191
35,5604.986149584489,47.58333333333334,0.9684786642688545
36,5823.407202216066,49.208333333333336,0.8277604509883959
37,6954.986149584487,46.041666666666664,1.1408197725000229
38,3868.1440443213305,49.458333333333336,0.9488290290468475
39,4547.091412742382,52.91666666666668,0.7153175550262396
40,3839.196675900277,48.416666666666664,1.0984001823982141
41,3852.354570637119,49.62499999999999,0.9122421307342226
42,4226.0387811634355,49.0,0.8799455257162422
43,4941.8282548476445,48.0,0.9485115040669785
44,3578.6703601108043,49.416666666666664,1.0218122030054466
45,4736.565096952909,48.33333333333333,0.8878302445645003
46,3512.880886426592,49.75,0.942799543336982
47,4652.354570637119,50.583333333333336,0.7817504297557571
48,3889.196675900277,48.25,1.1065257289663692
49,4052.354570637119,48.958333333333336,0.9023511323667567
50,4844.459833795015,47.541666666666664,1.0118115508711163
51,3407.617728531856,49.16666666666668,1.1618089159636609
52,4744.459833795014,48.95833333333332,0.8713660781323246
53,4023.4072022160667,47.99999999999999,1.1474054410163887
54,6015.512465373963,46.5,1.1245042082757308
55,5978.670360110805,47.87500000000001,0.9260541751459855
56,3704.9861495844875,49.458333333333336,0.985500922435681
57,3960.2493074792246,48.20833333333333,1.1077614827806437
58,4136.565096952909,48.208333333333336,1.0770648308897814
59,3812.880886426592,49.99999999999999,0.8509689984682564
60,5273.407202216068,47.04166666666667,1.0721648518084004
61,4207.617728531856,48.166666666666664,1.0710391636936858
62,3610.2493074792255,49.16666666666666,1.0201910591835284
63,6483.9335180055405,46.16666666666667,1.1507965373991442
64,3847.0914127423825,49.5,0.9496603620898428
65,2828.670360110804,51.16666666666667,1.0140382054089239
66,6757.617728531855,45.75,1.2867964944499204
67,5876.0387811634355,47.125,1.0253507408972173
68,4118.1440443213305,50.62499999999999,0.8097805030906562
69,5094.459833795014,47.79166666666666,0.9661231423072877
70,5202.35457063712,46.95833333333332,1.1429784111494723
71,5920.775623268699,46.20833333333333,1.1349548721283738
72,6933.93351800554,45.66666666666666,1.2671086324371044
73,3504.9861495844875,49.04166666666667,1.0976693015490704
74,3365.5124653739617,50.41666666666666,0.9169569516051069
