,0
0,3104.0444110943
1,3137.9982625138487
2,2640.0926844922196
3,2563.3568225595513
4,2566.007152809884
5,2560.569879951521
6,2560.569879951521
7,2559.3510086177525
8,2559.3510086177525
9,2562.7870193967206
10,2562.116235286845
11,2558.8371351362994
12,2558.2596282648706
13,2558.4698811071466
14,2557.5830737932392
15,2556.981597886804
16,2556.981597886804
17,2556.981597886804
18,2556.981597886804
19,2556.981597886804
20,2556.0552263024206
21,2556.0552263024206
22,2556.895119249758
23,2556.895119249758
24,2556.895119249758
25,2556.803348751375
26,2556.8583432148484
27,2556.8583432148484
28,2556.8266790242387
29,2556.8266790242387
30,2556.8266790242387
31,2557.1034384090626
32,2557.1034384090626
33,2556.2780516774524
34,2556.0554407012955
35,2556.0554407012955
36,2556.0554407012955
37,2556.0554407012955
38,2556.0554407012955
39,2556.0554407012955
40,2556.0554407012955
41,2556.0554407012955
42,2556.0554407012955
43,2556.0554407012955
44,2556.0554407012955
45,2556.0554407012955
46,2556.0554407012955
47,2556.0554407012955
48,2556.0554407012955
49,2555.4337688475225
50,2555.4337688475225
51,2556.710328183644
52,2555.900504576399
53,2555.900504576399
54,2555.900504576399
55,2556.6515456449665
56,2556.6515456449665
57,2556.5686900034384
58,2556.6515456449665
59,2556.6515456449665
60,2556.6515456449665
61,2556.6515456449665
62,2556.070208973032
63,2556.070208973032
64,2556.070208973032
65,2556.070208973032
66,2556.070208973032
67,2555.2796244937413
68,2555.2796244937413
69,2555.0518945688077
70,2555.0518945688077
71,2555.3077249061457
72,2555.300997820975
73,2556.0910199309315
74,2557.39301109507
75,2557.39301109507
76,2555.831293081722
77,2556.1464790071022
78,2556.1464790071022
79,2557.478802718929
80,2557.7325356608294
81,2556.132572763389
82,2556.087911497216
83,2557.5521727093537
84,2557.5779142208503
85,2557.5779142208503
86,2557.5779142208503
87,2557.5779142208503
88,2557.614670666188
89,2556.156990465703
90,2556.6175280080483
91,2556.532796595323
92,2555.7668365099858
93,2555.8811092564265
94,2555.9550679415725
95,2556.097997585898
96,2556.0925363628644
97,2555.985441952233
98,2557.0133066010826
99,2557.390996014187
100,2556.2189869552276
101,2557.391121154523
102,2557.032367553282
103,2555.677479079098
104,2555.647420200004
105,2555.191855097416
106,2556.830399525756
107,2554.9615215619533
108,2556.762069376586
109,2555.0337733058855
110,2554.992210743719
111,2555.591936055385
112,2555.4486223941904
113,2555.7342887617415
114,2555.728880554494
115,2555.335163735827
116,2555.9023521477616
117,2555.1034620447813
118,2555.1843674732113
119,2555.012076199315
120,2555.266314477868
121,2555.2122257005553
122,2555.211505699846
123,2555.117223112765
124,2555.292641295912
125,2555.046571267686
126,2555.546495193699
127,2555.4253459629017
128,2555.426214650039
129,2555.4268499970203
130,2555.2112979036665
131,2554.583002532045
132,2554.671374851364
133,2554.621695434898
134,2554.1173029179413
135,2554.233381336133
136,2554.204236566903
137,2554.120439721212
138,2554.1775904770348
139,2554.1285774519033
140,2553.9699212233227
141,2554.4992092965863
142,2554.0266799667775
143,2553.8295830063685
144,2554.028913760833
145,2553.7755862685963
146,2553.7670944547626
147,2553.789386745856
148,2553.744057789443
149,2553.6645733937103
150,2553.6269606437486
151,2553.6750510465845
152,2553.7027174286372
153,2553.4435559353456
154,2553.4908640390545
155,2553.6188693610025
156,2553.444689054842
157,2553.418818408904
158,2553.4952538876714
159,2553.670768084618
160,2553.7555442963335
161,2553.982127084302
162,2553.855796563924
163,2554.1456616182877
164,2554.9716651469735
165,2553.651070531229
166,2553.585676450557
167,2553.7010137925827
168,2553.871080322272
169,2553.8798970126677
170,2554.0596460881047
171,2553.9412200481906
172,2554.0373763925877
173,2553.703610206391
174,2553.699797979537
175,2553.6872391940033
176,2553.6310133703546
177,2553.6502205074257
178,2553.8489881916266
179,2554.3170976182228
180,2554.0988641065
181,2553.9229379387584
182,2553.9478923012634
183,2553.9460085498918
184,2553.894565652612
185,2553.873810497487
186,2554.0470675966308
187,2553.9294231444555
188,2554.4402129083296
189,2554.470723296733
190,2554.390338137395
191,2553.8981829621634
192,2554.564337492491
193,2553.9847277668255
194,2554.6130998191657
195,2553.9948870274334
196,2554.442762633537
197,2554.641963853528
198,2554.7076995438247
199,2553.921562384364
200,2553.895323001868
201,2553.8838922075597
202,2553.863199455963
203,2553.912700289327
204,2553.878196818677
205,2554.5038699693123
206,2554.5760903342803
207,2554.4677581729816
208,2553.8849378401223
209,2554.4202437243994
210,2554.5072673409572
211,2554.438022734707
212,2554.2061980014932
213,2554.307012247811
214,2553.90209158556
215,2553.8785959450456
216,2553.8930501764
217,2553.858567445618
218,2553.891550760305
219,2553.9375282040824
220,2553.933742960679
221,2553.899254450654
222,2553.913997847074
223,2554.148105196569
224,2554.154635558777
225,2554.15310872865
226,2553.887829645051
227,2553.8928249620412
228,2553.9339207930057
229,2553.975873171546
230,2554.1942478131978
231,2553.954662588734
232,2553.9569336236177
233,2554.0658585615415
234,2553.881043198652
235,2553.9353457891048
236,2553.9007742018302
237,2553.8775231860927
238,2553.9121671143967
239,2553.9130422058693
240,2553.8652943893153
241,2553.867370969745
242,2553.7507494032043
243,2553.7304286369344
244,2553.9139531597707
245,2553.8693968079942
246,2553.842262900625
247,2553.9584611161463
248,2553.951295831201
249,2553.87330299878
250,2553.7293865593388
251,2553.7445940619373
252,2553.728669033043
253,2553.73065616616
254,2553.754945167096
255,2553.896693915186
256,2553.740430053956
257,2553.674282615636
258,2553.865373297557
259,2553.843279247705
260,2553.8550763863645
261,2553.8751969962004
262,2553.8678011814745
263,2553.879979112924
264,2553.848453992511
265,2553.867419947435
266,2553.762572415764
267,2553.908369037924
268,2553.934447119939
269,2553.8587881283534
270,2553.857790844923
271,2553.8533889059086
272,2553.702314988284
273,2553.908263923099
274,2553.6728394510974
275,2553.776315860194
276,2553.7165512642828
277,2553.840822624647
278,2553.6685073986982
279,2553.710636132423
280,2553.7574461456397
281,2553.9024701075105
282,2553.7331333071643
283,2553.904951198116
284,2553.9481003958385
285,2553.879165889407
286,2553.783252838433
287,2553.857966913063
288,2553.8844915556156
289,2553.681679444872
290,2553.896348080475
291,2553.746785073117
292,2553.9120083890093
293,2553.942686976179
294,2553.9068044932837
295,2553.8897467572547
296,2553.6850827127423
297,2553.8833125850156
298,2553.9526920299577
299,2553.9170996482226
