,0
0,29
1,31
2,34
3,30
4,39
5,43
6,50
7,51
8,61
9,76
10,76
11,75
12,87
13,87
14,88
15,95
16,94
17,95
18,99
19,102
20,106
21,114
22,123
23,109
24,112
25,115
26,114
27,110
28,121
29,127
30,127
31,120
32,115
33,117
34,125
35,126
36,129
37,130
38,128
39,130
40,135
41,144
42,148
43,154
44,150
45,156
46,157
47,159
48,165
49,169
50,173
51,178
52,182
53,180
54,182
55,181
56,173
57,182
58,187
59,182
60,185
61,187
62,191
63,192
64,192
65,193
66,196
67,202
68,203
69,205
70,207
71,205
72,208
73,212
74,215
75,214
76,215
77,215
78,223
79,217
80,220
81,218
82,210
83,215
84,201
85,204
86,205
87,211
88,215
89,216
90,217
91,216
92,220
93,224
94,219
95,218
96,216
97,209
98,210
99,212
100,212
101,212
102,207
103,205
104,208
105,211
106,212
107,213
108,212
109,216
110,213
111,209
112,212
113,211
114,209
115,210
116,212
117,214
118,216
119,217
120,218
121,219
122,220
123,220
124,219
125,223
126,224
127,225
128,225
129,228
130,219
131,221
132,222
133,224
134,225
135,227
136,211
137,212
138,213
139,216
140,218
141,220
142,219
143,215
144,218
145,214
146,215
147,216
148,217
149,217
150,217
151,219
152,219
153,224
154,227
155,222
156,220
157,220
158,221
159,224
160,216
161,216
162,210
163,212
164,213
165,215
166,216
167,218
168,218
169,218
170,219
171,222
172,224
173,228
174,225
175,225
176,227
177,227
178,228
179,228
180,227
181,229
182,231
183,232
184,234
185,235
186,237
187,238
188,238
189,240
190,244
191,245
192,246
193,247
194,248
195,251
196,251
197,250
198,251
199,253
200,253
201,253
202,257
203,258
204,258
205,259
206,262
207,261
208,261
209,256
210,258
211,258
212,258
213,258
214,260
215,262
216,264
217,264
218,267
219,266
220,267
221,267
222,267
223,268
224,269
225,270
226,270
227,270
228,267
229,269
230,270
231,270
232,270
233,269
234,270
235,271
236,272
237,272
238,276
239,275
240,277
241,277
242,266
243,268
244,262
245,264
246,266
247,269
248,269
249,269
250,270
251,270
252,271
253,273
254,274
255,274
256,276
257,274
258,274
259,273
260,274
261,272
262,276
263,275
264,275
265,276
266,278
267,281
268,280
269,282
270,286
271,286
272,288
273,289
274,290
275,292
276,293
277,293
278,293
279,295
280,295
281,298
282,299
283,300
284,303
285,304
286,308
287,311
288,310
289,312
290,312
291,313
292,315
293,316
294,316
295,318
296,320
297,320
298,320
299,320
