,0
0,37
1,47
2,37
3,38
4,61
5,71
6,79
7,89
8,106
9,116
10,129
11,147
12,153
13,149
14,165
15,150
16,169
17,185
18,181
19,175
20,170
21,176
22,181
23,195
24,190
25,198
26,204
27,212
28,210
29,211
30,216
31,225
32,217
33,218
34,229
35,230
36,228
37,236
38,242
39,248
40,253
41,258
42,263
43,261
44,265
45,268
46,276
47,275
48,277
49,277
50,289
51,300
52,298
53,279
54,281
55,287
56,280
57,283
58,285
59,288
60,288
61,293
62,298
63,300
64,307
65,311
66,316
67,325
68,333
69,339
70,342
71,343
72,349
73,352
74,356
75,359
76,366
77,361
78,362
79,365
80,372
81,376
82,378
83,385
84,389
85,397
86,406
87,406
88,407
89,411
90,412
91,412
92,412
93,404
94,404
95,403
96,404
97,397
98,401
99,405
100,410
101,403
102,401
103,398
104,397
105,399
106,402
107,407
108,411
109,411
110,411
111,412
112,414
113,416
114,419
115,422
116,428
117,430
118,431
119,435
120,441
121,444
122,445
123,448
124,441
125,446
126,446
127,449
128,455
129,457
130,463
131,456
132,458
133,460
134,450
135,450
136,454
137,455
138,452
139,453
140,451
141,452
142,445
143,442
144,443
145,449
146,448
147,452
148,453
149,456
150,459
151,461
152,459
153,460
154,461
155,465
156,470
157,470
158,468
159,467
160,471
161,476
162,472
163,474
164,477
165,478
166,480
167,485
168,486
169,487
170,488
171,490
172,486
173,487
174,489
175,492
176,500
177,503
178,509
179,509
180,510
181,512
182,511
183,515
184,522
185,524
186,524
187,524
188,518
189,523
190,526
191,530
192,532
193,533
194,535
195,536
196,540
197,541
198,543
199,545
200,546
201,552
202,548
203,541
204,543
205,540
206,538
207,539
208,541
209,543
210,543
211,546
212,543
213,544
214,545
215,543
216,544
217,547
218,547
219,547
220,546
221,547
222,545
223,543
224,543
225,545
226,548
227,552
228,552
229,557
230,559
231,564
232,562
233,562
234,562
235,564
236,565
237,565
238,571
239,575
240,575
241,576
242,578
243,584
244,589
245,591
246,598
247,592
248,593
249,595
250,596
251,599
252,599
253,602
254,595
255,597
256,596
257,597
258,595
259,598
260,605
261,609
262,611
263,615
264,616
265,618
266,615
267,620
268,621
269,625
270,627
271,629
272,633
273,635
274,636
275,638
276,638
277,644
278,646
279,646
280,647
281,648
282,650
283,652
284,654
285,658
286,660
287,658
288,658
289,662
290,661
291,664
292,659
293,658
294,660
295,662
296,661
297,663
298,663
299,658
