,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
12,15.0,14.0,15.0,11.0,17.0,18.0,13.0,10.0,18.0,6.0,16.0,15.0,15.0,17.0,12.0,9.0,18.0,14.0,5.0,17.0,14.0,17.0,18.0
13,6.0,14.0,14.0,7.0,23.0,15.0,24.0,2.0,5.0,0.0,16.0,23.0,16.0,24.0,23.0,3.0,13.0,7.0,12.0,23.0,15.0,23.0,16.0
14,20.0,13.0,9.0,19.0,18.0,15.0,9.0,6.0,14.0,5.0,16.0,14.0,19.0,19.0,16.0,6.0,5.0,6.0,10.0,17.0,23.0,21.0,24.0
15,15.0,20.0,13.0,12.0,14.0,16.0,13.0,2.0,12.0,2.0,15.0,13.0,20.0,22.0,23.0,10.0,7.0,7.0,10.0,16.0,14.0,24.0,24.0
16,20.0,15.0,10.0,6.0,18.0,19.0,15.0,10.0,18.0,20.0,14.0,6.0,11.0,15.0,15.0,8.0,7.0,10.0,5.0,20.0,17.0,21.0,24.0
17,12.0,11.0,13.0,6.0,19.0,24.0,18.0,6.0,7.0,5.0,13.0,15.0,17.0,22.0,24.0,8.0,11.0,5.0,3.0,21.0,21.0,19.0,24.0
18,4.0,4.0,12.0,13.0,24.0,22.0,24.0,5.0,6.0,6.0,19.0,20.0,15.0,17.0,21.0,1.0,11.0,8.0,10.0,24.0,21.0,23.0,14.0
19,18.0,13.0,10.0,6.0,10.0,24.0,22.0,8.0,8.0,10.0,21.0,9.0,5.0,24.0,24.0,5.0,6.0,5.0,7.0,17.0,24.0,24.0,24.0
20,4.0,10.0,16.0,4.0,24.0,23.0,22.0,4.0,1.0,7.0,12.0,18.0,19.0,24.0,24.0,1.0,13.0,8.0,7.0,18.0,17.0,24.0,24.0
21,16.0,18.0,8.0,5.0,24.0,19.0,13.0,2.0,7.0,4.0,16.0,15.0,21.0,23.0,21.0,2.0,5.0,6.0,5.0,24.0,23.0,23.0,24.0
22,18.0,10.0,15.0,9.0,19.0,13.0,19.0,17.0,5.0,3.0,18.0,16.0,14.0,16.0,20.0,12.0,9.0,6.0,9.0,19.0,21.0,20.0,16.0
23,15.0,17.0,13.0,11.0,17.0,13.0,17.0,8.0,15.0,7.0,14.0,13.0,14.0,20.0,18.0,5.0,4.0,7.0,12.0,23.0,17.0,20.0,24.0
24,18.0,16.0,16.0,8.0,19.0,13.0,13.0,5.0,4.0,9.0,12.0,24.0,12.0,19.0,24.0,3.0,3.0,4.0,11.0,20.0,24.0,23.0,24.0
25,24.0,10.0,15.0,10.0,12.0,18.0,14.0,8.0,10.0,3.0,18.0,9.0,14.0,24.0,23.0,5.0,6.0,6.0,5.0,18.0,24.0,24.0,24.0
26,6.0,7.0,11.0,13.0,21.0,24.0,21.0,14.0,6.0,1.0,13.0,12.0,16.0,23.0,24.0,4.0,2.0,11.0,2.0,24.0,21.0,24.0,24.0
27,15.0,11.0,15.0,17.0,7.0,20.0,18.0,10.0,3.0,4.0,23.0,4.0,18.0,23.0,24.0,1.0,3.0,15.0,4.0,18.0,24.0,24.0,23.0
28,10.0,9.0,17.0,7.0,23.0,20.0,17.0,7.0,3.0,8.0,14.0,18.0,14.0,24.0,21.0,8.0,10.0,6.0,7.0,18.0,21.0,24.0,18.0
29,15.0,10.0,15.0,7.0,13.0,22.0,21.0,9.0,8.0,6.0,13.0,15.0,10.0,24.0,24.0,4.0,8.0,4.0,9.0,20.0,19.0,24.0,24.0
30,14.0,10.0,6.0,16.0,19.0,20.0,18.0,9.0,1.0,1.0,17.0,18.0,19.0,20.0,24.0,7.0,9.0,8.0,9.0,24.0,20.0,18.0,17.0
31,12.0,13.0,17.0,13.0,16.0,15.0,17.0,17.0,4.0,2.0,14.0,11.0,15.0,24.0,22.0,2.0,15.0,8.0,13.0,17.0,18.0,23.0,16.0
32,9.0,7.0,9.0,10.0,20.0,24.0,24.0,3.0,2.0,2.0,16.0,24.0,15.0,24.0,23.0,2.0,15.0,8.0,4.0,20.0,22.0,19.0,22.0
33,12.0,8.0,17.0,8.0,20.0,20.0,18.0,1.0,2.0,2.0,24.0,19.0,18.0,23.0,20.0,4.0,7.0,16.0,6.0,21.0,16.0,24.0,18.0
34,16.0,16.0,13.0,15.0,21.0,10.0,12.0,5.0,11.0,10.0,12.0,16.0,12.0,21.0,22.0,6.0,11.0,7.0,11.0,18.0,14.0,24.0,21.0
35,18.0,9.0,2.0,3.0,23.0,24.0,24.0,8.0,15.0,7.0,9.0,9.0,13.0,24.0,24.0,6.0,8.0,8.0,3.0,24.0,16.0,24.0,23.0
36,14.0,14.0,7.0,16.0,17.0,21.0,14.0,12.0,11.0,2.0,15.0,10.0,17.0,21.0,21.0,2.0,5.0,8.0,10.0,23.0,17.0,24.0,23.0
37,14.0,9.0,13.0,11.0,15.0,19.0,22.0,3.0,3.0,2.0,18.0,20.0,15.0,24.0,24.0,6.0,5.0,8.0,5.0,22.0,18.0,24.0,24.0
38,16.0,14.0,5.0,9.0,11.0,24.0,24.0,5.0,11.0,8.0,23.0,8.0,6.0,24.0,24.0,2.0,3.0,10.0,9.0,21.0,19.0,24.0,24.0
39,11.0,10.0,11.0,14.0,15.0,18.0,24.0,3.0,9.0,9.0,16.0,16.0,17.0,18.0,21.0,5.0,15.0,5.0,9.0,20.0,19.0,19.0,20.0
40,17.0,9.0,16.0,14.0,15.0,13.0,19.0,14.0,3.0,6.0,18.0,17.0,11.0,19.0,21.0,5.0,12.0,16.0,10.0,14.0,17.0,24.0,14.0
41,16.0,12.0,13.0,10.0,17.0,17.0,18.0,11.0,8.0,12.0,18.0,8.0,12.0,24.0,16.0,4.0,1.0,12.0,10.0,19.0,24.0,24.0,18.0
42,15.0,13.0,16.0,13.0,15.0,15.0,16.0,13.0,7.0,7.0,12.0,13.0,9.0,24.0,24.0,4.0,13.0,5.0,6.0,19.0,17.0,24.0,24.0
43,11.0,14.0,14.0,16.0,14.0,17.0,17.0,7.0,4.0,3.0,24.0,19.0,16.0,20.0,16.0,3.0,12.0,15.0,15.0,18.0,16.0,21.0,12.0
44,20.0,15.0,16.0,11.0,15.0,14.0,12.0,14.0,5.0,15.0,19.0,17.0,8.0,15.0,16.0,12.0,12.0,8.0,12.0,14.0,13.0,21.0,20.0
45,20.0,18.0,10.0,8.0,14.0,15.0,18.0,5.0,19.0,5.0,14.0,16.0,14.0,17.0,19.0,7.0,4.0,11.0,5.0,22.0,15.0,24.0,24.0
46,18.0,13.0,13.0,10.0,18.0,13.0,18.0,14.0,8.0,14.0,13.0,14.0,14.0,14.0,18.0,13.0,6.0,4.0,10.0,18.0,14.0,23.0,24.0
47,10.0,8.0,17.0,9.0,24.0,16.0,19.0,7.0,6.0,8.0,17.0,13.0,13.0,21.0,24.0,2.0,13.0,12.0,6.0,21.0,17.0,19.0,22.0
48,24.0,15.0,13.0,4.0,19.0,13.0,15.0,14.0,9.0,16.0,5.0,15.0,9.0,22.0,19.0,8.0,7.0,12.0,13.0,12.0,15.0,21.0,24.0
49,17.0,12.0,13.0,10.0,18.0,15.0,18.0,8.0,12.0,2.0,17.0,17.0,16.0,17.0,20.0,8.0,5.0,6.0,6.0,21.0,22.0,24.0,20.0
50,21.0,12.0,13.0,10.0,13.0,15.0,19.0,9.0,12.0,15.0,16.0,9.0,16.0,16.0,16.0,4.0,5.0,13.0,2.0,24.0,20.0,22.0,22.0
51,19.0,13.0,17.0,11.0,11.0,16.0,16.0,5.0,11.0,1.0,18.0,12.0,16.0,22.0,24.0,13.0,5.0,3.0,3.0,20.0,20.0,24.0,24.0
52,22.0,15.0,21.0,4.0,17.0,9.0,15.0,14.0,3.0,11.0,14.0,20.0,11.0,19.0,17.0,14.0,2.0,5.0,8.0,22.0,14.0,24.0,23.0
53,14.0,11.0,12.0,3.0,22.0,21.0,20.0,4.0,7.0,1.0,13.0,21.0,23.0,17.0,23.0,1.0,6.0,15.0,10.0,20.0,20.0,20.0,20.0
54,18.0,14.0,9.0,3.0,19.0,16.0,24.0,5.0,2.0,9.0,11.0,17.0,17.0,24.0,24.0,5.0,6.0,10.0,6.0,18.0,19.0,24.0,24.0
55,12.0,13.0,16.0,13.0,17.0,18.0,14.0,18.0,6.0,5.0,11.0,17.0,9.0,24.0,19.0,3.0,10.0,10.0,9.0,15.0,21.0,24.0,20.0
56,16.0,3.0,11.0,12.0,20.0,19.0,22.0,3.0,2.0,1.0,23.0,21.0,21.0,22.0,16.0,4.0,3.0,11.0,9.0,22.0,22.0,24.0,17.0
57,14.0,16.0,10.0,0.0,20.0,22.0,21.0,9.0,4.0,15.0,18.0,12.0,9.0,24.0,18.0,0.0,3.0,11.0,8.0,23.0,20.0,24.0,23.0
58,20.0,13.0,13.0,14.0,8.0,18.0,17.0,14.0,14.0,4.0,15.0,12.0,16.0,14.0,20.0,13.0,7.0,9.0,10.0,18.0,12.0,21.0,22.0
59,13.0,14.0,12.0,12.0,18.0,15.0,19.0,8.0,8.0,10.0,13.0,10.0,12.0,24.0,24.0,2.0,9.0,9.0,18.0,21.0,17.0,19.0,17.0
60,12.0,11.0,12.0,12.0,20.0,20.0,16.0,9.0,5.0,2.0,16.0,12.0,17.0,24.0,24.0,8.0,5.0,13.0,7.0,16.0,16.0,23.0,24.0
61,14.0,14.0,8.0,15.0,19.0,14.0,19.0,7.0,11.0,6.0,14.0,19.0,14.0,15.0,23.0,5.0,12.0,4.0,2.0,24.0,22.0,22.0,21.0
62,8.0,12.0,8.0,13.0,17.0,24.0,21.0,7.0,4.0,7.0,20.0,12.0,20.0,18.0,21.0,3.0,12.0,17.0,3.0,22.0,17.0,19.0,19.0
63,16.0,9.0,5.0,12.0,19.0,22.0,20.0,8.0,13.0,2.0,10.0,17.0,13.0,22.0,24.0,7.0,5.0,9.0,2.0,21.0,20.0,24.0,24.0
64,16.0,6.0,10.0,17.0,13.0,17.0,24.0,10.0,6.0,6.0,15.0,16.0,14.0,18.0,24.0,0.0,10.0,6.0,7.0,22.0,23.0,23.0,21.0
65,24.0,7.0,7.0,6.0,22.0,13.0,24.0,9.0,5.0,4.0,13.0,24.0,6.0,24.0,24.0,6.0,5.0,6.0,6.0,24.0,17.0,24.0,24.0
66,17.0,6.0,17.0,10.0,24.0,17.0,12.0,12.0,2.0,4.0,13.0,18.0,21.0,18.0,21.0,0.0,5.0,7.0,9.0,21.0,23.0,23.0,24.0
67,22.0,15.0,16.0,12.0,10.0,11.0,17.0,10.0,19.0,10.0,12.0,9.0,11.0,22.0,16.0,9.0,11.0,13.0,5.0,8.0,18.0,24.0,24.0
68,20.0,10.0,10.0,6.0,24.0,17.0,16.0,7.0,12.0,9.0,13.0,17.0,9.0,19.0,23.0,4.0,4.0,6.0,12.0,24.0,18.0,24.0,20.0
69,24.0,9.0,11.0,8.0,15.0,18.0,18.0,14.0,5.0,12.0,15.0,9.0,10.0,20.0,24.0,8.0,3.0,10.0,8.0,18.0,18.0,24.0,23.0
70,19.0,10.0,20.0,19.0,13.0,10.0,12.0,17.0,10.0,2.0,18.0,12.0,13.0,18.0,19.0,3.0,7.0,13.0,4.0,17.0,21.0,23.0,24.0
71,12.0,16.0,13.0,12.0,16.0,14.0,20.0,13.0,9.0,6.0,9.0,17.0,13.0,18.0,24.0,6.0,9.0,7.0,9.0,17.0,22.0,24.0,18.0
72,16.0,11.0,15.0,7.0,19.0,20.0,15.0,7.0,10.0,10.0,14.0,14.0,12.0,18.0,24.0,2.0,1.0,11.0,11.0,19.0,21.0,23.0,24.0
73,15.0,11.0,15.0,9.0,17.0,16.0,20.0,6.0,2.0,7.0,19.0,16.0,16.0,22.0,21.0,6.0,4.0,2.0,11.0,24.0,22.0,20.0,23.0
74,15.0,16.0,13.0,12.0,19.0,13.0,15.0,10.0,11.0,9.0,18.0,13.0,11.0,18.0,19.0,7.0,9.0,8.0,9.0,20.0,14.0,24.0,21.0
75,9.0,13.0,9.0,15.0,20.0,13.0,24.0,3.0,14.0,2.0,15.0,17.0,14.0,22.0,22.0,5.0,10.0,14.0,5.0,22.0,19.0,22.0,15.0
76,7.0,14.0,8.0,12.0,20.0,24.0,18.0,5.0,5.0,4.0,18.0,15.0,20.0,24.0,18.0,3.0,8.0,13.0,5.0,23.0,22.0,24.0,14.0
77,24.0,16.0,19.0,9.0,12.0,9.0,14.0,14.0,7.0,17.0,14.0,16.0,11.0,18.0,12.0,7.0,4.0,11.0,7.0,17.0,22.0,20.0,24.0
78,10.0,10.0,8.0,7.0,24.0,20.0,24.0,3.0,8.0,2.0,19.0,20.0,15.0,22.0,20.0,5.0,7.0,3.0,6.0,24.0,19.0,24.0,24.0
79,24.0,13.0,16.0,9.0,8.0,9.0,24.0,14.0,9.0,5.0,14.0,14.0,5.0,24.0,24.0,12.0,9.0,14.0,7.0,9.0,13.0,24.0,24.0
80,17.0,13.0,14.0,10.0,11.0,14.0,24.0,10.0,8.0,11.0,15.0,11.0,9.0,21.0,24.0,6.0,11.0,6.0,3.0,18.0,21.0,24.0,23.0
81,18.0,17.0,14.0,12.0,18.0,8.0,16.0,10.0,5.0,7.0,15.0,18.0,17.0,19.0,18.0,9.0,7.0,8.0,7.0,22.0,15.0,20.0,24.0
82,19.0,14.0,5.0,6.0,24.0,16.0,19.0,7.0,10.0,2.0,10.0,19.0,15.0,22.0,24.0,3.0,3.0,7.0,8.0,22.0,24.0,23.0,22.0
83,8.0,11.0,10.0,12.0,24.0,18.0,20.0,6.0,3.0,3.0,19.0,17.0,15.0,22.0,24.0,3.0,8.0,14.0,12.0,20.0,17.0,21.0,17.0
84,17.0,12.0,14.0,9.0,19.0,18.0,14.0,13.0,2.0,9.0,18.0,14.0,14.0,15.0,24.0,3.0,10.0,4.0,10.0,17.0,22.0,24.0,22.0
85,15.0,10.0,14.0,11.0,18.0,16.0,19.0,10.0,4.0,11.0,11.0,13.0,12.0,24.0,24.0,4.0,10.0,4.0,9.0,21.0,22.0,20.0,22.0
86,21.0,13.0,9.0,13.0,17.0,18.0,12.0,2.0,16.0,3.0,17.0,7.0,17.0,23.0,24.0,5.0,2.0,8.0,13.0,17.0,20.0,23.0,24.0
87,16.0,6.0,13.0,19.0,19.0,16.0,14.0,2.0,4.0,1.0,22.0,19.0,18.0,19.0,24.0,1.0,1.0,11.0,9.0,24.0,21.0,21.0,24.0
88,14.0,13.0,10.0,2.0,19.0,24.0,21.0,5.0,4.0,3.0,16.0,15.0,19.0,24.0,23.0,2.0,9.0,15.0,10.0,19.0,24.0,24.0,9.0
89,14.0,12.0,17.0,9.0,11.0,19.0,21.0,5.0,6.0,10.0,18.0,16.0,15.0,20.0,19.0,10.0,9.0,9.0,14.0,18.0,20.0,21.0,11.0
90,7.0,11.0,12.0,4.0,24.0,24.0,21.0,4.0,3.0,5.0,11.0,22.0,16.0,24.0,24.0,6.0,6.0,4.0,13.0,17.0,24.0,24.0,18.0
91,12.0,7.0,15.0,8.0,19.0,22.0,20.0,4.0,4.0,6.0,20.0,19.0,15.0,24.0,17.0,8.0,9.0,8.0,11.0,18.0,24.0,18.0,16.0
92,9.0,17.0,10.0,3.0,24.0,18.0,22.0,1.0,2.0,5.0,23.0,24.0,8.0,24.0,22.0,8.0,0.0,6.0,5.0,23.0,23.0,23.0,24.0
93,16.0,2.0,11.0,14.0,19.0,21.0,20.0,2.0,9.0,2.0,13.0,19.0,19.0,23.0,22.0,3.0,2.0,11.0,11.0,19.0,23.0,24.0,19.0
94,20.0,10.0,14.0,7.0,18.0,20.0,14.0,12.0,7.0,11.0,17.0,7.0,16.0,19.0,20.0,6.0,7.0,8.0,9.0,24.0,18.0,23.0,17.0
95,21.0,12.0,12.0,13.0,17.0,14.0,14.0,6.0,16.0,4.0,8.0,17.0,13.0,21.0,24.0,6.0,8.0,7.0,4.0,21.0,19.0,23.0,24.0
96,17.0,15.0,16.0,4.0,15.0,21.0,15.0,3.0,1.0,12.0,16.0,12.0,20.0,24.0,21.0,4.0,7.0,13.0,8.0,18.0,19.0,23.0,20.0
97,12.0,13.0,14.0,14.0,17.0,22.0,11.0,14.0,10.0,10.0,13.0,10.0,16.0,19.0,17.0,5.0,10.0,7.0,7.0,20.0,18.0,24.0,21.0
98,18.0,4.0,9.0,5.0,22.0,24.0,21.0,1.0,7.0,2.0,18.0,19.0,22.0,20.0,20.0,3.0,11.0,6.0,6.0,24.0,24.0,22.0,16.0
99,14.0,7.0,10.0,12.0,18.0,18.0,24.0,2.0,10.0,6.0,20.0,17.0,17.0,16.0,21.0,4.0,6.0,6.0,14.0,18.0,21.0,23.0,20.0
100,9.0,4.0,6.0,12.0,24.0,24.0,24.0,3.0,1.0,2.0,22.0,24.0,13.0,24.0,20.0,4.0,12.0,8.0,2.0,24.0,22.0,19.0,21.0
101,13.0,11.0,13.0,15.0,13.0,16.0,22.0,7.0,4.0,5.0,19.0,14.0,18.0,18.0,24.0,5.0,8.0,7.0,9.0,18.0,17.0,24.0,24.0
102,17.0,12.0,13.0,4.0,22.0,17.0,18.0,5.0,3.0,4.0,15.0,19.0,16.0,23.0,24.0,6.0,14.0,7.0,3.0,20.0,24.0,21.0,17.0
103,14.0,9.0,3.0,16.0,24.0,15.0,22.0,13.0,15.0,6.0,5.0,16.0,9.0,21.0,24.0,4.0,6.0,3.0,5.0,23.0,23.0,24.0,24.0
104,24.0,13.0,10.0,12.0,19.0,14.0,11.0,18.0,15.0,6.0,13.0,14.0,6.0,21.0,16.0,8.0,5.0,1.0,16.0,17.0,19.0,23.0,23.0
105,20.0,10.0,6.0,7.0,24.0,24.0,12.0,8.0,11.0,7.0,11.0,4.0,21.0,24.0,23.0,10.0,6.0,9.0,3.0,19.0,17.0,24.0,24.0
106,12.0,14.0,10.0,7.0,18.0,21.0,21.0,7.0,5.0,3.0,12.0,17.0,17.0,24.0,24.0,2.0,15.0,5.0,7.0,22.0,24.0,19.0,18.0
107,2.0,16.0,13.0,15.0,16.0,20.0,21.0,2.0,7.0,9.0,20.0,15.0,13.0,22.0,21.0,2.0,11.0,13.0,16.0,20.0,17.0,14.0,19.0
108,21.0,17.0,15.0,8.0,13.0,16.0,13.0,12.0,17.0,9.0,10.0,12.0,16.0,11.0,22.0,14.0,10.0,6.0,2.0,16.0,20.0,20.0,24.0
109,16.0,16.0,10.0,4.0,24.0,14.0,19.0,1.0,10.0,7.0,15.0,19.0,11.0,22.0,24.0,4.0,5.0,8.0,10.0,24.0,15.0,22.0,24.0
110,8.0,13.0,16.0,16.0,16.0,16.0,18.0,4.0,11.0,3.0,11.0,19.0,19.0,18.0,24.0,3.0,15.0,11.0,1.0,18.0,19.0,24.0,21.0
111,15.0,7.0,14.0,8.0,15.0,24.0,20.0,3.0,8.0,6.0,24.0,13.0,7.0,24.0,24.0,5.0,4.0,4.0,8.0,24.0,19.0,24.0,24.0
112,23.0,2.0,11.0,3.0,22.0,19.0,23.0,3.0,2.0,9.0,15.0,17.0,15.0,24.0,24.0,3.0,2.0,1.0,12.0,23.0,23.0,24.0,24.0
113,16.0,14.0,9.0,11.0,18.0,16.0,19.0,9.0,12.0,7.0,14.0,16.0,15.0,19.0,17.0,6.0,5.0,20.0,8.0,19.0,12.0,24.0,18.0
114,21.0,12.0,21.0,6.0,9.0,18.0,16.0,14.0,11.0,13.0,8.0,8.0,10.0,21.0,24.0,7.0,18.0,9.0,8.0,14.0,8.0,24.0,24.0
115,9.0,7.0,10.0,11.0,20.0,22.0,24.0,0.0,8.0,4.0,21.0,19.0,15.0,21.0,21.0,2.0,5.0,17.0,12.0,18.0,18.0,24.0,16.0
116,16.0,8.0,6.0,12.0,17.0,22.0,22.0,1.0,6.0,2.0,14.0,15.0,24.0,23.0,24.0,6.0,4.0,5.0,5.0,24.0,20.0,24.0,24.0
117,14.0,8.0,12.0,10.0,18.0,19.0,22.0,9.0,7.0,3.0,21.0,7.0,22.0,20.0,20.0,3.0,1.0,13.0,4.0,21.0,23.0,24.0,23.0
118,18.0,11.0,11.0,10.0,15.0,17.0,21.0,1.0,12.0,8.0,14.0,14.0,13.0,24.0,23.0,2.0,10.0,12.0,7.0,19.0,24.0,22.0,16.0
119,15.0,3.0,7.0,9.0,24.0,22.0,23.0,2.0,6.0,0.0,17.0,20.0,17.0,24.0,23.0,7.0,16.0,5.0,12.0,15.0,20.0,22.0,15.0
120,10.0,8.0,11.0,7.0,23.0,20.0,24.0,3.0,0.0,1.0,24.0,20.0,18.0,24.0,19.0,5.0,6.0,15.0,7.0,18.0,24.0,23.0,14.0
121,16.0,16.0,12.0,14.0,17.0,13.0,15.0,12.0,20.0,7.0,7.0,14.0,16.0,15.0,18.0,11.0,12.0,2.0,9.0,16.0,16.0,23.0,23.0
122,15.0,12.0,13.0,9.0,20.0,17.0,17.0,5.0,2.0,15.0,19.0,8.0,20.0,19.0,21.0,5.0,16.0,10.0,3.0,22.0,18.0,19.0,19.0
123,21.0,17.0,9.0,13.0,16.0,9.0,18.0,10.0,14.0,5.0,11.0,15.0,12.0,21.0,21.0,7.0,12.0,5.0,6.0,18.0,21.0,22.0,21.0
124,15.0,17.0,11.0,7.0,23.0,15.0,15.0,7.0,4.0,1.0,14.0,19.0,19.0,24.0,21.0,2.0,12.0,9.0,3.0,15.0,24.0,23.0,24.0
125,19.0,13.0,14.0,15.0,13.0,16.0,13.0,19.0,15.0,15.0,12.0,9.0,5.0,19.0,15.0,4.0,10.0,13.0,14.0,13.0,20.0,14.0,24.0
126,15.0,9.0,16.0,8.0,18.0,16.0,21.0,13.0,8.0,8.0,20.0,11.0,10.0,24.0,15.0,7.0,3.0,10.0,1.0,19.0,24.0,24.0,24.0
127,11.0,11.0,9.0,10.0,21.0,24.0,17.0,4.0,4.0,1.0,15.0,20.0,23.0,22.0,20.0,2.0,16.0,15.0,1.0,22.0,24.0,22.0,10.0
128,18.0,9.0,13.0,12.0,19.0,19.0,13.0,3.0,7.0,1.0,8.0,21.0,23.0,22.0,24.0,8.0,7.0,2.0,10.0,19.0,22.0,24.0,20.0
129,22.0,3.0,10.0,9.0,23.0,22.0,14.0,10.0,4.0,7.0,16.0,10.0,19.0,21.0,22.0,5.0,5.0,4.0,8.0,22.0,20.0,24.0,24.0
130,18.0,15.0,15.0,17.0,15.0,10.0,13.0,6.0,14.0,9.0,18.0,11.0,14.0,19.0,18.0,8.0,10.0,10.0,10.0,17.0,17.0,18.0,22.0
131,15.0,11.0,15.0,12.0,18.0,15.0,17.0,12.0,10.0,0.0,12.0,16.0,16.0,24.0,19.0,3.0,13.0,13.0,13.0,22.0,10.0,17.0,21.0
132,23.0,18.0,11.0,12.0,10.0,16.0,13.0,10.0,12.0,9.0,16.0,5.0,13.0,20.0,24.0,7.0,15.0,10.0,9.0,11.0,12.0,24.0,24.0
133,5.0,17.0,10.0,6.0,19.0,24.0,22.0,2.0,7.0,1.0,16.0,17.0,21.0,24.0,21.0,6.0,4.0,5.0,7.0,22.0,20.0,24.0,24.0
134,12.0,13.0,12.0,12.0,17.0,24.0,13.0,8.0,1.0,13.0,16.0,13.0,12.0,24.0,22.0,2.0,11.0,2.0,9.0,21.0,24.0,24.0,19.0
135,9.0,14.0,8.0,13.0,18.0,24.0,17.0,10.0,2.0,9.0,14.0,14.0,14.0,22.0,24.0,3.0,13.0,15.0,13.0,17.0,21.0,17.0,13.0
136,15.0,8.0,10.0,15.0,15.0,18.0,22.0,1.0,8.0,2.0,22.0,16.0,16.0,22.0,22.0,6.0,5.0,12.0,16.0,16.0,19.0,19.0,19.0
137,13.0,13.0,20.0,9.0,7.0,24.0,17.0,2.0,4.0,6.0,19.0,16.0,14.0,24.0,24.0,3.0,9.0,2.0,10.0,20.0,20.0,24.0,24.0
138,17.0,13.0,12.0,3.0,22.0,19.0,17.0,6.0,12.0,3.0,15.0,11.0,21.0,18.0,23.0,3.0,11.0,4.0,5.0,20.0,21.0,24.0,24.0
139,20.0,10.0,18.0,15.0,9.0,22.0,9.0,13.0,6.0,2.0,20.0,12.0,16.0,24.0,16.0,6.0,4.0,6.0,6.0,18.0,24.0,24.0,24.0
140,14.0,5.0,16.0,5.0,20.0,20.0,23.0,3.0,2.0,6.0,16.0,19.0,20.0,22.0,21.0,9.0,6.0,6.0,9.0,20.0,24.0,21.0,17.0
141,15.0,10.0,9.0,11.0,22.0,14.0,22.0,6.0,10.0,3.0,17.0,23.0,6.0,20.0,24.0,4.0,12.0,4.0,12.0,18.0,18.0,24.0,20.0
142,23.0,13.0,19.0,12.0,15.0,13.0,8.0,11.0,10.0,8.0,9.0,15.0,13.0,24.0,19.0,14.0,10.0,10.0,11.0,9.0,16.0,22.0,20.0
143,17.0,11.0,12.0,20.0,12.0,16.0,15.0,11.0,2.0,2.0,18.0,10.0,18.0,24.0,24.0,5.0,9.0,5.0,7.0,17.0,21.0,24.0,24.0
144,18.0,9.0,14.0,9.0,19.0,18.0,16.0,5.0,8.0,8.0,15.0,13.0,15.0,24.0,21.0,4.0,4.0,13.0,13.0,17.0,18.0,24.0,19.0
145,12.0,9.0,10.0,5.0,20.0,23.0,24.0,4.0,2.0,3.0,22.0,19.0,11.0,24.0,24.0,2.0,3.0,9.0,21.0,21.0,16.0,23.0,17.0
146,8.0,12.0,10.0,14.0,17.0,21.0,21.0,9.0,4.0,1.0,21.0,20.0,17.0,17.0,20.0,4.0,4.0,4.0,13.0,24.0,21.0,24.0,18.0
