,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
154,10.0,2.0,15.0,16.0,17.0,24.0,20.0,8.0,16.0,11.0,20.0,22.0,22.0,19.0,17.0,4.0,5.0,3.0,21.0,24.0,18.0
155,9.0,5.0,14.0,13.0,15.0,24.0,24.0,14.0,6.0,9.0,23.0,23.0,24.0,24.0,15.0,10.0,4.0,9.0,17.0,16.0,16.0
156,9.0,4.0,14.0,20.0,15.0,18.0,24.0,15.0,12.0,19.0,16.0,20.0,17.0,17.0,15.0,16.0,7.0,3.0,19.0,14.0,20.0
157,6.0,4.0,13.0,17.0,20.0,24.0,20.0,11.0,17.0,15.0,20.0,17.0,19.0,23.0,22.0,1.0,8.0,7.0,16.0,18.0,16.0
158,8.0,10.0,8.0,10.0,20.0,24.0,24.0,22.0,17.0,18.0,19.0,17.0,6.0,24.0,24.0,11.0,6.0,6.0,14.0,12.0,14.0
159,11.0,7.0,16.0,18.0,8.0,20.0,24.0,14.0,11.0,14.0,18.0,19.0,23.0,20.0,19.0,15.0,4.0,8.0,19.0,13.0,13.0
160,17.0,13.0,11.0,8.0,14.0,22.0,19.0,15.0,19.0,12.0,17.0,20.0,16.0,18.0,19.0,14.0,6.0,14.0,11.0,15.0,14.0
161,2.0,6.0,13.0,21.0,16.0,22.0,24.0,21.0,14.0,15.0,16.0,18.0,15.0,21.0,17.0,12.0,9.0,3.0,17.0,17.0,15.0
162,6.0,7.0,14.0,17.0,12.0,24.0,24.0,10.0,12.0,19.0,24.0,18.0,16.0,24.0,23.0,13.0,11.0,4.0,6.0,17.0,13.0
163,12.0,2.0,11.0,17.0,14.0,24.0,24.0,18.0,10.0,8.0,21.0,18.0,24.0,24.0,22.0,5.0,1.0,2.0,22.0,18.0,17.0
164,6.0,9.0,8.0,14.0,19.0,24.0,24.0,21.0,10.0,9.0,24.0,20.0,15.0,24.0,24.0,6.0,8.0,9.0,10.0,17.0,13.0
165,5.0,6.0,11.0,12.0,22.0,24.0,24.0,22.0,4.0,16.0,24.0,15.0,18.0,24.0,24.0,5.0,7.0,2.0,15.0,24.0,10.0
166,17.0,10.0,10.0,10.0,9.0,24.0,24.0,20.0,11.0,17.0,15.0,16.0,20.0,23.0,24.0,9.0,6.0,6.0,11.0,15.0,17.0
167,8.0,12.0,11.0,11.0,14.0,24.0,24.0,24.0,14.0,11.0,18.0,14.0,18.0,24.0,24.0,12.0,10.0,6.0,8.0,18.0,9.0
168,11.0,8.0,7.0,16.0,14.0,24.0,24.0,13.0,10.0,12.0,22.0,20.0,22.0,24.0,16.0,11.0,4.0,4.0,18.0,17.0,17.0
169,11.0,1.0,17.0,13.0,15.0,23.0,24.0,9.0,8.0,13.0,24.0,21.0,24.0,24.0,4.0,11.0,4.0,6.0,20.0,18.0,24.0
170,15.0,2.0,14.0,13.0,12.0,24.0,24.0,13.0,9.0,18.0,19.0,16.0,24.0,24.0,22.0,6.0,3.0,2.0,19.0,24.0,11.0
171,12.0,16.0,13.0,13.0,17.0,17.0,16.0,14.0,15.0,18.0,18.0,15.0,19.0,15.0,14.0,2.0,18.0,8.0,16.0,20.0,18.0
172,7.0,15.0,8.0,14.0,12.0,24.0,24.0,16.0,17.0,13.0,16.0,20.0,17.0,24.0,20.0,12.0,2.0,3.0,14.0,19.0,17.0
173,6.0,9.0,17.0,7.0,17.0,24.0,24.0,13.0,11.0,11.0,24.0,19.0,21.0,24.0,19.0,12.0,11.0,8.0,6.0,17.0,14.0
174,6.0,10.0,18.0,15.0,14.0,20.0,21.0,14.0,13.0,15.0,19.0,14.0,24.0,17.0,17.0,11.0,10.0,8.0,13.0,17.0,18.0
175,7.0,17.0,7.0,16.0,9.0,24.0,24.0,22.0,20.0,11.0,16.0,14.0,16.0,24.0,24.0,9.0,8.0,7.0,14.0,14.0,11.0
176,8.0,12.0,12.0,17.0,7.0,24.0,24.0,15.0,13.0,14.0,16.0,24.0,17.0,24.0,24.0,14.0,8.0,4.0,11.0,9.0,17.0
177,5.0,3.0,14.0,18.0,17.0,24.0,23.0,17.0,9.0,7.0,21.0,21.0,24.0,19.0,12.0,12.0,6.0,2.0,23.0,20.0,17.0
178,9.0,5.0,18.0,10.0,14.0,24.0,24.0,17.0,12.0,8.0,21.0,21.0,20.0,24.0,24.0,5.0,5.0,3.0,12.0,24.0,14.0
179,11.0,11.0,12.0,13.0,12.0,24.0,21.0,18.0,13.0,15.0,17.0,17.0,19.0,15.0,17.0,12.0,11.0,14.0,9.0,16.0,17.0
180,11.0,11.0,10.0,19.0,11.0,21.0,21.0,19.0,15.0,13.0,16.0,19.0,17.0,19.0,12.0,14.0,10.0,10.0,17.0,14.0,15.0
181,3.0,3.0,23.0,13.0,14.0,24.0,24.0,12.0,8.0,16.0,21.0,22.0,20.0,24.0,15.0,9.0,12.0,3.0,14.0,20.0,14.0
182,5.0,2.0,15.0,20.0,15.0,24.0,23.0,12.0,12.0,16.0,16.0,19.0,24.0,24.0,17.0,4.0,14.0,7.0,14.0,14.0,17.0
183,7.0,1.0,17.0,19.0,12.0,24.0,24.0,14.0,14.0,13.0,21.0,16.0,21.0,23.0,9.0,14.0,3.0,2.0,21.0,21.0,18.0
184,10.0,12.0,11.0,10.0,13.0,24.0,24.0,16.0,12.0,10.0,19.0,24.0,18.0,24.0,22.0,2.0,5.0,4.0,22.0,20.0,12.0
185,7.0,6.0,11.0,17.0,16.0,24.0,23.0,12.0,17.0,13.0,21.0,19.0,17.0,24.0,15.0,9.0,6.0,6.0,22.0,13.0,16.0
186,12.0,11.0,17.0,14.0,8.0,18.0,24.0,19.0,15.0,17.0,15.0,18.0,15.0,19.0,18.0,14.0,14.0,10.0,14.0,4.0,18.0
187,6.0,13.0,17.0,15.0,7.0,22.0,24.0,19.0,13.0,14.0,20.0,16.0,17.0,22.0,20.0,9.0,12.0,10.0,10.0,15.0,13.0
188,5.0,6.0,12.0,19.0,16.0,22.0,24.0,12.0,12.0,15.0,19.0,23.0,18.0,19.0,3.0,8.0,8.0,9.0,18.0,24.0,22.0
189,5.0,1.0,17.0,22.0,19.0,22.0,18.0,11.0,10.0,15.0,19.0,20.0,24.0,19.0,4.0,13.0,5.0,12.0,24.0,16.0,18.0
190,3.0,3.0,17.0,18.0,15.0,24.0,24.0,12.0,18.0,13.0,20.0,15.0,21.0,22.0,20.0,10.0,3.0,3.0,22.0,18.0,13.0
191,14.0,12.0,12.0,8.0,10.0,24.0,24.0,19.0,15.0,13.0,12.0,19.0,21.0,24.0,23.0,17.0,6.0,8.0,11.0,11.0,11.0
192,5.0,6.0,10.0,11.0,24.0,24.0,24.0,17.0,15.0,8.0,24.0,16.0,19.0,24.0,22.0,4.0,2.0,2.0,19.0,23.0,15.0
193,1.0,7.0,18.0,15.0,17.0,22.0,24.0,15.0,14.0,15.0,15.0,21.0,19.0,19.0,7.0,15.0,5.0,2.0,23.0,20.0,20.0
194,11.0,9.0,14.0,13.0,11.0,22.0,24.0,19.0,12.0,15.0,19.0,19.0,15.0,24.0,18.0,8.0,1.0,7.0,18.0,13.0,22.0
195,8.0,10.0,11.0,17.0,10.0,24.0,24.0,22.0,13.0,12.0,24.0,15.0,13.0,24.0,24.0,11.0,12.0,7.0,8.0,8.0,17.0
196,18.0,7.0,12.0,9.0,15.0,23.0,20.0,14.0,19.0,10.0,19.0,17.0,20.0,21.0,18.0,14.0,4.0,15.0,13.0,14.0,12.0
197,9.0,10.0,9.0,18.0,13.0,21.0,24.0,18.0,7.0,16.0,18.0,20.0,20.0,24.0,19.0,4.0,5.0,5.0,19.0,17.0,18.0
198,16.0,11.0,12.0,9.0,10.0,22.0,24.0,20.0,20.0,11.0,15.0,17.0,16.0,24.0,24.0,10.0,6.0,15.0,6.0,13.0,13.0
199,9.0,14.0,8.0,19.0,12.0,24.0,18.0,15.0,13.0,14.0,19.0,19.0,19.0,24.0,17.0,8.0,6.0,8.0,15.0,16.0,17.0
200,1.0,9.0,12.0,16.0,18.0,24.0,24.0,13.0,15.0,9.0,21.0,17.0,24.0,24.0,8.0,5.0,4.0,8.0,22.0,18.0,22.0
201,4.0,8.0,16.0,14.0,18.0,24.0,20.0,9.0,17.0,12.0,21.0,19.0,21.0,22.0,3.0,8.0,1.0,6.0,23.0,24.0,24.0
202,8.0,8.0,16.0,13.0,11.0,24.0,24.0,15.0,15.0,15.0,17.0,19.0,18.0,24.0,14.0,12.0,7.0,10.0,19.0,14.0,11.0
203,10.0,2.0,18.0,18.0,13.0,19.0,24.0,20.0,16.0,13.0,20.0,16.0,14.0,20.0,16.0,7.0,14.0,3.0,15.0,18.0,18.0
204,14.0,8.0,11.0,14.0,9.0,24.0,24.0,12.0,13.0,16.0,17.0,17.0,24.0,24.0,24.0,18.0,7.0,10.0,10.0,10.0,8.0
205,5.0,5.0,19.0,14.0,14.0,24.0,23.0,12.0,10.0,11.0,24.0,20.0,22.0,23.0,6.0,12.0,6.0,3.0,16.0,21.0,24.0
206,8.0,10.0,13.0,8.0,17.0,24.0,24.0,9.0,17.0,8.0,23.0,22.0,20.0,24.0,21.0,20.0,8.0,7.0,7.0,14.0,10.0
207,2.0,4.0,18.0,18.0,15.0,23.0,24.0,15.0,9.0,9.0,24.0,18.0,24.0,22.0,14.0,6.0,7.0,7.0,20.0,18.0,17.0
208,13.0,2.0,15.0,16.0,14.0,22.0,22.0,21.0,14.0,15.0,19.0,17.0,13.0,24.0,11.0,11.0,7.0,2.0,17.0,20.0,19.0
209,3.0,0.0,16.0,21.0,16.0,24.0,24.0,16.0,11.0,13.0,19.0,21.0,19.0,24.0,13.0,10.0,8.0,14.0,17.0,7.0,18.0
210,14.0,8.0,14.0,9.0,11.0,24.0,24.0,18.0,14.0,18.0,15.0,16.0,18.0,20.0,16.0,12.0,10.0,11.0,9.0,16.0,17.0
211,6.0,5.0,14.0,11.0,20.0,24.0,24.0,10.0,9.0,11.0,21.0,24.0,24.0,24.0,5.0,13.0,3.0,3.0,23.0,24.0,16.0
212,8.0,10.0,8.0,15.0,15.0,24.0,24.0,10.0,13.0,15.0,17.0,24.0,20.0,24.0,15.0,10.0,3.0,2.0,24.0,18.0,15.0
213,6.0,8.0,17.0,14.0,12.0,23.0,24.0,14.0,16.0,9.0,24.0,19.0,17.0,24.0,22.0,12.0,4.0,6.0,15.0,14.0,14.0
214,16.0,10.0,12.0,15.0,4.0,24.0,23.0,17.0,10.0,18.0,17.0,17.0,20.0,24.0,24.0,11.0,8.0,10.0,7.0,12.0,15.0
215,5.0,6.0,18.0,15.0,12.0,24.0,24.0,14.0,7.0,17.0,19.0,20.0,22.0,24.0,14.0,7.0,3.0,8.0,21.0,20.0,14.0
216,17.0,6.0,7.0,5.0,21.0,24.0,24.0,21.0,12.0,21.0,16.0,24.0,5.0,24.0,24.0,16.0,9.0,9.0,13.0,7.0,9.0
217,12.0,11.0,11.0,12.0,10.0,24.0,24.0,24.0,9.0,14.0,22.0,15.0,15.0,24.0,24.0,9.0,7.0,6.0,11.0,14.0,16.0
218,2.0,4.0,15.0,17.0,22.0,22.0,22.0,14.0,17.0,16.0,20.0,15.0,17.0,16.0,18.0,11.0,13.0,4.0,17.0,16.0,16.0
219,11.0,2.0,17.0,6.0,21.0,24.0,23.0,10.0,16.0,18.0,19.0,19.0,17.0,24.0,21.0,19.0,7.0,6.0,8.0,19.0,7.0
220,10.0,7.0,16.0,10.0,13.0,24.0,24.0,19.0,10.0,15.0,16.0,22.0,17.0,24.0,24.0,8.0,10.0,9.0,6.0,11.0,19.0
221,7.0,1.0,15.0,16.0,21.0,24.0,20.0,14.0,12.0,14.0,20.0,21.0,18.0,22.0,8.0,5.0,10.0,13.0,14.0,16.0,23.0
222,2.0,5.0,17.0,19.0,13.0,24.0,24.0,12.0,16.0,6.0,21.0,21.0,23.0,24.0,11.0,8.0,7.0,8.0,11.0,19.0,23.0
223,0.0,11.0,17.0,10.0,21.0,22.0,23.0,18.0,16.0,11.0,18.0,18.0,18.0,24.0,14.0,12.0,5.0,9.0,18.0,14.0,15.0
224,16.0,12.0,9.0,11.0,13.0,19.0,24.0,22.0,17.0,18.0,13.0,13.0,16.0,24.0,22.0,11.0,11.0,5.0,14.0,14.0,10.0
225,8.0,17.0,8.0,11.0,14.0,22.0,24.0,21.0,13.0,11.0,19.0,18.0,17.0,21.0,21.0,16.0,12.0,7.0,11.0,14.0,9.0
226,13.0,8.0,15.0,10.0,10.0,24.0,24.0,16.0,11.0,10.0,24.0,21.0,17.0,24.0,21.0,11.0,5.0,7.0,5.0,19.0,19.0
227,0.0,1.0,14.0,18.0,23.0,24.0,24.0,19.0,14.0,7.0,24.0,20.0,15.0,24.0,20.0,8.0,0.0,4.0,16.0,18.0,21.0
228,5.0,8.0,18.0,5.0,20.0,24.0,24.0,10.0,12.0,16.0,21.0,21.0,19.0,24.0,12.0,6.0,3.0,0.0,20.0,22.0,24.0
229,0.0,7.0,21.0,18.0,20.0,18.0,20.0,11.0,9.0,15.0,20.0,20.0,24.0,20.0,10.0,4.0,2.0,11.0,21.0,19.0,24.0
230,5.0,7.0,20.0,13.0,14.0,24.0,21.0,14.0,9.0,14.0,18.0,21.0,23.0,24.0,12.0,6.0,12.0,7.0,14.0,18.0,18.0
231,9.0,7.0,6.0,18.0,16.0,24.0,24.0,15.0,8.0,12.0,24.0,22.0,18.0,24.0,24.0,6.0,13.0,9.0,13.0,9.0,13.0
232,9.0,12.0,13.0,13.0,13.0,24.0,20.0,18.0,18.0,20.0,12.0,17.0,14.0,17.0,18.0,17.0,5.0,8.0,16.0,14.0,16.0
233,3.0,8.0,16.0,16.0,15.0,24.0,22.0,10.0,10.0,7.0,24.0,24.0,24.0,24.0,15.0,10.0,3.0,5.0,17.0,18.0,19.0
234,7.0,9.0,16.0,13.0,14.0,21.0,24.0,18.0,11.0,17.0,20.0,18.0,15.0,22.0,13.0,16.0,10.0,5.0,11.0,16.0,18.0
235,3.0,2.0,19.0,24.0,14.0,20.0,22.0,13.0,13.0,13.0,19.0,17.0,24.0,24.0,6.0,3.0,5.0,2.0,23.0,24.0,24.0
236,10.0,10.0,16.0,6.0,16.0,24.0,22.0,10.0,16.0,16.0,20.0,19.0,18.0,23.0,19.0,13.0,2.0,3.0,17.0,17.0,17.0
237,8.0,8.0,11.0,16.0,15.0,23.0,23.0,21.0,13.0,18.0,15.0,14.0,18.0,23.0,15.0,7.0,8.0,9.0,17.0,21.0,11.0
238,6.0,11.0,16.0,17.0,14.0,22.0,18.0,10.0,17.0,15.0,24.0,18.0,15.0,23.0,15.0,6.0,5.0,8.0,17.0,18.0,19.0
239,7.0,1.0,17.0,16.0,19.0,22.0,22.0,7.0,14.0,15.0,19.0,21.0,23.0,16.0,9.0,3.0,9.0,11.0,18.0,24.0,21.0
240,10.0,11.0,14.0,11.0,15.0,24.0,19.0,19.0,19.0,15.0,12.0,14.0,20.0,20.0,12.0,13.0,10.0,9.0,16.0,16.0,15.0
241,13.0,10.0,11.0,13.0,9.0,24.0,24.0,15.0,20.0,11.0,15.0,18.0,20.0,24.0,24.0,13.0,9.0,13.0,11.0,10.0,7.0
242,8.0,3.0,14.0,13.0,19.0,23.0,24.0,9.0,13.0,18.0,22.0,19.0,18.0,24.0,13.0,10.0,8.0,6.0,13.0,21.0,16.0
243,7.0,3.0,18.0,16.0,12.0,24.0,24.0,12.0,9.0,11.0,19.0,24.0,24.0,24.0,9.0,17.0,7.0,8.0,16.0,13.0,17.0
244,8.0,5.0,14.0,14.0,15.0,24.0,24.0,12.0,6.0,14.0,23.0,20.0,24.0,23.0,24.0,13.0,6.0,8.0,14.0,10.0,13.0
245,4.0,4.0,16.0,15.0,17.0,24.0,24.0,11.0,11.0,9.0,24.0,24.0,20.0,23.0,14.0,6.0,6.0,4.0,14.0,20.0,24.0
246,9.0,2.0,19.0,15.0,20.0,17.0,22.0,11.0,10.0,13.0,19.0,22.0,24.0,22.0,8.0,7.0,6.0,3.0,21.0,24.0,20.0
247,11.0,8.0,11.0,14.0,15.0,21.0,24.0,19.0,18.0,13.0,18.0,15.0,16.0,24.0,24.0,14.0,12.0,11.0,14.0,8.0,4.0
248,6.0,10.0,14.0,14.0,15.0,23.0,22.0,17.0,11.0,19.0,19.0,17.0,16.0,21.0,13.0,10.0,10.0,11.0,16.0,19.0,11.0
249,6.0,4.0,14.0,14.0,18.0,24.0,24.0,17.0,16.0,12.0,16.0,16.0,22.0,24.0,19.0,11.0,6.0,4.0,21.0,16.0,10.0
250,11.0,2.0,16.0,21.0,7.0,23.0,24.0,20.0,16.0,11.0,19.0,16.0,17.0,24.0,19.0,7.0,5.0,5.0,18.0,15.0,18.0
251,16.0,12.0,13.0,11.0,12.0,22.0,18.0,17.0,16.0,14.0,16.0,20.0,16.0,20.0,21.0,15.0,7.0,13.0,15.0,7.0,13.0
252,9.0,11.0,11.0,13.0,12.0,24.0,24.0,16.0,13.0,10.0,21.0,16.0,23.0,23.0,12.0,8.0,11.0,7.0,20.0,18.0,12.0
253,1.0,4.0,16.0,19.0,18.0,22.0,24.0,18.0,19.0,7.0,18.0,16.0,21.0,24.0,8.0,7.0,9.0,12.0,18.0,16.0,17.0
254,7.0,4.0,12.0,12.0,22.0,24.0,23.0,16.0,9.0,17.0,15.0,24.0,18.0,24.0,17.0,12.0,11.0,9.0,17.0,13.0,8.0
255,9.0,7.0,19.0,11.0,17.0,19.0,22.0,14.0,11.0,18.0,20.0,16.0,20.0,24.0,17.0,8.0,6.0,6.0,14.0,18.0,18.0
256,9.0,9.0,10.0,17.0,11.0,24.0,24.0,16.0,16.0,11.0,20.0,19.0,17.0,24.0,15.0,10.0,9.0,10.0,12.0,11.0,20.0
257,13.0,7.0,14.0,9.0,13.0,24.0,24.0,20.0,13.0,20.0,16.0,15.0,15.0,22.0,20.0,10.0,3.0,8.0,18.0,19.0,11.0
258,12.0,6.0,12.0,20.0,6.0,24.0,24.0,15.0,14.0,19.0,15.0,12.0,24.0,24.0,24.0,13.0,7.0,6.0,15.0,12.0,10.0
259,9.0,7.0,10.0,24.0,6.0,24.0,24.0,9.0,15.0,13.0,24.0,16.0,22.0,24.0,23.0,8.0,3.0,4.0,19.0,13.0,17.0
260,10.0,12.0,11.0,18.0,12.0,24.0,17.0,18.0,16.0,16.0,18.0,14.0,17.0,24.0,12.0,14.0,15.0,9.0,14.0,13.0,10.0
261,11.0,3.0,15.0,20.0,19.0,18.0,18.0,14.0,17.0,10.0,20.0,19.0,19.0,18.0,15.0,9.0,8.0,3.0,17.0,23.0,18.0
262,9.0,9.0,11.0,13.0,14.0,24.0,24.0,10.0,10.0,14.0,24.0,21.0,20.0,24.0,21.0,9.0,3.0,6.0,17.0,19.0,12.0
263,12.0,5.0,13.0,15.0,18.0,20.0,21.0,10.0,14.0,13.0,19.0,19.0,24.0,22.0,14.0,14.0,7.0,8.0,15.0,16.0,15.0
264,2.0,12.0,19.0,17.0,16.0,21.0,17.0,18.0,13.0,13.0,18.0,18.0,19.0,20.0,17.0,2.0,4.0,9.0,20.0,17.0,22.0
265,6.0,8.0,13.0,15.0,15.0,23.0,24.0,14.0,16.0,11.0,19.0,15.0,24.0,24.0,12.0,6.0,4.0,13.0,16.0,20.0,16.0
266,11.0,11.0,12.0,11.0,12.0,23.0,24.0,15.0,14.0,14.0,15.0,19.0,22.0,24.0,18.0,8.0,7.0,10.0,13.0,18.0,13.0
267,4.0,1.0,22.0,19.0,16.0,24.0,18.0,18.0,15.0,12.0,15.0,16.0,23.0,18.0,13.0,8.0,10.0,7.0,17.0,19.0,19.0
268,9.0,7.0,7.0,19.0,15.0,24.0,23.0,21.0,12.0,13.0,15.0,18.0,20.0,23.0,16.0,7.0,7.0,8.0,24.0,12.0,14.0
269,8.0,13.0,17.0,13.0,9.0,23.0,21.0,16.0,13.0,18.0,19.0,18.0,15.0,17.0,17.0,9.0,14.0,8.0,15.0,16.0,15.0
270,7.0,6.0,17.0,16.0,10.0,24.0,24.0,13.0,12.0,18.0,19.0,13.0,24.0,24.0,24.0,10.0,6.0,6.0,7.0,15.0,19.0
271,13.0,9.0,12.0,6.0,16.0,24.0,24.0,19.0,8.0,15.0,23.0,14.0,20.0,24.0,24.0,7.0,10.0,5.0,9.0,21.0,11.0
272,11.0,9.0,13.0,10.0,13.0,24.0,24.0,14.0,12.0,11.0,21.0,22.0,19.0,24.0,24.0,15.0,8.0,11.0,9.0,12.0,8.0
273,4.0,4.0,16.0,14.0,18.0,24.0,24.0,14.0,8.0,15.0,15.0,24.0,23.0,24.0,6.0,6.0,8.0,3.0,24.0,16.0,24.0
274,13.0,3.0,13.0,18.0,10.0,24.0,23.0,20.0,14.0,8.0,19.0,22.0,16.0,24.0,17.0,8.0,5.0,11.0,16.0,9.0,21.0
275,3.0,6.0,12.0,22.0,13.0,24.0,24.0,16.0,16.0,16.0,16.0,17.0,18.0,22.0,18.0,11.0,8.0,9.0,15.0,12.0,16.0
276,3.0,3.0,15.0,15.0,20.0,24.0,24.0,14.0,14.0,9.0,15.0,24.0,23.0,24.0,18.0,9.0,2.0,9.0,17.0,14.0,18.0
277,5.0,5.0,17.0,13.0,16.0,24.0,24.0,18.0,13.0,9.0,23.0,18.0,18.0,24.0,13.0,6.0,5.0,5.0,20.0,22.0,16.0
278,6.0,8.0,13.0,12.0,17.0,24.0,24.0,15.0,18.0,18.0,16.0,18.0,14.0,24.0,16.0,6.0,3.0,2.0,20.0,21.0,19.0
279,5.0,6.0,14.0,15.0,18.0,24.0,22.0,12.0,15.0,13.0,24.0,18.0,17.0,24.0,9.0,7.0,12.0,11.0,16.0,15.0,17.0
280,12.0,13.0,15.0,8.0,15.0,17.0,24.0,17.0,16.0,14.0,19.0,16.0,17.0,24.0,16.0,15.0,5.0,14.0,8.0,16.0,13.0
281,4.0,4.0,20.0,13.0,15.0,24.0,24.0,12.0,5.0,15.0,23.0,24.0,20.0,24.0,9.0,9.0,8.0,5.0,20.0,18.0,18.0
282,5.0,8.0,8.0,20.0,17.0,23.0,23.0,20.0,16.0,16.0,16.0,12.0,19.0,24.0,22.0,13.0,8.0,10.0,14.0,14.0,6.0
283,6.0,7.0,12.0,12.0,19.0,24.0,24.0,16.0,11.0,15.0,19.0,23.0,15.0,24.0,16.0,7.0,7.0,3.0,18.0,14.0,22.0
284,3.0,3.0,14.0,22.0,15.0,23.0,24.0,8.0,16.0,14.0,16.0,21.0,24.0,24.0,5.0,10.0,8.0,3.0,21.0,16.0,24.0
285,11.0,10.0,13.0,5.0,18.0,24.0,23.0,13.0,16.0,13.0,21.0,18.0,18.0,20.0,18.0,11.0,6.0,6.0,15.0,20.0,15.0
286,7.0,1.0,20.0,24.0,5.0,23.0,24.0,11.0,11.0,8.0,23.0,22.0,24.0,24.0,12.0,3.0,3.0,6.0,24.0,15.0,24.0
287,3.0,3.0,18.0,13.0,22.0,23.0,22.0,15.0,13.0,13.0,19.0,22.0,17.0,19.0,13.0,4.0,8.0,5.0,24.0,16.0,22.0
288,12.0,10.0,10.0,13.0,11.0,24.0,24.0,20.0,15.0,11.0,20.0,18.0,15.0,24.0,24.0,7.0,13.0,12.0,10.0,6.0,15.0
289,5.0,7.0,24.0,6.0,14.0,24.0,24.0,19.0,12.0,14.0,15.0,15.0,24.0,24.0,24.0,10.0,10.0,7.0,6.0,22.0,8.0
290,8.0,13.0,8.0,12.0,15.0,24.0,24.0,24.0,12.0,13.0,23.0,17.0,10.0,24.0,24.0,6.0,9.0,9.0,14.0,10.0,15.0
291,2.0,1.0,20.0,24.0,9.0,24.0,24.0,18.0,7.0,5.0,24.0,21.0,24.0,24.0,13.0,5.0,8.0,4.0,24.0,9.0,24.0
292,7.0,10.0,16.0,9.0,14.0,24.0,24.0,19.0,18.0,14.0,16.0,16.0,16.0,22.0,22.0,8.0,10.0,11.0,10.0,11.0,17.0
293,11.0,10.0,13.0,18.0,10.0,21.0,21.0,18.0,12.0,11.0,19.0,20.0,19.0,20.0,24.0,11.0,12.0,7.0,14.0,12.0,11.0
294,4.0,3.0,17.0,20.0,21.0,20.0,19.0,5.0,13.0,10.0,24.0,24.0,23.0,18.0,9.0,5.0,5.0,4.0,24.0,24.0,22.0
295,5.0,4.0,18.0,23.0,6.0,24.0,24.0,21.0,11.0,13.0,15.0,17.0,22.0,24.0,22.0,5.0,3.0,8.0,15.0,16.0,18.0
296,5.0,10.0,13.0,12.0,16.0,24.0,24.0,16.0,17.0,18.0,24.0,14.0,10.0,24.0,17.0,8.0,6.0,5.0,14.0,17.0,20.0
297,6.0,11.0,17.0,15.0,7.0,24.0,24.0,16.0,12.0,13.0,16.0,18.0,24.0,24.0,20.0,11.0,10.0,11.0,14.0,13.0,8.0
298,5.0,9.0,12.0,18.0,13.0,23.0,24.0,14.0,16.0,14.0,24.0,17.0,14.0,22.0,15.0,14.0,7.0,5.0,16.0,14.0,18.0
299,9.0,6.0,14.0,16.0,11.0,24.0,24.0,17.0,10.0,9.0,24.0,15.0,24.0,24.0,22.0,10.0,3.0,6.0,8.0,22.0,16.0
300,3.0,3.0,18.0,20.0,12.0,24.0,24.0,9.0,15.0,9.0,24.0,19.0,23.0,23.0,18.0,7.0,2.0,6.0,18.0,14.0,23.0
301,5.0,8.0,13.0,17.0,13.0,24.0,24.0,8.0,17.0,15.0,15.0,20.0,24.0,24.0,24.0,11.0,6.0,6.0,13.0,15.0,12.0
302,4.0,10.0,16.0,13.0,13.0,24.0,24.0,13.0,19.0,13.0,20.0,20.0,14.0,22.0,20.0,16.0,6.0,7.0,10.0,15.0,15.0
303,8.0,8.0,18.0,8.0,14.0,24.0,24.0,15.0,11.0,14.0,16.0,22.0,21.0,24.0,24.0,5.0,5.0,8.0,17.0,17.0,11.0
304,4.0,5.0,19.0,13.0,15.0,24.0,24.0,13.0,20.0,10.0,19.0,21.0,16.0,22.0,10.0,7.0,11.0,7.0,18.0,19.0,17.0
305,11.0,13.0,10.0,11.0,11.0,24.0,24.0,23.0,15.0,15.0,14.0,13.0,19.0,24.0,24.0,8.0,6.0,7.0,12.0,20.0,10.0
306,4.0,4.0,18.0,16.0,17.0,21.0,24.0,13.0,16.0,9.0,24.0,21.0,16.0,24.0,10.0,11.0,6.0,5.0,13.0,22.0,20.0
307,15.0,8.0,13.0,7.0,13.0,24.0,24.0,21.0,16.0,8.0,19.0,20.0,15.0,24.0,24.0,12.0,7.0,12.0,4.0,13.0,15.0
308,7.0,11.0,11.0,18.0,9.0,24.0,24.0,18.0,16.0,16.0,16.0,14.0,19.0,24.0,19.0,14.0,17.0,10.0,8.0,7.0,12.0
309,3.0,2.0,16.0,20.0,16.0,23.0,24.0,12.0,12.0,19.0,21.0,16.0,19.0,24.0,17.0,8.0,12.0,8.0,10.0,15.0,17.0
310,6.0,5.0,19.0,18.0,12.0,20.0,24.0,16.0,12.0,16.0,20.0,19.0,16.0,24.0,15.0,6.0,7.0,11.0,21.0,11.0,16.0
311,10.0,3.0,15.0,17.0,17.0,21.0,21.0,14.0,7.0,17.0,20.0,22.0,19.0,24.0,6.0,3.0,9.0,2.0,24.0,21.0,22.0
312,2.0,14.0,13.0,15.0,22.0,21.0,17.0,15.0,14.0,14.0,19.0,18.0,19.0,21.0,15.0,3.0,13.0,12.0,17.0,13.0,17.0
313,12.0,10.0,11.0,14.0,9.0,24.0,24.0,21.0,15.0,14.0,18.0,17.0,14.0,24.0,24.0,8.0,13.0,11.0,9.0,13.0,9.0
314,7.0,11.0,11.0,17.0,10.0,24.0,24.0,14.0,22.0,20.0,10.0,17.0,16.0,24.0,24.0,18.0,6.0,7.0,16.0,7.0,9.0
315,7.0,10.0,18.0,13.0,20.0,17.0,19.0,17.0,14.0,14.0,14.0,20.0,20.0,18.0,14.0,11.0,17.0,10.0,14.0,15.0,12.0
