,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
15,21.0,10.0,5.0,8.0,6.0,17.0,20.0,24.0,9.0,12.0,15.0,23.0,17.0,11.0,14.0,10.0,22.0,23.0,24.0,10.0,8.0,8.0,14.0,12.0,5.0,12.0,18.0,21.0,19.0,19.0
16,20.0,14.0,2.0,3.0,12.0,20.0,20.0,20.0,7.0,2.0,16.0,23.0,18.0,11.0,20.0,14.0,24.0,24.0,23.0,10.0,9.0,12.0,7.0,9.0,11.0,6.0,19.0,24.0,14.0,23.0
17,21.0,4.0,8.0,4.0,3.0,24.0,24.0,23.0,13.0,2.0,18.0,24.0,23.0,16.0,12.0,3.0,24.0,24.0,24.0,8.0,10.0,7.0,12.0,13.0,5.0,5.0,18.0,24.0,19.0,22.0
18,19.0,3.0,9.0,7.0,9.0,21.0,24.0,19.0,2.0,5.0,24.0,22.0,19.0,17.0,12.0,10.0,18.0,24.0,23.0,13.0,13.0,8.0,10.0,12.0,2.0,4.0,24.0,20.0,23.0,21.0
19,13.0,10.0,16.0,14.0,7.0,15.0,17.0,19.0,15.0,14.0,9.0,16.0,13.0,16.0,18.0,10.0,17.0,19.0,16.0,13.0,9.0,15.0,20.0,14.0,10.0,13.0,18.0,18.0,19.0,14.0
20,14.0,7.0,6.0,6.0,8.0,24.0,22.0,24.0,6.0,6.0,15.0,17.0,18.0,20.0,12.0,17.0,21.0,21.0,24.0,8.0,8.0,13.0,14.0,7.0,11.0,9.0,18.0,20.0,20.0,21.0
21,24.0,6.0,7.0,2.0,9.0,21.0,21.0,21.0,7.0,5.0,21.0,24.0,19.0,4.0,10.0,21.0,23.0,24.0,24.0,15.0,4.0,8.0,11.0,8.0,6.0,6.0,23.0,21.0,22.0,20.0
22,14.0,20.0,15.0,15.0,5.0,14.0,11.0,17.0,7.0,3.0,15.0,17.0,17.0,17.0,17.0,18.0,16.0,20.0,21.0,16.0,7.0,13.0,16.0,16.0,3.0,6.0,21.0,20.0,19.0,21.0
23,15.0,17.0,18.0,10.0,12.0,11.0,15.0,13.0,3.0,7.0,17.0,18.0,22.0,12.0,17.0,15.0,24.0,18.0,13.0,13.0,12.0,13.0,16.0,19.0,6.0,11.0,18.0,16.0,16.0,20.0
24,14.0,12.0,8.0,6.0,15.0,20.0,18.0,18.0,7.0,12.0,13.0,19.0,24.0,12.0,13.0,11.0,21.0,23.0,22.0,9.0,16.0,10.0,8.0,9.0,11.0,5.0,16.0,24.0,17.0,24.0
25,20.0,5.0,18.0,18.0,3.0,15.0,17.0,15.0,1.0,7.0,17.0,15.0,18.0,19.0,17.0,17.0,22.0,18.0,21.0,10.0,15.0,14.0,9.0,11.0,8.0,16.0,16.0,18.0,16.0,21.0
26,8.0,17.0,8.0,14.0,15.0,12.0,18.0,19.0,3.0,4.0,14.0,15.0,24.0,14.0,19.0,18.0,23.0,24.0,21.0,17.0,5.0,12.0,7.0,17.0,14.0,17.0,16.0,16.0,14.0,12.0
27,24.0,9.0,3.0,2.0,8.0,18.0,24.0,23.0,5.0,10.0,18.0,20.0,16.0,16.0,8.0,18.0,24.0,24.0,21.0,10.0,5.0,15.0,10.0,7.0,7.0,5.0,24.0,18.0,21.0,24.0
28,20.0,11.0,15.0,11.0,2.0,16.0,17.0,19.0,4.0,1.0,19.0,24.0,16.0,17.0,14.0,16.0,20.0,24.0,22.0,13.0,11.0,5.0,14.0,12.0,15.0,6.0,17.0,20.0,14.0,22.0
29,17.0,11.0,8.0,10.0,12.0,11.0,24.0,18.0,4.0,2.0,15.0,24.0,21.0,14.0,17.0,14.0,20.0,20.0,13.0,14.0,13.0,17.0,12.0,10.0,10.0,16.0,16.0,16.0,16.0,22.0
30,21.0,13.0,12.0,6.0,3.0,14.0,23.0,19.0,8.0,10.0,20.0,22.0,21.0,6.0,12.0,12.0,22.0,20.0,24.0,3.0,13.0,14.0,13.0,7.0,7.0,12.0,17.0,20.0,21.0,22.0
31,23.0,10.0,6.0,6.0,8.0,24.0,19.0,15.0,1.0,1.0,17.0,20.0,21.0,17.0,14.0,20.0,24.0,19.0,18.0,9.0,11.0,8.0,20.0,13.0,14.0,12.0,11.0,17.0,16.0,23.0
32,24.0,5.0,2.0,10.0,2.0,24.0,20.0,24.0,1.0,1.0,10.0,23.0,21.0,19.0,17.0,19.0,17.0,24.0,16.0,15.0,12.0,13.0,12.0,5.0,5.0,10.0,24.0,18.0,20.0,24.0
33,23.0,16.0,4.0,5.0,12.0,19.0,24.0,8.0,1.0,11.0,6.0,23.0,19.0,19.0,17.0,15.0,24.0,24.0,18.0,14.0,12.0,10.0,7.0,10.0,10.0,4.0,24.0,16.0,19.0,23.0
34,24.0,6.0,11.0,4.0,13.0,14.0,16.0,23.0,7.0,2.0,19.0,18.0,22.0,18.0,14.0,11.0,24.0,24.0,19.0,11.0,12.0,10.0,9.0,10.0,9.0,6.0,24.0,21.0,19.0,17.0
35,19.0,12.0,13.0,11.0,10.0,13.0,14.0,19.0,8.0,2.0,20.0,18.0,17.0,16.0,16.0,14.0,23.0,24.0,18.0,15.0,6.0,18.0,5.0,8.0,7.0,10.0,24.0,18.0,17.0,22.0
36,24.0,7.0,13.0,2.0,4.0,21.0,19.0,21.0,10.0,5.0,17.0,17.0,20.0,13.0,14.0,15.0,24.0,20.0,24.0,11.0,11.0,10.0,9.0,12.0,10.0,10.0,16.0,16.0,22.0,20.0
37,20.0,10.0,11.0,2.0,15.0,19.0,15.0,19.0,7.0,10.0,15.0,13.0,21.0,12.0,14.0,19.0,24.0,20.0,18.0,14.0,14.0,8.0,11.0,17.0,2.0,7.0,19.0,21.0,19.0,21.0
38,22.0,14.0,5.0,8.0,5.0,20.0,20.0,17.0,2.0,8.0,13.0,21.0,24.0,18.0,16.0,9.0,23.0,19.0,21.0,18.0,7.0,11.0,10.0,2.0,2.0,11.0,23.0,21.0,23.0,24.0
39,19.0,14.0,8.0,2.0,12.0,20.0,19.0,17.0,13.0,1.0,17.0,15.0,16.0,16.0,16.0,17.0,24.0,22.0,19.0,10.0,10.0,14.0,10.0,9.0,12.0,8.0,17.0,12.0,24.0,24.0
40,16.0,12.0,4.0,12.0,9.0,15.0,22.0,21.0,2.0,1.0,19.0,16.0,22.0,15.0,16.0,20.0,18.0,24.0,15.0,19.0,15.0,8.0,10.0,16.0,10.0,8.0,24.0,12.0,19.0,17.0
41,19.0,4.0,15.0,6.0,9.0,22.0,18.0,18.0,4.0,1.0,21.0,23.0,18.0,10.0,18.0,16.0,22.0,23.0,20.0,16.0,1.0,15.0,12.0,12.0,10.0,14.0,16.0,14.0,16.0,24.0
42,13.0,14.0,10.0,17.0,14.0,24.0,9.0,10.0,2.0,1.0,6.0,21.0,24.0,17.0,18.0,22.0,24.0,24.0,17.0,11.0,12.0,11.0,10.0,8.0,10.0,8.0,13.0,24.0,19.0,24.0
43,20.0,10.0,10.0,5.0,9.0,15.0,24.0,18.0,4.0,11.0,11.0,15.0,17.0,23.0,14.0,16.0,24.0,21.0,16.0,14.0,10.0,11.0,13.0,14.0,9.0,13.0,23.0,16.0,15.0,16.0
44,24.0,8.0,2.0,5.0,12.0,17.0,19.0,24.0,4.0,1.0,11.0,17.0,24.0,11.0,24.0,19.0,24.0,24.0,14.0,13.0,11.0,13.0,10.0,16.0,6.0,2.0,19.0,19.0,20.0,24.0
45,18.0,10.0,4.0,8.0,12.0,21.0,19.0,19.0,6.0,4.0,18.0,24.0,20.0,11.0,17.0,11.0,17.0,20.0,22.0,11.0,14.0,10.0,15.0,5.0,8.0,7.0,24.0,24.0,14.0,24.0
46,22.0,6.0,2.0,10.0,11.0,18.0,21.0,21.0,8.0,2.0,21.0,17.0,18.0,17.0,17.0,11.0,24.0,24.0,21.0,10.0,9.0,12.0,9.0,12.0,11.0,11.0,20.0,16.0,12.0,24.0
47,21.0,6.0,10.0,4.0,7.0,22.0,21.0,20.0,1.0,8.0,16.0,21.0,18.0,15.0,14.0,18.0,24.0,24.0,21.0,8.0,8.0,16.0,8.0,6.0,9.0,10.0,24.0,18.0,15.0,24.0
48,19.0,11.0,4.0,6.0,5.0,21.0,24.0,21.0,5.0,9.0,19.0,17.0,20.0,17.0,11.0,13.0,15.0,24.0,20.0,10.0,10.0,18.0,12.0,10.0,8.0,12.0,22.0,15.0,20.0,19.0
49,12.0,18.0,3.0,12.0,4.0,24.0,21.0,17.0,5.0,2.0,11.0,23.0,24.0,14.0,16.0,16.0,23.0,21.0,18.0,13.0,13.0,11.0,10.0,17.0,8.0,14.0,18.0,14.0,15.0,20.0
50,18.0,8.0,12.0,8.0,7.0,18.0,18.0,22.0,3.0,8.0,20.0,19.0,16.0,13.0,14.0,18.0,18.0,24.0,24.0,12.0,13.0,9.0,9.0,8.0,17.0,8.0,18.0,14.0,17.0,24.0
51,24.0,7.0,11.0,10.0,4.0,24.0,11.0,20.0,5.0,0.0,8.0,20.0,23.0,23.0,18.0,14.0,24.0,24.0,22.0,19.0,5.0,8.0,7.0,11.0,14.0,7.0,12.0,21.0,17.0,24.0
52,20.0,5.0,8.0,8.0,9.0,24.0,16.0,21.0,8.0,5.0,16.0,18.0,22.0,13.0,15.0,14.0,18.0,20.0,19.0,9.0,17.0,12.0,14.0,6.0,9.0,16.0,24.0,11.0,18.0,22.0
53,15.0,11.0,7.0,8.0,9.0,18.0,19.0,24.0,2.0,10.0,19.0,12.0,24.0,13.0,19.0,12.0,20.0,21.0,22.0,15.0,5.0,17.0,9.0,7.0,11.0,13.0,18.0,19.0,18.0,20.0
54,15.0,9.0,9.0,8.0,16.0,18.0,17.0,19.0,1.0,7.0,14.0,19.0,12.0,19.0,20.0,19.0,20.0,24.0,17.0,14.0,2.0,19.0,13.0,9.0,12.0,10.0,19.0,16.0,16.0,24.0
55,23.0,3.0,7.0,3.0,3.0,24.0,24.0,24.0,8.0,7.0,16.0,24.0,22.0,9.0,12.0,13.0,24.0,18.0,23.0,10.0,9.0,18.0,7.0,11.0,10.0,1.0,22.0,21.0,17.0,24.0
56,24.0,9.0,6.0,5.0,8.0,18.0,20.0,21.0,4.0,5.0,24.0,16.0,20.0,14.0,14.0,14.0,23.0,24.0,23.0,12.0,9.0,7.0,11.0,5.0,15.0,3.0,18.0,24.0,22.0,19.0
57,24.0,11.0,11.0,13.0,10.0,14.0,14.0,14.0,4.0,3.0,8.0,17.0,21.0,21.0,19.0,18.0,24.0,20.0,11.0,13.0,8.0,18.0,15.0,13.0,2.0,17.0,20.0,15.0,20.0,19.0
58,18.0,9.0,2.0,16.0,9.0,21.0,19.0,17.0,3.0,10.0,20.0,14.0,24.0,16.0,11.0,13.0,21.0,21.0,24.0,11.0,10.0,9.0,13.0,8.0,4.0,4.0,20.0,22.0,24.0,24.0
59,18.0,14.0,12.0,8.0,11.0,17.0,16.0,15.0,9.0,7.0,17.0,14.0,24.0,18.0,8.0,14.0,21.0,22.0,24.0,12.0,8.0,12.0,10.0,17.0,10.0,8.0,17.0,18.0,15.0,21.0
60,19.0,7.0,5.0,15.0,12.0,21.0,12.0,20.0,2.0,2.0,11.0,19.0,21.0,11.0,21.0,24.0,24.0,24.0,21.0,9.0,11.0,7.0,13.0,8.0,10.0,7.0,20.0,21.0,16.0,24.0
61,20.0,14.0,2.0,8.0,2.0,17.0,24.0,24.0,1.0,4.0,24.0,22.0,24.0,13.0,17.0,6.0,20.0,24.0,24.0,11.0,10.0,7.0,13.0,13.0,3.0,9.0,20.0,22.0,17.0,22.0
62,19.0,3.0,17.0,2.0,3.0,24.0,22.0,21.0,4.0,8.0,17.0,15.0,15.0,17.0,20.0,15.0,20.0,22.0,24.0,14.0,6.0,11.0,12.0,10.0,13.0,7.0,17.0,17.0,22.0,20.0
63,20.0,8.0,12.0,4.0,6.0,20.0,24.0,17.0,7.0,10.0,12.0,18.0,22.0,11.0,19.0,12.0,22.0,24.0,24.0,10.0,9.0,11.0,9.0,11.0,10.0,13.0,18.0,17.0,13.0,24.0
64,19.0,3.0,11.0,16.0,2.0,20.0,20.0,20.0,8.0,9.0,15.0,22.0,24.0,15.0,9.0,9.0,22.0,24.0,22.0,11.0,2.0,8.0,20.0,6.0,11.0,9.0,20.0,19.0,20.0,21.0
65,21.0,8.0,8.0,4.0,5.0,23.0,18.0,24.0,3.0,6.0,21.0,21.0,17.0,17.0,14.0,12.0,24.0,24.0,23.0,13.0,9.0,8.0,8.0,11.0,16.0,8.0,17.0,14.0,21.0,19.0
66,20.0,7.0,10.0,6.0,6.0,17.0,21.0,24.0,7.0,9.0,17.0,21.0,24.0,16.0,8.0,9.0,22.0,24.0,24.0,5.0,9.0,12.0,13.0,4.0,10.0,5.0,24.0,20.0,19.0,24.0
67,24.0,4.0,12.0,8.0,4.0,20.0,15.0,24.0,4.0,5.0,15.0,19.0,20.0,17.0,15.0,16.0,24.0,24.0,23.0,7.0,10.0,6.0,15.0,11.0,2.0,5.0,22.0,18.0,24.0,24.0
68,22.0,4.0,8.0,8.0,7.0,22.0,16.0,24.0,12.0,7.0,17.0,18.0,19.0,17.0,9.0,12.0,18.0,19.0,22.0,4.0,19.0,13.0,14.0,8.0,7.0,13.0,22.0,22.0,17.0,17.0
69,21.0,9.0,14.0,10.0,0.0,21.0,21.0,15.0,6.0,9.0,18.0,15.0,14.0,18.0,21.0,10.0,22.0,18.0,22.0,13.0,6.0,13.0,15.0,7.0,9.0,8.0,21.0,24.0,17.0,20.0
70,16.0,9.0,19.0,13.0,3.0,20.0,17.0,14.0,11.0,2.0,20.0,19.0,19.0,13.0,13.0,14.0,24.0,17.0,22.0,9.0,14.0,10.0,13.0,11.0,1.0,13.0,20.0,20.0,20.0,21.0
71,24.0,6.0,5.0,4.0,7.0,24.0,17.0,24.0,7.0,2.0,20.0,24.0,17.0,16.0,19.0,6.0,24.0,24.0,22.0,4.0,11.0,11.0,13.0,7.0,9.0,6.0,22.0,21.0,17.0,24.0
72,21.0,8.0,7.0,5.0,3.0,24.0,24.0,19.0,9.0,9.0,9.0,24.0,24.0,8.0,10.0,18.0,23.0,24.0,21.0,15.0,7.0,8.0,11.0,2.0,15.0,3.0,21.0,21.0,20.0,24.0
73,12.0,20.0,13.0,10.0,5.0,17.0,18.0,16.0,21.0,16.0,19.0,12.0,14.0,8.0,10.0,11.0,19.0,20.0,14.0,12.0,14.0,14.0,16.0,15.0,9.0,13.0,20.0,13.0,16.0,20.0
74,21.0,16.0,2.0,4.0,9.0,24.0,21.0,14.0,2.0,3.0,16.0,24.0,23.0,13.0,17.0,13.0,24.0,24.0,11.0,13.0,13.0,11.0,13.0,15.0,9.0,4.0,17.0,17.0,22.0,22.0
75,19.0,8.0,12.0,7.0,14.0,20.0,14.0,17.0,13.0,6.0,9.0,19.0,24.0,15.0,14.0,11.0,23.0,24.0,18.0,20.0,9.0,10.0,5.0,10.0,16.0,12.0,14.0,16.0,18.0,20.0
76,23.0,7.0,11.0,4.0,9.0,21.0,20.0,16.0,3.0,11.0,16.0,18.0,21.0,17.0,13.0,12.0,23.0,24.0,24.0,16.0,5.0,5.0,12.0,11.0,5.0,10.0,17.0,18.0,21.0,24.0
77,21.0,24.0,10.0,10.0,10.0,11.0,10.0,15.0,3.0,4.0,8.0,19.0,17.0,19.0,24.0,17.0,24.0,24.0,13.0,12.0,10.0,10.0,16.0,9.0,12.0,11.0,17.0,17.0,16.0,24.0
78,24.0,3.0,6.0,12.0,3.0,21.0,20.0,22.0,5.0,4.0,12.0,24.0,24.0,3.0,21.0,18.0,24.0,24.0,21.0,9.0,14.0,15.0,2.0,3.0,9.0,9.0,22.0,22.0,19.0,22.0
79,19.0,19.0,5.0,4.0,6.0,22.0,12.0,24.0,1.0,0.0,9.0,21.0,18.0,20.0,20.0,22.0,22.0,24.0,18.0,14.0,8.0,9.0,14.0,15.0,16.0,10.0,16.0,13.0,12.0,24.0
80,24.0,11.0,10.0,4.0,5.0,24.0,18.0,15.0,1.0,14.0,13.0,20.0,19.0,15.0,15.0,14.0,24.0,24.0,20.0,10.0,9.0,12.0,10.0,5.0,3.0,14.0,21.0,17.0,23.0,23.0
81,24.0,16.0,6.0,5.0,3.0,18.0,19.0,20.0,1.0,7.0,11.0,22.0,23.0,11.0,17.0,19.0,24.0,23.0,20.0,8.0,18.0,9.0,7.0,7.0,9.0,5.0,19.0,24.0,18.0,24.0
82,24.0,8.0,12.0,7.0,2.0,15.0,24.0,19.0,1.0,1.0,15.0,20.0,24.0,18.0,18.0,14.0,24.0,24.0,17.0,9.0,17.0,12.0,6.0,8.0,4.0,11.0,24.0,19.0,16.0,24.0
83,19.0,5.0,0.0,16.0,13.0,20.0,18.0,20.0,5.0,1.0,11.0,18.0,21.0,23.0,14.0,18.0,17.0,24.0,18.0,17.0,10.0,10.0,13.0,20.0,13.0,4.0,15.0,16.0,19.0,19.0
84,19.0,11.0,5.0,5.0,10.0,20.0,23.0,18.0,9.0,6.0,22.0,19.0,19.0,18.0,7.0,11.0,17.0,21.0,21.0,13.0,17.0,10.0,10.0,3.0,8.0,8.0,24.0,20.0,19.0,24.0
85,22.0,6.0,5.0,9.0,9.0,16.0,20.0,24.0,0.0,1.0,19.0,13.0,18.0,20.0,20.0,20.0,18.0,24.0,18.0,18.0,13.0,8.0,10.0,10.0,14.0,14.0,18.0,20.0,14.0,16.0
86,24.0,6.0,4.0,8.0,5.0,24.0,18.0,22.0,4.0,2.0,13.0,18.0,19.0,14.0,22.0,19.0,24.0,24.0,24.0,15.0,7.0,8.0,7.0,2.0,3.0,12.0,22.0,22.0,24.0,21.0
87,21.0,12.0,7.0,9.0,10.0,19.0,19.0,14.0,6.0,6.0,21.0,17.0,21.0,12.0,13.0,15.0,18.0,20.0,24.0,14.0,16.0,11.0,6.0,18.0,6.0,13.0,21.0,15.0,14.0,19.0
88,22.0,3.0,4.0,5.0,16.0,23.0,17.0,21.0,5.0,12.0,10.0,17.0,24.0,16.0,13.0,14.0,20.0,21.0,20.0,15.0,12.0,9.0,12.0,6.0,12.0,5.0,20.0,20.0,19.0,24.0
89,19.0,11.0,12.0,9.0,6.0,16.0,16.0,22.0,2.0,7.0,15.0,24.0,21.0,11.0,11.0,20.0,22.0,24.0,19.0,7.0,17.0,11.0,9.0,4.0,9.0,7.0,23.0,20.0,19.0,24.0
90,18.0,14.0,3.0,11.0,8.0,20.0,23.0,14.0,6.0,13.0,10.0,18.0,18.0,15.0,16.0,15.0,24.0,20.0,24.0,14.0,9.0,8.0,10.0,12.0,5.0,15.0,21.0,16.0,17.0,20.0
91,19.0,12.0,3.0,11.0,14.0,13.0,21.0,18.0,3.0,7.0,9.0,21.0,17.0,14.0,18.0,22.0,24.0,24.0,16.0,13.0,9.0,14.0,9.0,16.0,10.0,6.0,22.0,17.0,11.0,24.0
92,21.0,4.0,11.0,6.0,5.0,21.0,24.0,19.0,7.0,2.0,21.0,19.0,24.0,11.0,17.0,10.0,22.0,22.0,18.0,12.0,8.0,9.0,18.0,8.0,8.0,7.0,20.0,24.0,15.0,24.0
93,18.0,12.0,11.0,7.0,7.0,16.0,24.0,16.0,5.0,14.0,13.0,15.0,19.0,17.0,14.0,14.0,20.0,18.0,19.0,18.0,7.0,12.0,15.0,14.0,7.0,9.0,17.0,19.0,16.0,24.0
94,18.0,10.0,15.0,6.0,4.0,20.0,18.0,20.0,4.0,15.0,19.0,19.0,18.0,13.0,11.0,12.0,19.0,13.0,24.0,11.0,9.0,18.0,15.0,14.0,12.0,12.0,18.0,18.0,14.0,18.0
95,24.0,17.0,4.0,4.0,2.0,22.0,24.0,14.0,0.0,7.0,19.0,17.0,17.0,18.0,14.0,19.0,24.0,24.0,20.0,7.0,10.0,13.0,11.0,7.0,11.0,16.0,21.0,14.0,17.0,20.0
96,17.0,7.0,7.0,6.0,10.0,17.0,23.0,24.0,2.0,8.0,18.0,23.0,19.0,11.0,14.0,16.0,24.0,19.0,22.0,10.0,11.0,15.0,8.0,4.0,9.0,4.0,20.0,24.0,21.0,24.0
97,18.0,8.0,8.0,12.0,13.0,20.0,16.0,16.0,12.0,0.0,6.0,24.0,18.0,16.0,14.0,21.0,22.0,19.0,16.0,21.0,12.0,15.0,4.0,7.0,5.0,15.0,21.0,18.0,17.0,23.0
98,24.0,10.0,9.0,7.0,11.0,10.0,19.0,21.0,3.0,4.0,9.0,18.0,23.0,17.0,17.0,20.0,24.0,24.0,12.0,14.0,14.0,13.0,8.0,11.0,3.0,15.0,21.0,15.0,17.0,24.0
99,24.0,4.0,7.0,12.0,7.0,22.0,13.0,22.0,3.0,4.0,24.0,23.0,24.0,17.0,6.0,10.0,21.0,24.0,22.0,10.0,6.0,13.0,13.0,5.0,3.0,8.0,24.0,24.0,18.0,24.0
100,17.0,8.0,13.0,8.0,15.0,18.0,19.0,13.0,5.0,5.0,14.0,18.0,19.0,13.0,16.0,21.0,15.0,24.0,17.0,16.0,15.0,12.0,10.0,8.0,20.0,18.0,18.0,12.0,16.0,14.0
101,18.0,14.0,11.0,7.0,9.0,18.0,21.0,13.0,12.0,0.0,12.0,16.0,18.0,17.0,18.0,18.0,21.0,24.0,16.0,10.0,18.0,13.0,7.0,12.0,7.0,15.0,22.0,18.0,16.0,16.0
102,14.0,10.0,18.0,13.0,11.0,21.0,8.0,16.0,4.0,3.0,12.0,23.0,19.0,19.0,18.0,13.0,24.0,20.0,20.0,15.0,5.0,12.0,13.0,11.0,11.0,11.0,13.0,15.0,21.0,24.0
103,21.0,14.0,3.0,4.0,5.0,24.0,21.0,19.0,3.0,1.0,6.0,18.0,23.0,17.0,20.0,23.0,24.0,23.0,24.0,17.0,6.0,6.0,9.0,10.0,15.0,6.0,20.0,8.0,24.0,23.0
104,14.0,3.0,15.0,3.0,15.0,20.0,17.0,24.0,3.0,3.0,4.0,24.0,23.0,15.0,24.0,15.0,24.0,22.0,24.0,13.0,6.0,15.0,5.0,9.0,9.0,6.0,24.0,20.0,14.0,24.0
105,16.0,4.0,13.0,4.0,5.0,24.0,22.0,23.0,1.0,8.0,15.0,24.0,19.0,12.0,24.0,8.0,24.0,24.0,21.0,11.0,9.0,9.0,11.0,1.0,6.0,7.0,23.0,23.0,23.0,23.0
106,14.0,20.0,10.0,10.0,8.0,13.0,24.0,12.0,3.0,1.0,5.0,24.0,18.0,21.0,17.0,22.0,24.0,24.0,15.0,15.0,9.0,16.0,6.0,12.0,9.0,18.0,17.0,14.0,12.0,24.0
107,24.0,4.0,7.0,10.0,5.0,21.0,24.0,16.0,4.0,4.0,13.0,20.0,24.0,19.0,13.0,14.0,24.0,20.0,12.0,18.0,10.0,10.0,15.0,15.0,10.0,9.0,17.0,18.0,15.0,22.0
108,12.0,17.0,9.0,10.0,16.0,18.0,18.0,11.0,9.0,12.0,5.0,20.0,15.0,15.0,20.0,15.0,16.0,20.0,24.0,17.0,6.0,14.0,12.0,11.0,16.0,11.0,17.0,15.0,18.0,18.0
109,16.0,15.0,14.0,2.0,8.0,21.0,13.0,22.0,5.0,5.0,12.0,21.0,14.0,21.0,19.0,14.0,21.0,21.0,20.0,11.0,10.0,16.0,10.0,15.0,10.0,15.0,16.0,17.0,11.0,22.0
110,23.0,6.0,12.0,11.0,0.0,22.0,20.0,17.0,5.0,3.0,13.0,22.0,22.0,14.0,18.0,14.0,23.0,20.0,24.0,10.0,14.0,9.0,9.0,4.0,6.0,6.0,24.0,24.0,19.0,23.0
111,23.0,5.0,7.0,6.0,4.0,24.0,24.0,18.0,3.0,10.0,24.0,20.0,23.0,11.0,2.0,18.0,24.0,24.0,22.0,13.0,7.0,3.0,16.0,1.0,3.0,13.0,24.0,21.0,20.0,24.0
112,24.0,2.0,0.0,13.0,8.0,23.0,24.0,17.0,2.0,1.0,6.0,20.0,24.0,19.0,21.0,18.0,21.0,22.0,22.0,11.0,16.0,4.0,13.0,6.0,11.0,7.0,20.0,18.0,20.0,24.0
