,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
15,18.0,14.0,13.0,10.0,20.0,15.0,13.0,11.0,16.0,7.0,10.0,13.0,10.0,18.0,24.0,12.0,9.0,10.0,9.0,16.0,11.0,21.0,24.0
16,11.0,7.0,11.0,9.0,24.0,22.0,19.0,4.0,1.0,2.0,20.0,21.0,17.0,24.0,20.0,5.0,11.0,23.0,10.0,19.0,22.0,17.0,5.0
17,6.0,5.0,11.0,13.0,24.0,24.0,20.0,2.0,3.0,1.0,16.0,19.0,23.0,24.0,21.0,6.0,6.0,19.0,7.0,19.0,23.0,24.0,8.0
18,9.0,11.0,11.0,11.0,24.0,21.0,16.0,4.0,6.0,4.0,19.0,20.0,21.0,17.0,18.0,0.0,14.0,21.0,14.0,18.0,18.0,15.0,12.0
19,14.0,8.0,15.0,17.0,14.0,15.0,20.0,13.0,6.0,12.0,13.0,16.0,13.0,14.0,22.0,7.0,6.0,15.0,12.0,20.0,11.0,17.0,24.0
20,19.0,10.0,20.0,14.0,17.0,8.0,15.0,19.0,11.0,13.0,13.0,13.0,7.0,20.0,13.0,9.0,12.0,5.0,22.0,17.0,14.0,14.0,19.0
21,7.0,8.0,6.0,10.0,24.0,24.0,24.0,2.0,1.0,5.0,18.0,19.0,19.0,21.0,24.0,0.0,20.0,7.0,6.0,23.0,17.0,24.0,15.0
22,9.0,9.0,8.0,6.0,24.0,23.0,24.0,1.0,5.0,5.0,20.0,17.0,13.0,24.0,24.0,3.0,3.0,8.0,8.0,21.0,24.0,24.0,21.0
23,24.0,8.0,18.0,7.0,18.0,10.0,18.0,17.0,15.0,9.0,16.0,9.0,10.0,15.0,18.0,17.0,5.0,15.0,14.0,13.0,18.0,13.0,17.0
24,9.0,12.0,10.0,10.0,21.0,18.0,23.0,5.0,4.0,4.0,12.0,20.0,17.0,24.0,23.0,5.0,15.0,7.0,11.0,24.0,22.0,18.0,10.0
25,11.0,8.0,11.0,13.0,24.0,24.0,12.0,8.0,7.0,3.0,8.0,20.0,19.0,20.0,24.0,7.0,9.0,7.0,11.0,17.0,24.0,24.0,13.0
26,24.0,21.0,12.0,15.0,12.0,9.0,10.0,2.0,20.0,4.0,9.0,12.0,19.0,24.0,19.0,8.0,15.0,7.0,6.0,11.0,17.0,24.0,24.0
27,10.0,6.0,12.0,12.0,23.0,22.0,18.0,2.0,3.0,1.0,12.0,22.0,24.0,21.0,24.0,2.0,8.0,24.0,12.0,22.0,19.0,19.0,6.0
28,18.0,13.0,17.0,14.0,15.0,17.0,9.0,16.0,8.0,7.0,18.0,4.0,16.0,17.0,23.0,9.0,15.0,16.0,5.0,17.0,14.0,21.0,15.0
29,4.0,4.0,22.0,6.0,22.0,21.0,24.0,13.0,6.0,4.0,17.0,16.0,5.0,24.0,24.0,12.0,5.0,4.0,4.0,19.0,20.0,24.0,24.0
30,7.0,14.0,16.0,12.0,19.0,22.0,13.0,1.0,8.0,2.0,20.0,17.0,24.0,17.0,20.0,1.0,17.0,18.0,13.0,13.0,17.0,19.0,14.0
31,20.0,10.0,18.0,10.0,14.0,12.0,19.0,16.0,7.0,15.0,8.0,10.0,16.0,19.0,18.0,9.0,16.0,12.0,4.0,15.0,12.0,24.0,20.0
32,7.0,16.0,13.0,18.0,15.0,19.0,15.0,7.0,8.0,5.0,16.0,15.0,19.0,16.0,23.0,8.0,16.0,14.0,17.0,17.0,19.0,16.0,5.0
33,7.0,5.0,16.0,12.0,24.0,20.0,19.0,4.0,3.0,3.0,18.0,18.0,18.0,21.0,24.0,6.0,8.0,8.0,6.0,24.0,24.0,24.0,12.0
34,4.0,22.0,9.0,14.0,16.0,16.0,22.0,7.0,3.0,1.0,20.0,18.0,14.0,24.0,22.0,4.0,6.0,18.0,14.0,17.0,12.0,24.0,17.0
35,7.0,5.0,19.0,2.0,23.0,24.0,23.0,7.0,4.0,5.0,15.0,16.0,19.0,19.0,24.0,3.0,4.0,15.0,6.0,20.0,19.0,24.0,21.0
36,24.0,21.0,11.0,10.0,7.0,22.0,8.0,8.0,12.0,7.0,19.0,8.0,10.0,22.0,23.0,13.0,9.0,7.0,13.0,12.0,12.0,24.0,22.0
37,10.0,16.0,11.0,12.0,15.0,22.0,17.0,4.0,2.0,3.0,21.0,16.0,23.0,16.0,24.0,2.0,5.0,19.0,12.0,24.0,17.0,20.0,13.0
38,24.0,17.0,20.0,8.0,11.0,11.0,12.0,8.0,18.0,15.0,10.0,13.0,14.0,18.0,13.0,16.0,14.0,5.0,10.0,13.0,19.0,19.0,16.0
39,16.0,6.0,6.0,4.0,24.0,24.0,23.0,11.0,13.0,2.0,10.0,12.0,22.0,21.0,18.0,5.0,6.0,4.0,4.0,24.0,24.0,23.0,22.0
40,24.0,24.0,17.0,10.0,12.0,1.0,15.0,4.0,13.0,13.0,10.0,16.0,10.0,19.0,24.0,10.0,11.0,11.0,8.0,13.0,14.0,24.0,21.0
41,10.0,15.0,13.0,5.0,14.0,24.0,22.0,7.0,7.0,6.0,24.0,12.0,5.0,24.0,24.0,8.0,2.0,3.0,13.0,24.0,19.0,19.0,24.0
42,24.0,24.0,8.0,12.0,18.0,10.0,7.0,8.0,8.0,4.0,6.0,17.0,24.0,24.0,18.0,8.0,7.0,8.0,7.0,17.0,17.0,24.0,24.0
43,24.0,24.0,9.0,8.0,6.0,14.0,18.0,8.0,14.0,2.0,16.0,14.0,8.0,24.0,23.0,9.0,12.0,7.0,10.0,6.0,20.0,24.0,24.0
44,8.0,13.0,14.0,12.0,24.0,17.0,15.0,6.0,5.0,4.0,24.0,15.0,15.0,16.0,24.0,2.0,2.0,16.0,6.0,24.0,24.0,20.0,18.0
45,6.0,9.0,10.0,7.0,23.0,24.0,24.0,4.0,10.0,9.0,14.0,6.0,20.0,22.0,24.0,7.0,15.0,0.0,3.0,23.0,22.0,21.0,21.0
46,18.0,11.0,18.0,14.0,14.0,12.0,16.0,21.0,15.0,10.0,6.0,13.0,7.0,18.0,19.0,11.0,12.0,11.0,13.0,9.0,24.0,15.0,17.0
47,17.0,7.0,19.0,12.0,21.0,21.0,6.0,10.0,7.0,14.0,19.0,13.0,16.0,18.0,12.0,9.0,4.0,9.0,16.0,12.0,19.0,24.0,19.0
48,24.0,10.0,10.0,8.0,20.0,7.0,24.0,12.0,19.0,6.0,14.0,8.0,11.0,23.0,16.0,11.0,2.0,12.0,5.0,16.0,21.0,22.0,23.0
49,23.0,24.0,8.0,6.0,17.0,20.0,5.0,4.0,9.0,4.0,12.0,11.0,21.0,24.0,24.0,4.0,2.0,3.0,22.0,15.0,20.0,22.0,24.0
50,6.0,7.0,16.0,24.0,19.0,15.0,16.0,5.0,3.0,11.0,13.0,15.0,19.0,24.0,19.0,3.0,5.0,15.0,6.0,17.0,21.0,24.0,21.0
51,13.0,9.0,5.0,11.0,24.0,17.0,24.0,14.0,8.0,9.0,3.0,17.0,17.0,23.0,18.0,11.0,3.0,6.0,12.0,17.0,24.0,23.0,16.0
52,14.0,7.0,8.0,6.0,20.0,24.0,24.0,4.0,4.0,4.0,7.0,20.0,24.0,22.0,24.0,10.0,7.0,7.0,4.0,22.0,17.0,24.0,21.0
53,9.0,11.0,7.0,7.0,24.0,24.0,21.0,5.0,3.0,7.0,14.0,19.0,13.0,24.0,24.0,6.0,5.0,9.0,14.0,16.0,24.0,19.0,19.0
54,3.0,17.0,14.0,10.0,17.0,22.0,20.0,17.0,7.0,5.0,10.0,16.0,12.0,18.0,24.0,9.0,11.0,5.0,7.0,18.0,16.0,22.0,24.0
55,22.0,11.0,7.0,12.0,20.0,15.0,16.0,8.0,13.0,13.0,11.0,17.0,15.0,11.0,21.0,10.0,14.0,16.0,9.0,18.0,17.0,17.0,11.0
56,11.0,12.0,19.0,10.0,24.0,14.0,13.0,2.0,11.0,9.0,19.0,20.0,12.0,19.0,17.0,6.0,3.0,10.0,9.0,24.0,21.0,15.0,24.0
57,7.0,4.0,14.0,10.0,24.0,24.0,20.0,4.0,5.0,1.0,18.0,15.0,22.0,23.0,21.0,4.0,7.0,18.0,6.0,16.0,20.0,22.0,19.0
58,16.0,12.0,9.0,11.0,16.0,24.0,15.0,5.0,14.0,6.0,9.0,17.0,21.0,24.0,13.0,13.0,2.0,10.0,10.0,17.0,24.0,20.0,16.0
59,6.0,5.0,4.0,23.0,17.0,24.0,24.0,10.0,3.0,2.0,17.0,16.0,16.0,21.0,24.0,5.0,7.0,9.0,8.0,18.0,24.0,24.0,17.0
60,18.0,7.0,14.0,13.0,19.0,17.0,15.0,3.0,11.0,3.0,18.0,15.0,14.0,22.0,23.0,5.0,11.0,14.0,13.0,15.0,15.0,18.0,21.0
61,24.0,3.0,7.0,10.0,24.0,22.0,13.0,5.0,10.0,9.0,10.0,8.0,24.0,24.0,19.0,7.0,3.0,9.0,5.0,17.0,23.0,24.0,24.0
62,19.0,11.0,8.0,18.0,14.0,17.0,16.0,17.0,8.0,5.0,20.0,9.0,14.0,12.0,24.0,7.0,5.0,7.0,10.0,24.0,13.0,24.0,22.0
63,7.0,7.0,6.0,12.0,24.0,24.0,23.0,5.0,2.0,4.0,24.0,11.0,18.0,24.0,21.0,2.0,17.0,9.0,19.0,16.0,17.0,19.0,13.0
64,10.0,14.0,8.0,9.0,24.0,18.0,20.0,1.0,13.0,8.0,20.0,15.0,12.0,20.0,20.0,7.0,5.0,11.0,13.0,20.0,20.0,19.0,17.0
65,23.0,17.0,16.0,12.0,16.0,13.0,6.0,14.0,8.0,17.0,9.0,10.0,17.0,16.0,18.0,10.0,6.0,6.0,11.0,17.0,14.0,24.0,24.0
66,20.0,19.0,17.0,13.0,9.0,9.0,16.0,18.0,15.0,13.0,12.0,13.0,11.0,13.0,14.0,9.0,11.0,8.0,13.0,13.0,10.0,24.0,24.0
67,20.0,9.0,9.0,8.0,18.0,15.0,24.0,6.0,16.0,9.0,24.0,16.0,8.0,14.0,16.0,8.0,9.0,12.0,10.0,10.0,20.0,19.0,24.0
68,9.0,12.0,9.0,13.0,24.0,22.0,14.0,1.0,3.0,6.0,23.0,23.0,9.0,21.0,23.0,4.0,4.0,8.0,3.0,24.0,24.0,22.0,23.0
69,10.0,12.0,12.0,13.0,19.0,19.0,18.0,8.0,8.0,15.0,16.0,11.0,12.0,17.0,22.0,4.0,14.0,19.0,13.0,16.0,15.0,16.0,15.0
70,14.0,3.0,9.0,7.0,24.0,22.0,24.0,10.0,5.0,1.0,24.0,17.0,13.0,20.0,19.0,6.0,11.0,5.0,10.0,10.0,24.0,24.0,22.0
71,24.0,24.0,10.0,8.0,7.0,12.0,18.0,6.0,6.0,5.0,24.0,17.0,6.0,21.0,24.0,8.0,9.0,9.0,8.0,12.0,18.0,24.0,24.0
72,11.0,9.0,17.0,14.0,12.0,24.0,16.0,12.0,12.0,3.0,17.0,11.0,16.0,17.0,21.0,13.0,15.0,11.0,17.0,15.0,11.0,14.0,16.0
73,15.0,16.0,6.0,12.0,19.0,20.0,15.0,8.0,3.0,10.0,23.0,14.0,19.0,19.0,13.0,4.0,11.0,3.0,8.0,24.0,24.0,24.0,14.0
74,24.0,5.0,11.0,12.0,24.0,20.0,7.0,14.0,12.0,6.0,12.0,15.0,18.0,12.0,20.0,6.0,5.0,8.0,7.0,24.0,14.0,24.0,24.0
75,20.0,9.0,11.0,20.0,19.0,11.0,13.0,20.0,21.0,1.0,10.0,8.0,15.0,11.0,23.0,6.0,6.0,8.0,7.0,22.0,15.0,24.0,24.0
76,23.0,3.0,18.0,19.0,17.0,22.0,1.0,15.0,10.0,3.0,19.0,12.0,13.0,16.0,21.0,1.0,7.0,18.0,18.0,16.0,10.0,22.0,20.0
77,24.0,9.0,13.0,11.0,6.0,16.0,24.0,11.0,10.0,4.0,16.0,18.0,8.0,18.0,24.0,7.0,9.0,6.0,4.0,22.0,20.0,23.0,21.0
78,7.0,16.0,13.0,11.0,23.0,16.0,17.0,11.0,2.0,1.0,19.0,18.0,12.0,22.0,24.0,3.0,13.0,5.0,20.0,21.0,14.0,24.0,12.0
79,5.0,6.0,21.0,9.0,22.0,18.0,22.0,6.0,4.0,7.0,20.0,8.0,18.0,22.0,24.0,12.0,0.0,14.0,2.0,19.0,17.0,24.0,24.0
80,24.0,13.0,9.0,12.0,19.0,21.0,5.0,12.0,8.0,11.0,9.0,11.0,20.0,24.0,14.0,4.0,10.0,7.0,13.0,22.0,14.0,24.0,18.0
81,11.0,6.0,22.0,1.0,24.0,18.0,21.0,5.0,12.0,4.0,5.0,23.0,12.0,24.0,24.0,4.0,6.0,12.0,5.0,20.0,22.0,24.0,19.0
82,13.0,6.0,5.0,13.0,21.0,24.0,21.0,5.0,3.0,3.0,11.0,24.0,16.0,23.0,24.0,2.0,15.0,6.0,10.0,24.0,23.0,22.0,10.0
83,14.0,13.0,10.0,9.0,11.0,23.0,23.0,11.0,5.0,7.0,20.0,10.0,8.0,24.0,24.0,11.0,11.0,8.0,8.0,16.0,10.0,24.0,24.0
84,11.0,14.0,14.0,9.0,14.0,19.0,22.0,9.0,7.0,15.0,4.0,20.0,13.0,22.0,19.0,3.0,15.0,16.0,7.0,17.0,16.0,21.0,17.0
85,16.0,16.0,9.0,10.0,18.0,10.0,24.0,10.0,9.0,3.0,12.0,18.0,11.0,23.0,23.0,14.0,14.0,11.0,10.0,20.0,4.0,24.0,15.0
86,12.0,10.0,8.0,6.0,24.0,24.0,19.0,7.0,3.0,14.0,9.0,24.0,12.0,21.0,19.0,1.0,2.0,16.0,14.0,16.0,23.0,21.0,19.0
87,18.0,8.0,8.0,2.0,19.0,24.0,24.0,8.0,1.0,2.0,18.0,24.0,15.0,18.0,23.0,2.0,18.0,3.0,12.0,24.0,18.0,23.0,12.0
88,12.0,17.0,13.0,11.0,17.0,9.0,24.0,4.0,11.0,6.0,8.0,24.0,12.0,20.0,24.0,7.0,14.0,10.0,6.0,13.0,18.0,24.0,20.0
89,18.0,9.0,4.0,19.0,24.0,15.0,14.0,12.0,17.0,8.0,12.0,13.0,9.0,24.0,14.0,9.0,5.0,16.0,8.0,14.0,16.0,24.0,20.0
90,10.0,8.0,14.0,11.0,12.0,24.0,24.0,4.0,1.0,0.0,21.0,19.0,17.0,24.0,23.0,8.0,5.0,13.0,11.0,16.0,22.0,24.0,13.0
91,10.0,9.0,24.0,7.0,7.0,24.0,22.0,13.0,9.0,9.0,18.0,14.0,4.0,18.0,24.0,1.0,10.0,7.0,8.0,14.0,24.0,24.0,24.0
92,24.0,6.0,12.0,6.0,12.0,19.0,24.0,10.0,6.0,12.0,12.0,9.0,12.0,24.0,24.0,14.0,10.0,7.0,7.0,17.0,15.0,19.0,23.0
93,22.0,5.0,3.0,8.0,23.0,21.0,21.0,3.0,3.0,13.0,16.0,20.0,14.0,24.0,16.0,6.0,6.0,4.0,8.0,24.0,19.0,24.0,21.0
94,18.0,13.0,12.0,1.0,18.0,17.0,24.0,5.0,7.0,13.0,12.0,24.0,9.0,24.0,15.0,4.0,10.0,4.0,8.0,24.0,19.0,24.0,19.0
95,12.0,23.0,4.0,3.0,22.0,15.0,24.0,4.0,7.0,8.0,8.0,21.0,20.0,17.0,24.0,4.0,13.0,3.0,3.0,24.0,20.0,24.0,21.0
96,15.0,13.0,15.0,13.0,17.0,11.0,19.0,17.0,13.0,17.0,5.0,17.0,10.0,13.0,17.0,8.0,12.0,21.0,6.0,15.0,7.0,22.0,21.0
97,16.0,14.0,18.0,9.0,18.0,17.0,11.0,6.0,6.0,12.0,9.0,20.0,8.0,24.0,24.0,8.0,15.0,11.0,15.0,14.0,18.0,14.0,17.0
98,8.0,13.0,10.0,11.0,20.0,24.0,17.0,7.0,10.0,8.0,21.0,6.0,9.0,24.0,24.0,4.0,8.0,6.0,2.0,24.0,22.0,22.0,24.0
99,24.0,22.0,12.0,2.0,21.0,3.0,19.0,6.0,6.0,12.0,1.0,24.0,16.0,20.0,24.0,7.0,8.0,5.0,12.0,15.0,17.0,24.0,24.0
100,13.0,18.0,10.0,8.0,17.0,13.0,24.0,17.0,12.0,17.0,10.0,8.0,13.0,17.0,15.0,10.0,15.0,10.0,6.0,18.0,18.0,17.0,18.0
101,19.0,24.0,17.0,7.0,14.0,12.0,10.0,10.0,12.0,12.0,11.0,13.0,10.0,20.0,21.0,9.0,11.0,14.0,13.0,8.0,11.0,24.0,22.0
102,22.0,21.0,22.0,9.0,9.0,5.0,15.0,7.0,15.0,15.0,6.0,13.0,14.0,15.0,24.0,5.0,16.0,10.0,5.0,17.0,12.0,24.0,23.0
103,10.0,5.0,17.0,16.0,21.0,24.0,10.0,8.0,1.0,13.0,13.0,15.0,22.0,24.0,13.0,4.0,2.0,10.0,12.0,17.0,24.0,21.0,22.0
104,24.0,15.0,8.0,8.0,15.0,19.0,14.0,11.0,4.0,13.0,20.0,7.0,19.0,24.0,11.0,6.0,9.0,13.0,6.0,24.0,12.0,20.0,22.0
105,7.0,8.0,16.0,6.0,21.0,24.0,21.0,6.0,2.0,13.0,18.0,4.0,21.0,21.0,24.0,9.0,5.0,2.0,1.0,24.0,23.0,24.0,24.0
106,14.0,8.0,10.0,5.0,18.0,24.0,24.0,10.0,10.0,12.0,8.0,6.0,15.0,24.0,24.0,7.0,7.0,11.0,7.0,12.0,22.0,24.0,22.0
107,13.0,13.0,15.0,18.0,10.0,16.0,18.0,9.0,13.0,9.0,12.0,12.0,18.0,18.0,18.0,15.0,14.0,11.0,5.0,9.0,21.0,22.0,15.0
108,21.0,3.0,7.0,5.0,24.0,24.0,19.0,6.0,6.0,3.0,10.0,18.0,24.0,18.0,24.0,1.0,7.0,5.0,10.0,22.0,21.0,24.0,22.0
109,18.0,16.0,11.0,1.0,18.0,24.0,15.0,18.0,7.0,17.0,13.0,12.0,10.0,14.0,18.0,3.0,14.0,14.0,10.0,15.0,18.0,19.0,19.0
110,12.0,19.0,11.0,12.0,16.0,17.0,16.0,6.0,18.0,13.0,11.0,14.0,14.0,18.0,15.0,6.0,10.0,16.0,10.0,16.0,20.0,17.0,17.0
111,19.0,10.0,11.0,9.0,11.0,19.0,24.0,14.0,14.0,8.0,7.0,8.0,17.0,24.0,17.0,8.0,18.0,7.0,4.0,12.0,15.0,24.0,24.0
112,9.0,9.0,7.0,10.0,23.0,21.0,24.0,1.0,4.0,0.0,24.0,24.0,11.0,23.0,22.0,9.0,3.0,2.0,15.0,24.0,15.0,22.0,22.0
113,13.0,13.0,3.0,3.0,24.0,24.0,23.0,6.0,18.0,7.0,19.0,13.0,8.0,18.0,20.0,5.0,9.0,7.0,4.0,21.0,24.0,24.0,18.0
114,14.0,13.0,17.0,13.0,20.0,12.0,14.0,9.0,9.0,4.0,10.0,21.0,17.0,15.0,24.0,13.0,18.0,11.0,9.0,11.0,19.0,17.0,14.0
115,7.0,13.0,8.0,15.0,13.0,23.0,24.0,6.0,10.0,8.0,17.0,17.0,11.0,24.0,16.0,8.0,14.0,10.0,5.0,20.0,16.0,20.0,19.0
116,16.0,15.0,6.0,15.0,14.0,19.0,18.0,18.0,22.0,8.0,8.0,12.0,14.0,17.0,10.0,17.0,8.0,15.0,0.0,14.0,18.0,18.0,22.0
117,1.0,20.0,17.0,11.0,20.0,17.0,17.0,14.0,10.0,9.0,11.0,18.0,17.0,16.0,14.0,9.0,9.0,15.0,14.0,12.0,14.0,21.0,18.0
118,23.0,9.0,7.0,3.0,20.0,17.0,24.0,16.0,4.0,5.0,9.0,23.0,4.0,24.0,24.0,7.0,5.0,3.0,6.0,20.0,23.0,24.0,24.0
119,15.0,7.0,14.0,14.0,19.0,13.0,21.0,1.0,13.0,10.0,15.0,14.0,16.0,17.0,23.0,13.0,11.0,15.0,9.0,12.0,18.0,20.0,14.0
120,24.0,16.0,14.0,10.0,13.0,19.0,7.0,15.0,18.0,10.0,15.0,5.0,17.0,14.0,15.0,1.0,5.0,12.0,13.0,19.0,14.0,24.0,24.0
121,24.0,12.0,14.0,15.0,6.0,24.0,8.0,3.0,4.0,1.0,13.0,16.0,24.0,24.0,24.0,5.0,18.0,7.0,10.0,16.0,8.0,24.0,24.0
