,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,12.072312069640567,78.43895142267756,68.37963008662112,91.46820586878776,102.96226894132292,115.84802350127987,21.976602912219658,58.85400519745047,120.0,119.91667626847233,120.0,119.91667626847233,13.084745591821008,15.93212380235983,13.149778068874536,120.0,120.0,46.51209063382263,33.3305720215277,45.95173727531379,36.20560006933578,120.0,24.035125618203367,22.383931302634103,21.383323466325248,105.51837781071589,120.0,116.67924180212144,120.0
1,27.24636494528126,68.26611465991235,73.43631369901954,84.44416410894372,76.43365760743534,70.89356810802155,75.80064547952844,73.47917139185785,88.78931589795152,66.37128360718785,83.25804752950965,79.594232147337,70.1988012367859,76.62908493088129,57.15923465034675,81.09700353306675,90.12723690601263,48.94506072687327,81.05444977798629,65.77646652434427,74.09798152871114,80.90180100300557,57.55227811876864,60.38006283675584,83.2652046604498,85.60485133489507,82.97167126669822,65.25200974663953,94.97392203579291
2,3.785701118970678,75.14506391430903,73.92067864771485,94.48302008420102,118.64022558289876,113.35851017305833,31.976445415031854,38.69035506381555,120.0,120.0,120.0,120.0,13.852695014754769,13.506326507472627,14.640978477772624,111.18578690302887,118.87093205275954,45.732680309039665,28.535826900155982,56.65280547438194,42.151036307874456,118.87093205275954,15.947620824765714,15.321778686503524,18.73060048873071,120.0,120.0,120.0,120.0
3,0.0,65.78539581034153,82.82963409152147,98.53768719320854,116.84881042646747,98.06097600967006,44.216227525364324,43.72126894342666,119.63750944735062,119.63750944735065,119.63750944735062,119.63750944735062,15.559365588609113,13.298791537236427,14.591805084751924,118.44127403635126,120.0,48.830531126434096,36.40284796174743,43.8774148368236,36.00665800229237,118.44127403635126,15.746801112323961,15.758462660162749,18.49473622751333,120.0,120.0,120.0,120.0
4,22.61486241753125,64.22978179549281,60.4197810579401,80.8094890260672,87.3998660195495,84.81134770410911,85.82322157854581,63.89165040076417,84.55060943208721,96.91045705521836,100.5799441309266,84.58154795408909,32.90667333382114,53.49597882054962,68.97478927330795,90.24373679625992,110.42955145160899,48.17739793657143,67.98745177989362,53.58263676467695,64.04833452046529,87.53089075052382,60.91794170997654,55.223117781134164,64.73203131432633,80.88250764182474,84.65635211193786,77.4473338162275,106.14071562457292
5,40.17039288803805,64.71934270368978,79.50355882293124,87.13048664366295,70.86061179725488,71.42753393749453,73.08730883930193,63.10076436762668,78.78310689042583,78.82336780492916,87.98352797551702,95.87961859193044,47.47434319542817,56.26893108851897,76.7871044532504,91.1587480615685,64.6844406144718,78.66503579637738,75.52751275513243,53.39736966782378,69.33129467176568,89.23559843286048,74.82235743325145,60.52882484347042,77.07489351277997,70.59215802972727,78.05292036961575,89.02954750138245,79.89929830977273
6,37.62076492508946,68.15536003888683,64.24287830564951,89.74806305008268,77.13465639856413,85.01883501756882,52.57601518399729,75.50342708016136,113.84418041068527,72.61952572438639,90.09596382844039,85.33547798094637,66.55582036594744,66.78024068575088,26.76879100384322,85.85574647258275,103.67917638452866,43.28663816291244,70.83090209967374,58.83006035727022,62.48958858242268,97.02788794060947,56.80153580425197,46.384193487807174,71.21473537715244,90.95471786018362,85.15190279296617,73.06240684434313,106.4305078332956
7,39.95477931179133,64.37196325506021,83.07263986356722,74.80119493992608,70.48026924080489,71.04414844067672,72.6950145423302,73.57999040584335,77.41577511018069,79.70753844807368,76.88345540324978,81.41674226122623,46.65039526090895,84.47167892996153,75.45441458639911,86.44754767662022,67.11054801700887,79.56235602327277,74.55584607552572,55.40013497887034,88.68830003395881,70.2352671947433,70.84050919412658,73.86289001864678,77.36719777550645,78.9701296796882,73.89915010369535,65.88633144978326,89.1737917785535
8,17.9597339297205,73.87916651822931,66.54809751214174,94.04618412730312,116.64160658103104,111.44886720548843,31.4377686626515,38.03857546343441,120.0,120.0,120.0,118.81420911668513,14.420234526686864,14.086367179284862,14.6791891773432,120.0,120.0,46.88119380393775,35.05153163667233,46.64271432891352,33.4245602304764,120.0,16.446076393895282,16.446076393895282,17.107847212209467,120.0,120.0,120.0,120.0
9,25.771954987201923,62.948172724337105,83.18106481578833,83.71831650600862,93.8231292662821,78.96397311736379,57.65179165243104,63.94159693058708,112.90452248437126,92.93169704775266,100.97628174043822,100.50088437396113,35.84196695928882,55.016172461953154,23.828474932234716,85.24482715634466,102.31183790245396,41.12385142569754,76.33263983776263,53.969009141314125,65.05864918009637,97.95918535633079,64.91612257412777,56.20827549847487,33.16338369016891,87.82260567069315,82.78857275694502,97.5077013847764,107.5933384248139
10,9.214265977620977,71.97679115318155,79.56291359787113,77.78674416851352,98.56899775197837,82.23030927800768,70.87547584785871,59.784502224968044,118.0880184807823,106.57437267332739,90.8379269343615,81.19727565488805,45.91639230920688,36.899502419252805,42.48651152818104,106.76617444060186,109.2963756615832,41.79773936564414,51.88496885057371,67.78113510457295,55.40399407997686,89.06961249704719,51.54754812902676,27.146307295042277,28.512914605376892,92.45906273700955,117.71774444052866,94.89867835248725,117.71774444052866
11,25.790635801064926,56.50644970554408,83.24135865028873,69.25576626527254,93.89113700627459,96.61112648311804,55.24661568533802,69.45691040309909,100.53069685895011,87.97218259856943,95.58744946656756,83.91491574248202,54.22862640486173,56.249807476872604,43.51632145169656,76.10785715065406,96.1190082537644,70.18866568870725,71.71230415773377,50.70232087949852,65.14002660866832,92.02981726097367,47.04197531353444,56.1453547507079,65.32724005933605,82.23103562739168,82.53003831630572,97.398549174897,99.3258067578272
12,7.621743857541761,78.22242271182049,75.13457577644306,91.1779731302341,110.96717367823499,110.48160005348782,12.370066923490848,64.02444386874691,120.0,120.0,120.0,109.32036874064354,21.923936411717012,15.17436546502691,15.581329382612523,118.02697539171587,102.25268450899407,49.38390351304255,41.91786640746595,71.31102456843088,19.10754561035069,120.0,28.912288039411905,27.067247863656682,29.06773323778803,89.09825492321484,120.0,115.85447593592853,120.0
13,40.2340524145651,51.285219779188964,79.62955109106736,80.18561566912892,70.97290726344568,70.4362120886225,94.05567918109561,63.200762512885895,81.65889624187697,86.6228265813346,91.19515674774871,75.40291093652625,49.20728082656824,58.3228941680274,79.59003449791788,75.23061713043772,65.50637463755432,79.66461882954319,76.48722782451426,52.01195619920705,82.72970559765542,90.36949978108808,70.6221567808135,57.67926418541231,98.26652050004147,66.62942231296012,64.4707083209232,84.03181719282924,88.30011070702018
14,1.706492212889088,69.58784815626554,84.23052811880217,82.42804444106257,119.99999999999997,118.21254804042384,22.13318391838085,51.70135511217597,116.43384735303444,113.59666267394505,94.42673199399478,118.73229224179795,9.062165539230252,24.846876465191013,44.90142373280645,112.80791364699768,101.35783807785874,64.17539478418048,48.90078956292043,58.882037463323826,21.7852459918748,114.09078047284407,24.09331378298748,21.57469532420752,48.38770940212935,75.94428149067566,120.0,120.0,120.0
15,46.45973555319185,63.44871923780923,81.88118454865953,73.72837142764828,69.34605791199955,70.95885094034058,71.65239856688994,72.5246818134611,82.73002542094952,90.6163469037349,80.71123191734807,76.05788216150702,43.5798604439089,78.91174251882804,69.39291063372355,79.20533060760258,71.00129631018686,64.735124030838,78.87823710698137,61.125757885353295,92.74708231227713,74.30717174676082,70.33228114567545,67.8708159698725,83.83285222288634,78.40357764117789,75.61279103107401,65.4136459477555,88.53403604155832
16,43.556093873689434,53.49166717050202,60.36310069409138,76.91506482222621,76.00971898147502,80.33528899576066,87.74117954231359,71.58788591994174,81.19809214271194,90.87432779926294,87.35958557827564,82.05253206490279,47.2592349490248,67.75333876023147,65.50288870559037,81.78713796123726,82.28913158654403,48.01154170001143,82.80692586838298,57.69646263866499,75.06384373196204,94.34495651319733,54.55754926389292,50.1096372099497,53.356491112446044,83.31807313541714,84.66971733862616,105.88306170977886,98.10547022988915
17,57.4549183344891,60.489348757495414,61.61973243162325,78.51627334926584,78.48862108942772,76.77579882259637,86.34022374809733,50.31508346700495,106.21557967146538,87.0291276805872,93.62997520316894,79.3114539516348,59.79195909469097,46.82332007286478,49.19858432558789,87.57646926202993,96.07515213047806,72.4770685998244,51.53835729409079,68.3060435544179,83.81770380021631,62.20920535894256,54.85309483567338,39.136471044753065,72.57107892789227,88.57459431841191,82.9606401368626,92.3655084906457,99.53861224576103
18,14.186732088239497,66.72234141513412,74.39963673738058,88.49171286234284,79.48342808543856,84.07199120946501,66.88763509930065,75.75652250269873,102.13019777341398,89.7664389602695,85.87024930063215,83.17144602934512,75.786497706874,56.28092840988792,28.994241819577372,94.24073155774335,92.67612571572435,55.04249732404652,72.22223520332844,49.72809097293195,71.70348795156391,86.38683127466152,72.67838355598474,51.17484102068147,50.20919738151235,89.68440075151996,81.40953034136498,69.20853085216929,115.63511609676719
19,2.3972284539488835,59.22411354855827,70.1471769487122,93.8325699353917,119.99999999999997,113.02599296785297,30.99759421505832,60.37532393047765,112.1917605848152,116.8107627062223,116.8107627062223,116.8107627062223,25.080304197950582,13.28602661133389,21.009620487233455,116.6195044578737,120.0,47.79367001772802,34.826260601394395,69.89555817863337,12.865006744370515,120.0,24.872367413546826,8.989330853859697,22.128192139522316,114.01010959307118,120.0,120.0,120.0
20,24.994656811513824,59.79336612926059,81.34205412655577,67.84788459918744,84.83010310523785,87.07370300129512,86.47794754636408,57.6402846805853,86.82458635079507,98.32232228785989,86.78377669137248,71.75544862207262,46.82697879071274,55.7468586520338,75.74002860515343,73.65955207591726,71.20709143120344,85.35696693753127,74.88992056670072,50.86797098350085,81.00203467864795,85.01646332649858,59.817109241944586,60.203109908737986,66.24798763043881,81.95799334754143,71.26923317623208,92.89308787995175,97.61147881515339
