,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,118.77338410883232,106.88524717467823,37.69577470676132,32.578492329842575,63.86372180803805,58.84427469349968,94.35910517834776,82.70333390279781,86.9093082174971,4.716310449913292,30.385715193215773,92.20841715683613,61.67441049119798,86.56913317163769,101.83337141690419,103.69853616067269,109.3036366700315,63.98615295221633,36.89756722722348,17.068041912358535,119.07009821090311,86.58763642609478,18.38833044049959,100.56117696906892,100.60523472601878,39.58630932337288,60.34549130158992,56.289761459327806,67.01418971920504,83.59783650141667,41.26943089591398,32.16244041008679,69.33086655726669,85.9780458217397,55.70760242544833,86.14876653350339,66.50637035550237,90.89647700053875,66.06738128611657,61.46839925617615,70.91900452377418,116.1773542254259,94.55462234750105,93.81323836100617,50.8428963234033,23.456651500283936,102.10647570867295,119.99999999999997,70.21981633698256,44.59066815504723,56.35229464665125,74.43119732895877,49.47394360987411,35.318543108713705,61.373502828696516,98.99508336576399,91.87303467244439,101.04617348142479,71.91971893308246,62.31036320119363,96.56373308570753,92.46371869088821,77.16843830595839,72.56446423728808,43.888206128631104,109.04107635033306
1,26.363130173862775,74.4477132866478,106.4493252363613,84.21964941192294,43.978864615291556,92.5871373470239,84.95417992888972,87.93367369323332,58.091025161956296,47.142010651963034,42.62190915952285,8.681144802778103,100.97346337479067,99.81667608003849,101.7400970757173,98.5503401200293,107.38566345447552,104.75566988614484,52.047880324858866,48.495821616662035,23.70066858119442,56.366453415210536,63.69750260142454,59.1607235529169,63.89545544031947,71.23515364017962,74.38267548099381,61.55287769675488,96.16284146471297,81.61027272412234,36.5113771404321,21.259827973585324,55.05649982554374,79.37771158211726,47.975607038948674,82.98143598640972,92.07589674796594,112.76164370499725,84.57170946306006,70.59522671605254,85.17964883644153,112.11849178290865,74.9325854324642,75.60233776907302,50.102744309678535,54.276943036585315,81.90263061397934,67.48860035093752,84.50397545333877,68.26945232873639,76.88274107975323,58.57291282699098,54.782242819242086,45.363955133821854,78.51895271470359,94.71355967216583,79.72566959440526,73.32038152587704,83.57523853978438,39.16243708776417,81.69373488000659,84.28386893648333,79.43604723949844,70.38870717642897,104.75248254616521,94.28272213365327
2,74.5463961216381,54.32400032875367,81.16410984289483,83.07335804893864,42.086408629324325,94.14973341084163,83.65599361760876,96.47734575847487,99.08785739818475,34.91608161339837,54.42482501906359,8.656484069971189,97.8567809186638,66.04041950574819,89.54020571649522,100.44058698658279,109.2084192792598,106.43950393237503,79.38686808855991,49.24114314105076,23.946490625063124,37.03805231719609,49.29893562991244,81.20335714201582,58.74576242858879,69.14014752651131,75.19473248320482,56.489182602121204,88.18324629577609,79.043571521782,75.72880962684924,22.709570749355304,82.11409120339314,66.6029587268939,46.8164951614203,82.08969991687927,45.71737780875127,106.22099680645758,68.39769686768035,61.882805235764074,58.2189698482451,120.0,109.12449481219664,85.37603323611384,54.806544928095306,15.47870439257443,94.44985804011623,84.2432972961974,42.66242097445266,84.77985000826051,89.16219406608572,76.4171302942178,63.07293610613805,45.55425658629596,71.41412514581751,91.78271393025977,81.50788328160962,71.38179411293207,85.286290836947,64.85254197803388,65.24368737011916,104.18684945152117,69.82510497792298,55.726476232035516,96.102270405994,98.06306958437327
3,35.583420227462916,83.5635512655179,93.24217366190867,77.43257310401164,69.47968700308904,86.40815193923366,67.29044279877616,71.84740939469343,56.99491807749429,78.19382051290219,42.60270839845305,86.33709067419419,51.4750925939723,83.15817336726704,76.39078698102358,44.374157513825885,64.09505933051035,115.60878583839015,71.90230248521058,60.232231446121745,66.16414786215967,68.14250639816319,64.48080912561845,56.69907577482425,61.20495537105669,73.26593506619199,81.8276683576568,60.67086691921073,92.44342303634674,81.88807547471278,68.74324097081593,27.46260871145194,51.9616350720076,74.6143317050205,57.03145130010409,72.0130736937816,80.41532797670841,95.75833057010992,75.07580361589204,76.4196194720279,68.66124049254623,111.8472995151211,97.15620647434399,73.83983043006873,50.223531294310085,68.54748614793466,89.61004283722728,70.20212587566832,91.68173324365821,35.13771882421722,35.56666036986646,101.03070140711776,58.950614260247605,64.40709575456577,107.22726793800591,86.20023232001651,91.51454719191734,48.158292845884866,53.54194968936197,44.84426146776241,66.1785362651019,92.34986163232129,78.90286914569961,85.50492727923006,92.833264160867,93.38628004901773
4,28.14315831282938,94.33398399530964,83.09149090821498,94.5745693846801,90.29289905037867,80.42174232727915,42.14215602130805,37.782947200164315,55.245826320567474,87.04158158459613,48.74119204837781,64.22002062980714,83.76767797868496,82.07735668841497,88.12339754938718,86.99270726722551,84.17414469841236,37.36663957530864,52.994572979420084,64.4915536764485,63.85912128691785,74.97760903162876,90.14365148463828,73.18832075908634,62.21259332127029,98.19618578965796,70.35892299511904,64.8400830400584,66.29423526409198,72.90965883071595,21.979456119068324,43.40681675876259,53.92452405709386,85.43710400329803,75.58441581968444,85.14502067650169,105.60000359021426,56.92265897537684,58.59390094278012,62.96446456775502,90.12195242680289,68.76686893736351,119.24189741103304,103.31091571426542,89.75928995809457,104.66043342959566,52.04004972415792,81.14536138644156,80.25613317910174,75.60282749308693,43.48916946161682,15.046735367904875,56.280886184834436,68.26470829834159,67.1327942032029,95.89823677832399,87.52403427906829,75.29019212787914,59.609148128349595,50.15904369816609,66.92913702612587,80.14751649670741,88.66527978221086,112.59995197532558,96.34028894497693,59.158782076487164
5,86.7446371280809,79.64205563711643,79.21600671946514,27.198802510718632,87.87697379281443,97.19756040612569,55.1239638056788,67.17114332475089,23.122623126078476,66.48957686622181,75.19887021951084,81.84656810702312,78.5531054881994,74.05057180830882,80.56754105990663,73.67778951212881,86.81423805825786,52.81546777861107,48.29227733960603,67.70104232873501,87.09126062232359,62.86671079589394,75.74121356444373,90.24612932835672,61.17589723657492,44.23767716368472,39.803626635945285,91.0794695139509,68.21442375860383,113.24277636288363,61.02546486323703,39.310790835196975,76.3628842892166,63.99861091736516,27.275278116328266,83.1829261738279,78.07292269890154,98.77112210592652,56.313738174540894,100.78191435305065,41.89444286938257,101.17670670527943,103.2110436207029,99.62215427704358,35.761915282801866,99.10982070961435,54.13988475702386,96.97628986249595,81.77245636821162,33.16842936568439,105.58739482559658,35.483808828571384,78.44213813262911,41.5775805700458,93.9676458010773,75.12453862200965,58.86389748947645,80.54463861858422,81.47956076617747,88.53397106371601,54.79703604829443,59.134628406735054,90.8933922563138,102.8946037276848,55.16219974025629,102.58416875699959
6,37.94106935548377,13.421912687380292,82.3397282462718,82.64051334401147,81.7314515185431,104.28921539421059,110.63610945409896,61.89508659805089,49.032374969770544,83.91039266312364,28.198561288510398,75.25689336382212,66.33237288704476,100.39660441667054,81.9777138130071,90.38231008607484,101.14267423400618,94.54138776250508,67.13986604715285,26.573063783951454,13.235810491715963,69.84098565784444,92.14390193674917,19.742557018530814,88.85303909141635,73.54128299632224,85.04849588803829,77.26466804748921,84.39473948877352,79.15521746942953,46.55422226291716,29.577578285761316,60.11981932519349,21.022163956316135,44.928522164441404,86.72312411943723,119.07456988593326,120.0,91.39468858815816,83.75564530745986,81.18100531413532,85.93156324247823,60.9411664935846,99.7959310541839,97.74493898921708,61.07905144485423,110.11806801681686,76.90495765461009,41.36688316280506,44.62969786672633,68.15386301616869,42.00253984880164,65.68470880254125,54.7622452754027,106.31389401460324,85.03270298869144,61.73842936705371,48.92132914179689,87.54669040991078,110.74852609164549,64.0560858926678,55.456558239631754,27.137018228494583,96.85390888255522,100.29938112368504,99.44852154132022
7,39.065100754559076,10.41027855196655,47.204308996833355,115.26790844054206,120.0,68.71017913219274,112.34222412390623,20.17015813193455,32.621286583655106,98.25697616406534,39.29350957309952,109.03307876309323,55.97017211270776,102.55334979565892,89.10146887578556,101.65956728077462,109.55900869626072,83.96469497615325,45.500352124405175,32.0751480570135,19.016494493939117,76.35894607349938,86.86578829795428,7.140084600735346,89.053540495505,77.35096844987498,81.81029486613082,70.13183157197543,85.33510788132543,97.17817213445299,14.94290155845961,9.531909723025855,71.02943921106667,78.2453095120756,33.238492392788444,85.21925529195343,115.94915836477342,119.84353394585695,98.39912305492061,54.86466261159255,83.37175727862004,109.84653933204939,87.69432646338545,68.82359125943192,112.54237078140446,43.26144751356831,102.34024667618283,85.78742283653624,47.53252514310626,49.59868444799829,85.72423744588056,15.213065155323136,60.904201623884404,57.48443256051639,101.42965950615219,97.2953640925642,50.59953857680957,46.52503998237248,95.76176365770071,91.48161190690277,62.954237890569786,56.66937294220831,46.326472083370625,120.0,65.24903334460811,111.31927183234039
8,80.55277771067848,73.95718071522538,73.56154330300397,27.021012174770537,81.60428782897263,90.28570132756921,86.0174969397798,67.16319614246558,23.11988743197232,66.42933429302778,75.25695654726368,81.83688463933181,78.59392132489397,74.0418107040107,80.55800891703412,73.6269053800925,86.75428149358294,52.778991803235016,48.258925217714825,67.85512428757046,87.12009868699124,62.82329312505976,75.78238000575323,84.92193426035433,57.57165235280848,70.32028853352628,38.728132532034664,85.70611039050226,64.19001959584197,106.56186233493194,37.35366885545489,43.82103937522195,80.55060015624174,66.72275386839098,28.436268262095687,86.74414164054892,81.39614798438171,102.9753798576641,59.82479336316045,106.91660306014121,44.209085100772356,106.93798434711731,79.42528681738911,105.68624731141958,37.55926318064891,103.80209124807745,56.22988655702679,101.56755018960806,105.43215213110261,34.73876056803513,65.50653641449804,37.16375971100307,77.60356079650292,41.13309986634481,92.96309467621269,79.64910298726068,58.38836140985906,79.68358472459398,80.57919553922585,90.79587646860227,56.19701518082632,61.99850660066434,98.2630011979821,105.52340098492952,56.57150823776067,84.65069132923473
9,109.4293929973914,13.610495943545676,48.50781522569453,120.0,75.97303949717259,30.629478122345585,114.84977821385021,20.026328774668016,32.03772106168267,81.59777201240104,86.7396714313639,80.05822358950445,56.17037803513333,101.78386613970915,88.58603895553749,81.22967403308286,92.72147493030727,47.788611323685394,75.94202050274984,78.31745464700673,28.869421879151588,76.78447708528297,73.3468655987334,7.569145900188674,90.78170112695051,80.00300076285117,87.03752991001325,74.34618706913783,87.21266709400409,81.04976813685451,48.9694989238835,4.500724436906447,62.30297325181874,81.88498302826649,84.424578902865,64.48795816607978,92.77770268414297,88.65158060603706,97.94239304553797,51.07597214144169,89.50338518277017,102.58230904737653,98.51879607960885,63.377144503264795,105.7054429961453,45.25232858514299,113.54040213817545,68.16750116103478,76.3464173504594,50.10190829194458,66.06098770870673,16.825011768390677,62.538570939681485,66.86385873215096,103.4402014844386,99.86274665742758,53.497730568502725,68.87930852838733,54.917583089411316,69.17907585779136,108.6070944002489,80.06456320889542,50.98464072425094,90.69937823780732,70.22792414577091,84.23732342523508
10,27.831204905831566,55.864217971044,107.69800330732875,87.81700230737289,44.51398180747918,99.58035519593118,89.69523450501245,96.5801014720413,99.19339350526434,34.20493767284893,54.4827915985398,8.665703884121271,97.96100583562809,66.11075757710775,89.80130845444857,100.21688564691895,109.11580041601806,106.52715127172357,79.4522390035878,49.281690635386475,23.966209301987387,37.09698958015778,49.343034144220006,81.65888286393354,59.086546419344536,69.52800237296096,72.72774280358519,56.58642426224197,88.92541976366299,79.4869815142709,36.212110545387745,22.04079317256028,80.67861670549054,76.30533451697465,45.43778912889965,78.68149963029875,82.50500925461117,106.13884704577718,67.44986566179126,67.53982111036564,55.81442495237815,119.99999999999999,107.6122859770077,84.58360229845724,63.675513637435174,15.483414780315984,94.47860046210583,84.26893371800816,42.67540374999293,84.80564971061811,89.18932737745901,67.42315656406478,61.45673825339419,44.436751958125214,73.7346525884591,94.67074228097682,79.508389850583,72.99861686979911,83.19410819866252,66.66797645849742,68.10172042062199,85.64073294219743,72.88382936683803,58.034888927177114,100.31207944837016,102.35877243629785
11,45.25808019377414,25.22888288635859,37.069621953113,96.92587769407147,92.49762258088856,96.01991469179423,120.0,27.82411657747075,56.98382369517579,79.76111435712527,32.98320179425464,90.76675177877722,79.92846904398492,110.28078795354502,68.47173479966638,80.44239762520745,105.03682484270288,42.96715822367631,70.90939394183573,55.23610238122498,15.65760905848534,83.45024439421475,101.30026953265256,11.725603497101009,74.12171544442769,120.0,76.65245495904286,31.65590408796451,92.3604328157403,101.48388919572365,29.481210729994654,28.783544059393677,36.81024492761328,29.86254220693769,69.46289097373128,103.68159709007756,111.90786603035097,118.01010398190084,83.00923382088322,76.35517667588589,43.80258422451815,101.76093753384974,104.69605960261268,93.3760081422503,101.64952834454019,96.74195748522985,90.78591018554515,52.44812826766005,42.95288113193389,35.9694772091314,82.52398762276701,38.92812975319242,72.968987983623,62.35467868888043,102.8018875902427,57.17018440978388,58.88203480734853,73.19736766270913,82.62485885741236,71.57767977621535,106.13899698188006,37.918231809156424,87.52514952182513,94.84054307476076,100.81761956551215,55.18177927065019
12,93.53959189826801,26.814266566974513,87.89807480344848,86.59969240749514,37.049155484855156,99.13930494514848,81.95991389381018,69.71356735413784,52.365183937085455,36.51027839377119,75.90412383374064,69.85175265651634,38.90492962847518,109.90845298698328,93.84171120929011,103.8732401035899,116.76154827277908,68.03150730387667,71.0525339471701,32.01736067233041,37.03104088355301,81.07835149183794,45.15441732486284,11.224711111081403,96.14818245934056,38.46124783503122,86.68714489164638,74.28145984586507,88.91617213429994,112.28108172273548,39.12220295324545,48.75460394410961,86.63033117897955,80.91142707773386,52.228920695502275,68.45580320814639,92.49350768127692,59.40320326100589,58.76704652186846,91.22244036208191,90.64861182706625,95.99001250979357,84.56670645465209,81.80518232453771,105.40167812116084,60.64989951180394,106.59394791716466,113.89902004782493,40.34025330114779,42.84489265668484,54.36672860244681,17.903579841766096,36.289235784044486,48.67090277687523,100.98576311375011,94.15094283187095,98.54956189524425,48.5844598593654,82.76913373884963,59.76248106956648,80.16285998996368,52.62667719340313,64.72022245187878,99.18427468056413,98.52006282024907,99.02342179437476
