,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,57.47300648267576,59.69298838163273,49.89719188090136,69.5796267058779,74.79991518875826,119.99999999999997,86.55727136015399,88.63892172329098,86.65331888880226,106.78629929683852,83.58509649680256,68.84612989168342,106.78629929683852,15.703934405743809,44.29164680373984,55.66238548074417,109.13385986123474,102.38883480937261,65.82484833788139,118.69842470702724,7.815003535455306,85.64001788307525,64.69880708665887,32.889200074083995,96.99041569255677,99.10809715435826,78.14471484469597,88.7137437291156,52.14798873832796,75.42649573470666,46.68477883806797,44.75297698240078,119.99999999999997,49.525812776375496,119.99999999999997,49.46194693012114,14.68793601808582,62.54986539765808,91.28147796008284,38.18862117257743,49.08309001790619,102.58752257611648,114.08920729780301,83.53227955977012,114.8397846441366,42.15641231438437,107.93144972624584,117.55358697853747,27.868339756419036,73.58719877725078,36.06322780302593,22.351765674113867,62.76489937217466,119.99999999999997,25.30284260140878,75.94854624594389,59.676238294463204,97.31119167363609,85.64451613825948,50.52232489084407,59.3624075367945,49.32030323563836,119.99999999999997,76.44576869085954,118.70532533386913,49.64387031199439,55.3636342359246,49.92448174451594,120.0,49.99617823038762,100.71570578917184,120.0
1,50.68347334161011,35.016353972135555,75.4877337196098,69.01160284440608,60.934347120356065,113.23920696306111,113.62728203882133,86.56757180969478,61.360167562484634,93.95588526785265,90.56397028185484,62.45663580424079,75.13116807894902,86.96460119492326,78.5834224627079,103.37881462305164,116.27541313579324,75.44892467112385,55.67056719103607,66.6428579162873,36.698040209527136,111.97981078124921,120.0,52.917896919827996,55.36790596122339,47.56221459388944,60.13638074835346,69.33775078592934,39.573813579645865,76.15406925148761,42.982504009688,61.66980746298374,90.65690506101488,94.51386605523234,71.6725296595602,80.77650492038737,27.247776897203686,32.58643472530875,56.84062897854913,102.0990634986122,79.52677392885148,94.99554204919701,93.30009064780198,69.40368927447577,98.49043600356227,95.3896787850823,102.91226823927033,84.35109158896341,28.263077020729167,70.68538282413961,39.908065538252956,33.80925894602124,67.45001368763322,93.334684931804,58.824148991340145,31.64504620062626,51.843465880558846,92.82719543117399,119.26618593084235,100.69824794848046,45.78515117495001,81.10843604786218,67.2508589048517,82.82026084210862,92.40039472789549,53.936650353851526,76.55715005671597,62.0542493694569,82.07021560435676,84.90679283974364,93.59919633036502,96.81239579936168
2,41.69644069666528,72.69565544719926,85.55963268134862,60.67765261594408,75.17499891170715,112.11020379312228,70.08541585401335,94.53531895615566,88.81436426904283,105.25520966274972,90.06158518937887,67.05150326884642,71.4039942352655,39.87802441856098,11.895787735795658,114.79684014310337,111.25411514398739,78.455217664876,63.17291291477886,116.42512639745873,30.73048420603978,115.84288384869882,63.20929194669701,39.35426193367551,93.89192286108805,41.3902700377424,76.98409204291248,92.59679312314603,47.88388351078748,48.77631250896179,48.693947777516044,82.55317682122643,101.53369412421786,106.17505374032326,39.79002310964115,82.59390840732607,18.570697496585154,35.65600789558546,66.10022409418777,103.28876230429549,54.674116854894315,81.85058859900991,119.99999999999997,75.8596027554419,102.66373061786504,87.99277058851584,102.73278806306688,82.42655427279715,28.219003893875684,71.44567825740711,44.519474306472326,93.37964259333263,82.7340525236371,95.12675573644526,12.941175727315914,68.68463413042028,33.85845473500098,63.39799925203189,98.87728530181597,74.79644690080535,43.10370705380915,37.89322081796115,89.95676415050546,90.91118582456305,89.82136836008252,97.51730689227333,82.00667611542036,69.11101831349559,90.15727989698094,59.430577407236896,104.38421745030529,90.91023081656104
3,28.912122477017704,88.5460781382863,71.2084835856594,59.30164645933725,57.73126484642971,103.64426900212676,108.65613549114282,43.45193399452204,88.82109542084494,89.55313816410317,88.55424994813198,55.923564545553205,93.20820398498746,97.48781394185723,64.03080957323003,87.63141505244018,116.66761783548682,83.98905580414439,23.68110173469856,120.0,42.356256182272155,77.86413273286969,99.1093335218279,29.45839156973382,90.9620858319466,88.72823938010903,35.25297089238234,90.26858988885851,47.87556073272793,28.457838378924826,48.0860722948934,79.97143486449859,94.73366744626607,113.37352048977272,119.83097440587228,25.67093138704422,44.77757674908727,34.07043140881627,76.99458608114483,90.75566268990737,41.37608677709886,106.88282994042267,104.38516575338173,56.757660600140994,96.05418544719274,86.03522794236386,83.93297674264345,95.38323739553842,32.62109848291808,90.35833344484914,35.61494054449432,87.1847998494954,63.722238414130906,81.85560782585672,53.61797845787712,33.05642009286973,48.97781782569582,87.53330929690986,93.05182823716437,53.54230741995748,54.826348055562526,55.66281847942855,71.95739519930048,71.51559265282899,120.0,96.49553819292197,81.55513548708902,58.75109195665648,101.26118471161188,39.655982029996764,105.5281675184837,109.24843829616212
4,39.05698315035196,78.37861146938756,78.11540613047845,68.78991492208947,68.60801275580012,96.27813121874102,88.77294035315143,94.5127199661128,96.82860063518731,95.66950967180074,84.76926905082955,54.0597453274043,104.51840578013802,26.641749568527352,67.00399696106426,82.56918710697313,69.74210838849235,112.45616648911928,64.38321798907394,99.84532306527707,37.24497296731981,105.3709399674734,90.21009428196975,31.806302979114836,49.626188700972975,76.62197162692813,70.36518762494929,92.75434185127177,47.58920426527679,25.328449723690326,31.00659163290015,98.62639822010856,86.73419834705246,120.0,85.56612390103162,63.14903390994012,28.82423342274882,54.94205924448991,66.92052350767305,51.35575261961748,104.67578759963772,72.83752738564607,93.59152907691288,82.85258714327405,84.62562229057741,72.58517346892505,30.27680881726184,101.44678295400124,107.48710281147468,79.43289638471782,44.145613273041974,72.92059771782235,88.41235554053203,51.739965025057174,44.9158002514236,74.75277703237138,38.438967305902075,97.42882614309954,80.39071098379173,38.25829455784991,42.19046649441276,90.05009184170088,103.92850644514903,64.75841117857554,100.16786179962774,84.64636768268409,64.23044888368652,62.858314738469716,86.76214908901179,60.000852010061806,108.5262671373909,113.62196814137936
5,41.80428254136488,34.86163246924256,75.78138062167449,68.96950255623051,103.47301144272221,79.38710886669129,113.72308150207408,75.7138448922134,70.94021397001582,101.41419859073787,83.8344677963594,68.03802018225625,76.52206082193014,80.53719374648716,99.14743354418577,55.068151456835565,119.99999999999997,100.37409368212948,56.17702514656753,65.23329617028165,107.97981005913155,89.65056536824417,105.40201187955591,60.78746738987403,26.589741322179858,64.94053976332984,59.71942876431559,38.93043545336909,112.52261325497871,63.78451075586667,36.457987930669645,77.94103072228667,56.82693713396727,64.08070184785434,82.66501741345145,63.72120094092521,14.814815590455227,60.46155473789023,61.162413064624694,50.816313521106416,72.0285286922756,89.91286521067101,110.76202679978807,96.04148238318882,78.60892767613474,94.8530405842849,79.24764297976313,63.87175807363673,86.9700417946253,83.10644401000867,33.34214488154652,26.85740361688301,63.65137451353574,44.41262258053159,50.80874028437152,84.78450048375973,70.08375615627594,88.40160236464243,120.0,81.92223106138506,65.67372462146692,68.07083756884799,76.16629111572958,66.06330866096694,78.83691116224082,87.26669580936273,75.18376086574693,48.53697070552056,52.65821341550724,95.69997136298838,103.92108365023685,119.99999999999999
6,54.215308776044814,36.746001566938,79.58342248129615,72.75592039466751,109.2639873506277,45.43535943042577,120.0,38.93677462035823,65.47710881143749,101.19429808777079,97.02430090332305,80.22105330803342,80.91931438450207,93.227149884575,101.64144943605706,95.01077291397448,103.11067353364689,88.28084174311688,50.1207006564305,57.835561716774244,119.99999999999997,63.104090725448366,118.69578454945852,68.20679916670895,31.84718784165829,73.13082916414251,33.97167951895604,45.04362903362737,118.34738788718367,68.13175615419182,38.39261688332796,54.487127980816254,58.939714301491904,85.7683043834921,62.43393367982056,71.49915872967574,72.08401724627065,37.84012228661545,55.917467028485746,48.76564457633456,47.14112587026351,89.21674269289865,106.50915289561617,98.52572740351529,95.50100264266412,86.52979966441578,97.3437571424476,76.14190741152211,33.633440960903926,90.50156857023757,40.34852360780895,26.945488549106493,61.85840409547527,106.42097480914013,54.039319697384904,25.876399967226863,68.84504115315059,85.01437172851575,120.0,88.20687025776337,81.17602146488065,68.02773256812962,47.969493026596275,85.12218377451094,98.0789611838882,55.41873772423094,71.5746209605705,42.34620701900273,50.83201565512211,104.02991861460235,107.21723775070225,119.99999999999997
7,57.09666307196312,96.03599295391972,54.31537182423309,70.20518907577781,73.07605754286922,101.50473943622063,65.76598609501644,97.2574316652214,94.92735428865173,117.07002097430943,60.20486262844134,45.302949504335146,114.32840857815839,27.908972360882508,97.83330448364192,50.19033783722543,98.07907159864968,92.01728842853694,58.265093424629214,99.61490422731679,7.752548865536239,76.05959465048981,98.22955297240843,27.748200318012202,89.11262301887128,88.01488801391628,61.15185078092657,105.9307413798392,50.065774738747436,51.1796791774052,39.86368275262211,88.06189499720547,106.83160697795874,110.89549576031351,94.94442003824531,16.15744555750224,35.38640318063129,74.69547265999798,48.76712119056681,78.2476748751394,46.76152798993726,101.9142632632412,80.12414515485213,90.10339168563397,102.76388319966924,98.16658075587517,77.65087908470201,103.64327913893567,32.37328563814042,61.94196251057196,43.4601296721055,79.02696724990525,71.36576638220025,77.00246333494985,59.11141624797809,64.46574079203708,31.19444313815702,88.67109132389386,78.16211153087859,44.713827085416014,65.16148293328274,41.89727336786254,97.29786365429155,90.75221497397945,97.16548500115486,87.01185298401285,57.079130497623375,51.570089471381415,119.99999999999999,51.81480990779072,101.41708072920694,114.11888939399753
8,51.45634379004006,57.353377185551935,65.57517351258099,58.79854991309744,88.67806151248638,91.54004555640299,104.59844852984024,64.47960726504854,86.5384350279015,88.72384954597017,85.8332438660768,64.77854936664316,80.89830554129286,85.74800938706692,70.56490086472988,87.75790942841765,89.7815608625982,95.73567281687122,57.33646243093446,94.82349359644866,106.24710057232213,87.85116116289392,119.46804377170481,62.22337925968499,29.833582408343286,72.89827923220861,25.642422028882493,49.83603156395986,105.16158152150827,30.07396328499104,59.9411763144117,49.99194003625795,84.08681647348476,87.151799021961,77.11310505182759,64.47961829555777,81.13690401556097,40.4958197893139,51.22732055061906,52.02324312646644,43.75584701591558,78.98478975708441,118.61846034419703,89.75761540084261,70.71900144590734,80.04634128667492,88.10272570892961,65.12230277562367,67.18527786576745,87.80112530776037,61.0232256093366,74.39877772188686,52.15919470655342,80.0119847047163,43.479754601290225,78.35703920722612,54.29984166211053,72.76315559167837,93.53025180453814,85.79696011713786,73.04358596338764,20.10432019723935,69.53488803776101,106.57886551632834,88.34516183993604,80.59621832820972,97.01049764261278,85.563513418284,50.13268800102917,71.27690986972355,77.26726681340911,114.74912425494138
9,41.62372332357199,98.11890096035711,53.13113570414305,79.65488948257698,51.325685878932546,104.46377325470644,89.68189139571193,115.06883615358966,88.42377979356104,85.8594475617436,100.23989253182356,48.013070720909795,95.97849715312306,23.416476085249265,78.40036206258694,50.286679128130835,116.58387805037174,101.27960757146288,44.02159014953533,105.42788303791227,22.304763359319487,96.92466668849593,112.24330112026418,31.81360224001308,65.03830502203812,38.96368983526651,68.33404273426633,118.37762900033641,14.46136611793614,20.949925487220938,77.44029193192065,81.26298914475981,95.85431192664501,89.93959906015502,87.22311725384525,90.8683990775172,13.818009369182546,51.19379862828061,46.121970807400835,91.33700449601218,71.46194556978935,88.88669614308446,98.67619093790096,94.50438404834904,91.97531556788691,81.5042563472254,85.0853028337128,83.63050587547492,81.9371224835518,61.8521062098596,34.015390682288654,97.16070979695502,87.64897723503913,38.97659831961144,45.808728735807904,64.67414699710093,49.13147069276564,99.09085597194091,66.50851225077895,81.81508403783388,52.98694235806474,72.4885070568062,76.45081332124434,72.08798337746691,97.70331190814339,70.46735794044056,78.74499147525825,69.72725485505465,70.799877053362,65.96910762023307,99.93292130272536,110.82584769336665
