,0
0,5324.1395810693475
1,9640.084128988507
2,179.52213361917444
3,404.92377932682547
4,493.9335490765249
5,416.82890222954467
6,401.73503301834035
7,388.98606313830624
8,384.7415932318365
9,421.9683826454081
10,416.81636574405627
11,343.07341626174883
12,256.67069373194676
13,313.6674416647897
14,190.21221223345353
15,201.12177706177224
16,199.59217167984156
17,196.65980179653653
18,195.20966195296626
19,195.20966195296626
20,193.69033211069757
21,189.8230391991842
22,175.3426475993293
23,174.14366163600903
24,173.0063574575425
25,194.46654216151305
26,204.69316625826298
27,202.1391172195011
28,181.3615201387956
29,180.27927664643977
30,179.19476366748106
31,173.98683938659337
32,174.0142616206838
33,211.9765901832688
34,180.29749018242302
35,177.08415866903755
36,174.036884775603
37,173.05883129210252
38,173.05883129210252
39,173.05883129210252
40,171.1404837397807
41,170.2179894502434
42,171.1404837397807
43,171.1404837397807
44,179.21096101963488
45,177.05866945815666
46,176.0264056135852
47,176.0264056135852
48,174.03847700799955
49,149.86602176742105
50,149.86602176742105
51,188.52966516094628
52,167.9626661662881
53,167.9626661662881
54,167.9626661662881
55,190.5002755989654
56,189.46385719864588
57,181.65289396553737
58,193.70127212392464
59,191.56586380283838
60,194.78857530493667
61,194.78857530493667
62,182.70786492367344
63,182.70786492367344
64,181.65535233768858
65,178.64408228577133
66,176.71361966861977
67,118.7637565938782
68,117.00884836398193
69,98.19758868823061
70,98.19758868823061
71,110.97237203518156
72,102.33785777130808
73,162.83648207594294
74,96.35679612088889
75,97.34254642020841
76,122.45428542850894
77,149.852035574869
78,147.47457125595085
79,117.84040053110913
80,141.31629288163626
81,151.02866337960344
82,145.54996348526782
83,137.76913063388798
84,137.5858096121237
85,143.67129441717245
86,142.00202231110498
87,142.77189560569104
88,140.2148072631258
89,155.18881417300713
90,125.1679703389422
91,122.03604304125597
92,121.0571954077541
93,112.11015199378704
94,113.57869006543116
95,154.61606003826589
96,144.8812129161844
97,130.69479005676882
98,160.16974198150075
99,175.01808017206247
100,139.0971485874011
101,145.6197429090602
102,149.05848391530137
103,134.7991669072506
104,147.9886664272436
105,144.94684732909565
106,189.19592329939024
107,140.60135326200566
108,169.73186376253318
109,86.75228708533659
110,83.93002071136533
111,88.83922067427986
112,93.86707770833162
113,86.0164292416942
114,72.73204124411974
115,83.82581200138138
116,79.50731279101174
117,67.60734662084516
118,75.65224082994915
119,54.40739487826854
120,52.21123852280186
121,44.46289899214271
122,43.03311171457853
123,59.21974797952328
124,57.88844229763348
125,48.10761898339971
126,52.51333537272499
127,41.31650685926575
128,44.29472461647608
129,37.64748289493419
130,41.50058303166467
131,29.820995352404303
132,26.858389886081554
133,24.31798995428028
134,34.822681972069496
135,36.557158240462584
136,31.65576389331845
137,19.39146506016984
138,19.642735968783658
139,17.595818090344444
140,19.182466455796114
141,26.009205515105972
142,30.02309656701125
143,28.009365872372864
144,25.00306521976012
145,26.214023383862205
146,15.32134674504365
147,21.08653041393706
148,18.33266256757217
149,20.8217330922995
150,19.52399353443087
151,19.433993367861632
152,13.312794445872282
153,11.74639457886733
154,24.821912244795747
155,25.564170013450642
156,24.265862274016158
157,18.20190156988099
158,15.04248539576478
159,14.535913479153503
160,19.853580000932666
161,22.801868409885994
162,23.192022441438137
163,22.317384751615744
164,20.250147746830386
165,23.734041757281943
166,22.840007711736067
167,16.585429647315628
168,15.914394711660472
169,16.326761339523305
170,13.933760856041129
171,16.739216735520248
172,20.569446378992144
173,17.40417629866604
174,16.349396042144495
175,13.230711837473757
176,14.659727267860998
177,17.02715084679229
178,12.60726494526219
179,19.911762395195918
180,12.468566380438967
181,13.2832389569509
182,15.07071591468085
183,16.389234065224706
184,15.764091426498124
185,15.13321861018669
186,13.902431066344857
187,14.672690197904334
188,18.146534962745115
189,19.253169896550137
190,16.704398218566187
191,18.178857122986752
192,17.044798071050952
193,14.272701105989501
194,18.246337329632006
195,12.982825981850235
196,17.80727654939695
197,22.15442594165474
198,14.935783309172377
199,17.423645929539283
200,18.984967182658313
201,16.914719481516247
202,16.376923517483906
203,18.925569908699288
204,17.802011160155168
205,17.636774695391715
206,20.843732803511553
207,14.941130529284855
208,17.492050232664383
209,16.131696432236474
210,16.44730118239836
211,19.524898461497344
212,13.744404719719777
213,18.53147744535486
214,17.38375258838463
215,15.502049230521418
216,15.799700336177471
217,15.125441416431217
218,15.318999520387864
219,17.403369829967836
220,15.10163163965899
221,16.368828050904998
222,17.106921903140716
223,16.08874148700003
224,14.847218748874631
225,15.849640219238028
226,16.231652711891353
227,17.704557705232645
228,18.32060169252474
229,16.4864170267293
230,25.653977392586555
231,15.946568272059503
232,15.475842988399558
233,19.015179904606015
234,14.74690451676055
235,16.604173154781435
236,17.904033863904132
237,12.895906114966648
238,13.139880480972234
239,14.094882613188297
240,13.327528477944279
241,14.204130992100684
242,11.838553514455958
243,11.318982356210302
244,13.707179792047901
245,12.128442593332446
246,13.397247452877778
247,16.93139456956635
248,11.514667555915452
249,13.981327207905366
250,12.611873229793748
251,13.16086742084259
252,13.845140035479796
253,14.495960543031797
254,14.053199074132934
255,15.501830362872084
256,15.725564520967609
257,15.947360136022642
258,14.232685722983204
259,19.613158041820423
260,17.724634850260035
261,15.366859108617449
262,16.090460976964668
263,13.658388206355589
264,14.673656718896666
265,16.118579052493885
266,13.993724958586553
267,16.4340195080831
268,13.697545730322922
269,16.058119760432373
270,16.187789038634595
271,15.812739316166443
272,15.522828408989488
273,14.571923178840109
274,15.966856255653934
275,13.808021306745228
276,15.553015394227218
277,17.11494578245687
278,16.58474452256903
279,16.03473957202115
280,15.758632424288225
281,16.155587124535522
282,16.819217524197363
283,14.787669064820692
284,16.06024087138368
285,15.761538490016099
286,14.728653652985296
287,17.082843932747537
288,18.17930290662689
289,15.479755138729615
290,16.489812402783237
291,16.756537565102033
292,16.63288853938192
293,15.998000904878488
294,16.02701483638115
295,15.729212497821337
296,16.417394607050156
297,16.9711949936481
298,16.183729594676702
299,15.924449576319635
