,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,49.14115864233721,48.552800175452134,100.72355781521036,66.21833182658013,39.93261588313611,85.64552307726777,91.78601258001632,69.13413950376739,78.60313646090904,87.03142399699773,95.55765376071297,98.02782099509066,77.64582528252224,24.43574667428769,34.179188011559965,92.79661752610012,70.77805514153168,98.20081898629925,80.02038761909662,81.58918604112472,112.36709801756395,58.46009009042823,95.21276923766966,65.99355860199056,59.70708466185314,47.131111641503765,73.12828774899073,55.93577225667567,101.0233191616682,99.74792320513156,83.38955314299308,98.6031449871173,59.30028724641422,82.55982616542306,52.501418675889646,53.70596072506868,66.71464037502686,67.66696777561434,99.82123006551122,65.02995621746615,35.09463439095982,79.26074220808579,49.68977871498822,63.03982760506359,104.90542181287661,108.34600997158061,69.66358529644528,66.78138620754247,48.00057666399977,95.08152245127498,78.59933531046958,36.187832139114,75.38253892494339,79.38395418364271,96.58285411901304,60.683643782686865,63.03470110504969,92.83230919049268,91.52701087508896,89.80791464998079,80.74804609737153,65.36637429932952,27.20987818088031,96.83056139256797,55.94719236645048,73.61352213110696,82.22906820567201,99.03018529544411,54.94564426114035,54.19394816673781
1,98.224140927857,1.3624740141864407,84.24586124911438,37.93962382940053,71.49876568805276,81.32782961095751,107.40130468043141,23.47475221754223,83.52394814752454,92.05651598853257,109.673101603646,109.82964007075124,87.44204197200347,24.19997411667925,13.637343915108001,57.657442798664576,115.63132750683067,77.72829474605138,75.82182019621384,117.3237967204523,100.55818032860277,103.67575957457477,101.79714242760049,45.42403863234202,43.42143073631745,50.59019460697737,66.53325369358507,47.33630894191851,87.33328200180625,100.35001647738335,76.7239792394102,82.32594856855808,103.93046477092358,120.0,45.71744369581152,89.6627840701025,60.974666053431946,46.57108245362249,58.821335715390944,66.25268801164061,76.6495188438227,90.20364481627213,45.88527009046055,29.4123370768352,109.55015378466612,93.03585289586825,65.26322249207503,63.456032005852066,92.44679386967923,40.05137547303452,85.67894329550002,37.9248254506735,93.21506381371555,67.38841397945068,95.83855211209448,38.97982384101594,72.08536553926092,96.9626549045795,64.86605559970614,110.77960983292435,52.79971010674486,107.52678017576825,41.1666340513629,120.0,29.011145437102318,13.316920547951923,65.6180352539777,84.45415635156607,93.05808988133349,97.3750184767055
2,58.013644639632915,40.788533971666695,112.3881398761672,54.081841595703295,50.397990067744544,112.10334755003541,54.2265022990499,92.27693556475477,66.69826040388932,77.8041083267996,106.6435455108985,88.02711016609949,74.55004002755832,65.78790407872258,84.75635858912254,70.03661518061061,80.38669197851004,54.35771580445845,52.36280695773197,74.31190741084386,96.05874843628418,104.26695759854023,77.27055633450681,94.99860332322086,53.58666143769106,54.09064713293597,31.72782573682097,79.35853648820132,81.06008307034622,92.88142934704835,82.02410922792143,65.56706062326317,97.10878124321954,85.38804258427807,85.39974087605619,68.06254130093524,42.49107134218927,65.91761601341292,72.87546110140116,67.86552678172713,63.420200493211844,90.77266418453634,91.30202981588735,31.522035099611486,91.02784684885913,93.25899061018987,48.69623294770398,37.87863508965747,45.873253011584424,108.0071130139658,87.08996092924988,31.84040448904227,85.48296138825611,84.58893740222435,95.23873467601966,98.44091622571662,84.73512775700459,105.91344822659741,53.205426400211444,84.82800444920929,59.37186090872299,57.50521603253759,55.10136385778152,43.953500022911456,37.211419362638914,1.0166766733203054,79.70999633973258,114.36121645090971,93.68765196419469,118.95817532851085
3,84.79867335316892,44.94060666716602,79.33852255312989,37.75881614556949,50.520052641009705,82.84370483230597,101.79962380764997,54.116914064567354,90.90266614253544,80.51772016384048,103.21577748609333,89.14522620062732,88.10169594233606,65.3198828029297,42.697575715368366,30.424493246905826,93.08628513059722,83.75957900819816,66.7883722539668,99.92381184203391,72.48820222804738,60.81255220911827,78.79170641556458,65.59554607525418,102.65723448462201,62.22168991203236,69.43306867536126,68.6734125747582,86.2940435485926,81.86425245141591,87.69721443200126,92.20750147349875,81.26357551973332,114.24745338222687,55.64675739480386,35.160984168567765,55.254291164842485,61.734935890485644,80.29811989685244,85.65745810222097,75.51369374406498,39.556098285635755,52.32404370359585,66.08303435050777,120.0,91.99288878289887,64.53024113329676,86.62759257761142,97.48816928774585,96.99181035327459,38.21735453646938,61.199840042418785,91.99671240965506,62.72587667718131,40.752644115643676,61.19287988770732,96.7713871379926,59.912398872658166,107.68188545069773,70.48640035921633,95.5930294877966,52.36201880393125,49.03626477071091,57.81979424368374,78.0376211743025,90.91299139782788,71.4457183741035,52.102598598227466,69.93813346889226,74.70687797225172
4,62.09465831959166,0.4163945515355049,85.99057378408126,84.4189207490944,56.405852800483494,83.04803863773535,109.6255611574784,24.90830376482379,88.6245721708304,98.42420317281538,116.3705969825998,70.82556195456577,106.8467619543649,35.77494231045939,52.02755193094244,78.24657175164015,69.06992153507433,102.0853591820264,24.795653289857338,119.99999999999997,92.78076668260198,91.84763284346059,90.28585685270188,40.24171551470045,93.10168837184662,44.79971050096113,58.94262923372735,47.328943709045035,87.39717916825315,100.33440264401246,76.71204146929865,82.31313916714318,103.91429384224756,120.0,45.055428254232915,90.09919845840179,61.27144717464559,46.797757218099385,59.68704767039075,65.0891212242296,35.14663077998613,95.21186755328087,66.64086816554538,31.045347977855894,115.63251965962239,98.20132347944754,68.12144238426183,75.72111011530296,64.83003054333952,47.79269230359858,35.654705301372125,45.255112765154564,111.2321065205024,81.15156756582921,114.3626748849006,36.12182414172004,82.32165848772931,95.65831376900422,63.814698547320106,108.76757135306823,51.74211237454056,105.57382132661752,60.35233602606067,54.22274746090849,32.496586268894966,25.82669774833212,73.50148059646078,120.0,104.37831750402427,73.22183439531868
5,99.19846393843895,41.64298130416884,100.88197365239772,28.918429151329185,72.37287530299704,62.60328477347206,76.38199187719616,67.59403402575286,90.89141850539541,60.453645794744695,80.96557796220537,97.3582858074666,108.73703790443507,91.8331841666444,37.36312755599504,69.8892888452202,99.7352419181597,90.68030779993228,71.29432177315907,21.20452794088937,101.95711484532517,59.443308974777686,102.73822960583901,63.87302848842219,90.57040766181689,44.88071834022972,48.53719208358929,57.1755125545726,102.63262613116503,54.53524933843897,99.5488243824457,94.66683300605179,89.44095458732589,100.98755389559301,46.95879836268727,102.08585930986037,46.671833504547884,43.50977358544254,100.80830542973142,46.97787591213749,74.78425198993496,76.29331543218578,44.11057985914689,55.63205706351858,106.48020948885718,91.76449696212225,60.935089204234345,39.004494693912854,86.38506588958286,78.66425002471978,78.96385741424623,34.81868809251033,91.6395565044499,85.07308622274645,81.45100115783158,63.07654466986535,63.66567874341636,55.94456337192343,111.22184027840302,74.90154102311723,96.83717031709357,78.352661596181,29.044889296963017,58.054083123907915,72.22322800643744,102.80348143103966,48.92293412601079,76.87240594594633,83.58671719275847,72.49226087693637
6,107.29831167846969,57.03019730950232,64.68743488856718,60.96615318209539,70.47288092909757,35.62130542768078,85.9237165845871,61.963257558432325,85.8535268567467,74.72423156784026,113.12055579563449,92.6276091202774,77.71081910106889,46.43138693436433,75.95121327063634,82.72553624848028,67.46459924516316,43.930390996460254,88.54486225965128,76.9520110452444,91.82927502579403,42.46840787422886,69.99360368842524,59.99495249820052,105.04844346690979,88.53993689551983,54.12538055092177,77.5751468849,99.50021745383398,70.22317966382288,70.17505737493329,97.2599585479624,83.26644007454746,89.03627305497575,74.6838971016926,117.44055538797983,48.75390226618156,74.18254226903504,40.59537541300053,43.30745450713468,26.384561563127388,73.2353656739325,97.6127514052994,47.774657212871226,90.44852619227427,77.55535478319257,96.9887831693027,74.41213769506426,93.28943927587062,104.14033614889125,69.68196843292561,35.18174730814731,83.02185162807724,52.72702839264571,63.54549111837809,59.5254874740401,96.83498090184152,81.11337796798085,104.31747877181073,70.25494637838456,59.710736027426016,72.24299247851623,44.80245694224225,15.382608248454687,29.4035105149886,85.06579126666406,88.33554775179047,105.9583415746082,88.20658318894846,86.84516051230328
7,54.11612010592907,25.202722739040695,102.5305453172576,68.03731634650607,90.7527511885865,30.152971381884253,111.2075729207958,35.42726608062589,89.59611740919344,78.69699936219378,105.67185613644642,94.63433684553868,101.9734241660018,26.930561343430668,78.60766568290492,55.78330537669445,37.9997037541552,76.74027380613397,89.45099771628966,116.48749232039107,89.34543234572878,101.28422079598099,76.46391164821304,98.57685269877189,55.15639122471325,50.5264946537355,40.6466966328566,72.42592604989994,101.20759507142053,82.8721201049353,84.34392133526329,92.66692525868406,64.48351217979689,101.10555433283386,36.65174927916886,54.02768516905242,48.9502338444512,40.751121146962674,109.94367385179154,96.56998237573951,77.28760099666889,99.83284183585673,47.759822479325734,28.32868439786668,105.88873199203987,89.31054687418805,61.591771424054066,35.35139218651913,66.72505300577141,91.86323279615564,86.90344114165434,47.45182596531952,88.59259849820025,74.97282261301194,84.13963379336771,58.82548380846518,72.92005670633755,88.80464053254236,58.16286912737973,88.64207213707638,106.163402598392,70.48147508980675,38.43449361760661,64.89979251009386,68.03423529024975,48.09961489065862,61.10334828030622,104.50492270914731,85.46849672540748,73.45509597653019
8,61.54342112538584,43.55107293343456,87.75433912490902,57.744713976359826,53.811361366003176,119.69591916750761,57.89917230639998,92.28794798529887,66.66812242374552,77.76895210746703,106.77128867989862,87.98733462649415,74.51635417709589,73.32170510914833,94.46236078839894,22.52033616207476,89.59229521729885,60.562288586768446,58.951872862242425,82.58914127406831,88.29256111165441,94.16261594260818,114.10120161879462,89.56634685104608,48.375330545299065,48.84881029785699,28.653133632740616,78.9860768456969,81.6140919323496,92.27999300431281,82.06109697555259,65.25932959594721,97.79941164614091,92.99095786605518,91.75717047396775,73.00428937521949,74.74068406420093,37.92804147136452,43.869112845700535,73.70974390349157,72.5706914217378,85.52075715291603,49.23971339114375,36.07014585903025,104.16166667843993,106.71472775617019,55.722297740562,39.63615718308878,48.00171554658842,113.01851025466543,91.91767092907206,33.293499366817414,90.40505628432838,60.06969557388645,99.65769486155311,98.43221573091536,84.72763861969462,105.90408728766053,53.200723949710756,84.82050710318683,59.36661345078595,57.54821385804589,67.22375977954025,43.804571977131246,36.68100946416973,1.0132318584575755,79.43991423073474,109.91261543560255,87.36978899837334,118.55510825599056
9,72.58665862801887,99.05533334330447,92.13110095566331,43.610662272860296,58.64478352890441,85.26725609961565,30.704205171633074,54.61927704111251,90.24685080581666,77.58904646968365,104.3176239924869,90.18500471039209,89.04219698050818,59.68678342991666,25.572296108125943,108.81223229917394,84.97486738893073,76.53626488471117,61.929117550211906,64.48843833892967,83.67663455416344,69.1388077271795,89.69185678568944,76.45175758102032,115.64510619096943,42.96308880212589,34.432748358852066,49.551634578640765,91.48806132167545,77.984545328119,82.67593406450831,104.61285144190454,91.68697326515196,103.67674912478346,101.97399370000066,45.67991922610611,50.180618174828346,40.44521278165498,72.91966331169338,73.12384368093312,44.019708796182215,87.99912115549995,60.46426805335904,56.5129066998282,94.75687156610469,93.61837590250396,72.628747826522,82.71820012931232,64.77057053605785,95.29889751233668,78.05269904186079,60.131646813590606,91.5368539304629,63.44979204295185,40.04133999342698,50.11402402676157,91.55930938518343,56.76800963263246,101.92326627300343,106.64875195844152,87.04464804551348,49.941990678464116,45.93605573706286,20.775986289262367,73.43126980378784,84.72440034115225,66.36810500305302,95.26543174080724,87.18649235153083,70.31225873334361
