,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,59.33424061485673,69.03642980004093,42.74479083618203,41.71025179035507,107.83218750341048,21.98180788636027,103.52810406538397,107.83218750341048,119.56231982070456,76.78380083506337,58.5826411455718,43.5518377326345,75.72201268820083,65.55980781136505,103.23757996645992,102.99767859913851,89.62227928231377,95.92697493025712,11.949135718069156,73.13131934180788,75.11284571557738,75.2597664128362,23.80185762681318,98.68138634558385,78.52896401927813,89.44476194531039,75.08905376238874,89.25926734141562,76.19470895921008,44.56550384713012,37.48077699948863,53.24057155572345,42.799980074252254,119.99999999999997,72.406607181285,104.32648645452574,85.1800738875948,36.708109127047734,55.011616449977836,60.73281525990131,94.04632700038167,111.3973989277332,106.12290760736843,94.98082562758984,103.49507761134609,119.21186544349209,44.81149211644196,72.17967010299012,49.38617919881968,70.69962733943933,53.21608818747073,86.64812791915686,76.5178406712977,52.95073852153467,111.02335921571866,57.87215939770553,51.42056113678539,77.56721313780116,72.05316261324175,74.48787822291926,66.43015050998812,83.44297333058798,71.08248537362576,63.500380588479246,82.0029693611579,104.44866598701836,41.40140842601668,103.78881960952262,61.18182453030761,88.96266474633148,86.21661670080326
1,33.98552669850449,84.55731373195239,64.3561701982249,108.78384956640542,59.74314369915778,72.32803660121225,70.93849051837803,59.30746898616478,73.72117917272762,90.49394782286208,100.25257970776714,80.29860295076524,64.92358007892379,71.98598239434415,61.32412787260994,101.13103314338024,62.55931203502467,90.53567514169684,64.18540964459784,58.4713871813193,54.195512664708076,92.92167018927304,44.98346781625176,59.07441296835245,70.28922468314879,102.77985947928377,92.33278658709034,78.50446164413,83.03578682174289,33.769889200732855,60.7874085294895,83.01178180139763,86.48447168014114,55.45935115330425,85.35399151298452,95.05922561105402,60.07388051089609,60.2340471947482,48.14982262600082,55.76428141007004,118.37495081711214,53.33817145299355,118.37495081711214,104.76377568196305,72.04001392207307,97.24136604444313,43.68690813455622,64.20457517886848,89.11064966463958,63.87985223127227,82.83663482414721,96.88254962683727,66.23341524879636,74.88867017715621,65.58338341084479,77.86502468867296,93.11271963631754,39.43423721137481,64.46756446169053,47.61955202338093,100.17466429436406,74.72413727951354,89.14785880920991,50.38251932409117,86.48370380774992,89.97501296063403,50.65780158453911,82.49383885309088,83.57069322955897,82.13058979768438,97.17206357449263
2,26.151159076549355,65.5704996972824,75.53225896103567,21.018833411291315,104.97107370793235,75.24782775286711,74.06761862419147,111.44072876885035,119.80601553147753,77.69644129323402,53.56098853167168,80.27283108771454,41.52476018410563,72.42690334173928,97.71206003005737,94.46598732043127,93.14349658852166,86.14295626285225,12.303032160310188,75.29724283134713,78.19109565805874,84.45618917847877,6.15787800886724,63.333549079029424,91.07382681189652,110.1237595800896,105.50836967611552,77.80481437250172,76.99780247150001,7.054761467350401,71.90842172572641,40.668529595413574,79.74894951290098,109.2076453760688,79.0940061923895,87.99000254604209,84.32768358410824,40.02602257791268,52.238858776965756,56.413354766017235,91.7299902147006,112.01591028625826,100.42401094033114,106.15185243781436,113.77318287676468,120.0,42.16464978040577,48.01444386973661,52.53356764913478,105.34236592061569,31.171789903342567,71.6576962269391,53.8316551374877,93.0143620508284,85.76760350847294,55.99693250240985,102.00179204404304,51.729958529818944,62.18594256799427,54.8366240764643,37.68816992733897,105.3297085082945,90.33346897533075,77.81458674079889,84.81149920377834,89.65351597027015,47.35481228586737,94.95137622532286,84.46118400120228,82.814196222488,86.76491529484932
3,48.905553894404136,72.75633398688016,66.46727030142077,58.483045075293134,53.126708399038165,74.70442947119342,86.6580697380602,92.89858913371002,115.77752509544979,80.32277400533472,75.12651200464727,67.20142098435507,66.01007086859751,74.74545772938772,63.81623931222789,102.04979709402612,81.10330373016944,87.00204547498475,13.109407673012898,59.277220104227716,72.7566913503936,108.70153457318538,67.85701912317727,84.62874771083138,71.20158639552314,105.907534572888,93.26799554917044,39.93219546567382,68.20492118273594,31.689032579070066,33.74365513711618,78.12778973199026,87.55226659921459,89.91976912781897,83.12442291179558,95.51120440821644,60.33185950477787,53.47027065325312,49.84436403977198,57.52508757052237,118.65715730068095,77.8147533049427,96.65159772080845,105.03676941002045,70.0656741560126,95.06075891544528,97.6709970297858,61.326305168735956,41.78629093743888,65.00215545292379,82.08781833965764,109.38754191269632,72.58035944422078,46.76260548830692,69.91224942288228,56.504414279490504,83.61510488420791,75.23772456819529,94.62284700159255,44.503809324593,96.61963197162169,76.0144153793887,84.30242173639778,55.766703049556725,61.1701715368496,80.36057220662569,42.59339782598225,101.41968535445918,78.95799918473857,84.46206796770589,98.2062774604884
4,54.971597504962425,58.2153153898864,60.586727133292385,23.210503784313918,80.035944654456,64.88708035582017,100.96898137185241,111.12384980541636,83.2625775964628,70.92717405687964,95.0735215013546,81.99802964548712,64.0992195758596,57.741001612359604,89.89847601159661,73.0272771462478,84.24373531149551,98.35161150316524,27.923056325441564,92.19909060856126,64.70570453059909,83.54952457448955,51.7704294880334,58.646468937287885,61.063182623119225,89.39961321272011,103.36674792845974,97.22063218541287,69.53292562496681,37.043278717085634,55.93986817340163,45.43038782350308,94.05063425433667,99.8590565524503,74.21886250015106,70.89488419850656,82.56302778056504,63.74884987298147,75.97403971630325,46.82146204497447,109.42908995145906,79.58114225087957,85.03284181705111,98.41257434635105,65.90368031825459,97.0982805888771,46.31225317945797,52.616624165669585,101.45543075995697,78.48802470981639,71.12570627796738,59.87849235684055,61.26615125709768,85.69683112315597,107.82793659174148,52.63532888452093,76.43945124884338,70.25580853779998,79.12703402485991,106.18214959938483,94.17532418305059,69.1401720518601,50.62707373784795,38.63892288247203,75.10932352052468,82.11322689882846,70.32354544847057,69.03473468514555,66.93682789784908,113.01501138193787,84.57665368776854
5,50.77962492065317,108.55361678871058,48.37598652196576,51.204633077136336,54.069321728891914,50.831941612211544,70.18487535043069,120.0,120.0,97.37369998448813,65.47747354367327,53.43793956872543,50.732568919642596,76.17182433812671,79.80649364534395,104.63724809208738,92.1612138472348,84.00939539177601,22.673287891649192,62.8888481297685,78.03353438275613,79.59647226472799,63.74008461884421,16.90291213170102,86.2959632891232,75.94868231151104,82.35369435496925,85.75866329385128,119.99999999999997,13.89008465429043,39.3078186789694,67.41592446145584,70.78368064233268,103.8663161963535,77.84241090359076,79.55601069707846,107.33775376592888,46.91979384748798,45.019546154025925,59.54130546162976,108.81307811999991,92.05590318756767,96.59857837650627,110.05179485278255,77.9106921764069,55.51758368851194,109.46566062481081,69.44036813386802,96.96707877605095,57.93875711021537,45.759859490135966,75.41538523256001,79.50560738071543,33.826063299523604,106.57048736015713,72.73579032147477,104.29116631332671,41.65550009224233,73.61915411760847,64.70848065106325,75.70796388021294,56.68797123053868,69.01379212777377,85.46555761803792,87.797080374765,51.33375341114058,33.499186395318354,110.71819816585895,64.14397166799974,106.30489035968236,119.99999999999997
6,52.44082628987574,80.4811294029797,58.018777075714894,22.14194333617159,76.6688436919403,61.919935610975344,96.32059196222245,106.00795263012003,77.88551914635187,76.31022934321727,102.2891765632379,86.53268596712692,69.31679175537079,62.12328538583378,68.54231183886151,76.46189200356038,65.98589597754076,102.97727905246896,29.236331965239472,96.78857812944129,57.63701485618348,94.91300801556574,49.32729279039461,55.87883996714885,58.29834367365122,110.64324393386745,98.48869113663861,92.63262129563016,65.73096720266909,42.52139701848413,62.977844943204055,50.978087999337475,90.2697411637206,58.33006379480251,83.28204721567542,78.9956634355208,92.645154429255,63.767066029530966,75.99574920602625,46.42711834870472,109.69531984515677,79.60388246577786,85.05713984848971,98.45372425631376,68.90240449623022,91.96381998754403,48.41953569653618,55.01076577183033,91.43436485726534,82.07254486712557,75.19656432346831,63.77360473884103,65.44677971244326,91.54453990484487,114.74904656466295,56.227014491924066,81.65546267513473,40.60355191214909,57.13613683032709,84.99275890572406,97.39278380232165,66.73332400352704,52.35672603059473,76.66363917735875,77.72463125014662,92.49131998022273,66.40404236482918,64.84275172557079,99.40785339413662,83.90221956852308,78.95181296671755
7,67.6254736325398,68.76780399289801,50.93120793504746,27.73010982911448,98.16248855014673,72.28305910668026,64.8339964883435,103.66586046522977,77.80573171424146,94.39721999597681,105.42636131167758,21.39966186079364,70.4954392484199,85.08972191583506,88.38586395305555,69.53574936964111,112.0391265824886,57.849027541263276,88.51828211774155,64.07662615037867,64.46001782440953,67.52117041407722,68.96533573304227,74.86238969319623,82.9082301320592,64.50107513497647,74.60682734741413,83.32883470472521,81.8273072545865,30.544917665429,52.713293037563325,69.90608224681165,71.55582385172436,69.21045799723987,95.04559750384392,72.059610478074,98.96421721931387,46.96907756652345,45.27993214018346,99.49016228483026,85.49183823487748,89.89233666447964,96.29086114003782,95.5857919690679,105.54571813330182,93.59835172611916,64.7410816724946,71.7404040701761,80.08358665622127,71.50409392169358,25.786763819993467,77.99497678173697,68.92588891396083,94.91977130539433,74.4786948083088,37.007103474081454,76.92605676298693,83.74750795353067,82.83841384808333,98.88856310134389,29.700616195517398,55.32638017247665,81.84091707497056,88.3199947858509,76.08511482175726,96.84836449074837,60.75016871106046,99.52795859023925,72.37898948515641,50.62492830415988,105.86959041863561
8,28.22088748031758,41.17063109734377,42.174135950423114,48.925228661514346,103.57150164743413,114.70659261233502,74.72648591983095,100.50453663080103,111.56614703251809,75.11720566945318,99.72258840966006,53.06974792813218,85.7473461780549,76.51399889593623,41.262965886245325,96.50468073296214,84.00040929601795,88.11942549711463,10.693116245373972,71.11792583072162,89.04756287777776,84.51687952003192,25.523389818813424,65.48237056859553,78.79583506405008,113.33966502476189,110.33421912423623,33.98643470914506,103.53808569039788,27.63485891014263,41.86497658757253,42.09677370626436,63.52920457915086,111.83947803631608,87.10871378629042,79.15530141806066,106.77069297620245,61.37039366663862,56.99666284596367,88.79175370437675,102.35077454208123,59.4288684370079,87.33760043154693,102.72394637238489,105.9009140647925,60.1849160951148,86.09636520916325,65.74019774770039,49.27732138499872,90.92257031961054,54.87771517861976,77.47757612495656,27.58141516671133,92.9808365258351,100.76601882414441,74.76471169511392,86.98334029886324,53.446101364375366,79.41037008890127,85.74665887721191,69.22404169638509,90.36740445817287,77.19793254409139,37.78025501386563,73.27333732137181,63.242847823815154,71.54360120158084,79.58246949173667,118.25593583626622,63.97256572521798,89.40257992138312
9,29.38209599581981,74.1293188163727,47.28421454705531,28.314368788460815,111.5805858185202,66.53856726031702,78.77532140292116,117.99552737053293,115.08256320206848,74.01508630795918,97.93981870474877,35.07433633921043,72.82972898290383,54.742144721094,93.31632174201525,111.31222581020708,89.55612544400681,88.17608768976866,11.829166176139594,72.39707955332894,69.52605718839247,81.2032581381564,28.107883202729617,63.57330400326638,75.83731171674867,108.26905241721659,107.06972443869277,70.51358783365295,77.629136387693,31.085744516191166,27.558111206092185,45.702467730555924,93.67426435599165,95.24061669859009,104.69550969011658,99.47063558449959,62.5726502179628,67.23264407513986,53.52849974500154,59.23529387820304,107.37476440067357,56.654386371021054,103.67367977807622,111.30073175188481,85.40460708174818,115.20260583163,43.150501294713195,64.96627616777731,40.89137880127844,109.24868436517875,54.135946457674095,85.51913390901035,55.028702597638144,101.31089737682578,79.44275254691507,91.5941512712865,41.586667062460045,59.51769523586415,77.35573226532239,74.13671009581188,66.03750031394094,87.40014697437222,74.621189553506,63.10754322493012,70.34117757211648,50.12963619998937,26.290696261045902,104.42723431496357,115.93161171978332,89.55632351566574,99.66449798855209
