,Power load,Electricity Cost,Damage
0,3.333655696205824,524.6294528812354,0.8603186802274372
1,131.31629993849248,442.52379341685565,2.227270767462348
2,196.04062937679836,439.69136933531297,2.2256589444157138
3,110.45161675426417,443.24755180012505,2.300844064521287
4,0.0,518.5869927226115,0.8777949198373486
5,0.0,520.36122913059,0.8774740032440009
6,147.44548562005306,453.85109636877377,1.7837914938977457
7,119.7748798078093,444.29088534750235,2.1981242808853745
8,144.4758549607965,447.0862974264663,1.9376602520899666
9,0.0,511.38326540311465,0.9054939647666802
10,0.0,504.186421167212,0.9521448881103982
11,0.0,507.51811109520224,0.9166612031042439
12,0.0,500.5803106040515,0.9935781682035204
13,104.22247016582858,447.50950474963963,1.9841762551987734
14,0.0,515.4944622992873,0.9007809133747341
15,115.12421241311361,445.73222782018036,2.0834429606347467
16,86.74476545563022,455.6144426878254,1.7507580536716807
17,0.0,494.09476153106675,1.0576191364066256
18,19.082915458141173,505.6098331355946,0.9351312536257617
19,98.97668989501562,455.76636397794823,1.7504681736501977
20,0.0,497.2662733826692,1.0234330077660214
21,46.528879919463776,451.7196107695315,2.133907529037441
22,57.51943125009666,445.5438241008071,2.2630846047206234
23,7.971448496822006,461.69763547265273,2.1844705674543596
24,107.97401574026998,444.9055114577252,2.1247120934360284
25,65.1304714483943,459.57369129155705,1.6578142667320033
26,110.17339199002456,446.71453424724086,2.024480639172605
27,57.20081134980401,451.51114506308187,1.9489185796019504
28,70.7423597815773,450.5790036489497,2.0954850561230725
29,83.60822788276303,461.24024666045506,1.6009814565981246
30,77.33216907951265,449.2696519686729,1.9162727983027323
31,32.79567742968493,478.73920297847116,1.2990907924582538
32,4.90129464483968,482.51404825147256,1.2959311597738876
33,18.361284791069295,491.31718025226047,1.0910581622390747
34,75.47463895336813,458.1191425983758,1.7087446635850572
35,1.6811020257576388,484.02311816573285,1.2737966359986796
36,99.21334275542449,456.8872432422929,1.6966688529180356
37,28.47290180008497,497.8172558194972,1.0539886468680701
38,37.24190485979153,486.15092611126687,1.1851291699580377
39,68.11616772713586,453.0115763231699,1.800931525283023
40,21.98027375988417,476.29078307193197,1.3282942977670615
41,106.26993290007152,450.519557559539,1.869490971054723
42,2.272912559134113,489.0371888614146,1.168175801298454
43,81.17336792268819,449.23151603878154,1.9913642896775359
44,14.984879153772965,498.48984052034825,1.0096557889752873
45,56.89813150427403,453.85699243390957,2.050170331699947
46,36.28480324489752,489.36341592181253,1.1287178560818734
47,70.23904746032716,463.7187907535191,1.5831632640731377
