,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
68,15.0,14.0,13.0,11.0,13.0,20.0,24.0,12.0,17.0,15.0,18.0,10.0,21.0,17.0,23.0,24.0,11.0,20.0,6.0,11.0,9.0,5.0,12.0,16.0,12.0,17.0,21.0,19.0,11.0,16.0,10.0,10.0,16.0,17.0,24.0
69,18.0,11.0,9.0,10.0,19.0,19.0,24.0,14.0,18.0,17.0,15.0,5.0,24.0,17.0,23.0,24.0,19.0,16.0,5.0,9.0,8.0,6.0,8.0,9.0,17.0,24.0,19.0,19.0,18.0,24.0,10.0,11.0,8.0,11.0,22.0
70,24.0,13.0,13.0,8.0,11.0,19.0,22.0,16.0,16.0,23.0,16.0,13.0,15.0,11.0,24.0,23.0,20.0,24.0,9.0,2.0,2.0,15.0,6.0,9.0,19.0,19.0,18.0,16.0,20.0,17.0,19.0,8.0,5.0,14.0,21.0
71,24.0,6.0,15.0,7.0,18.0,18.0,22.0,15.0,18.0,12.0,20.0,7.0,20.0,18.0,24.0,24.0,24.0,6.0,7.0,5.0,14.0,2.0,13.0,18.0,19.0,10.0,17.0,23.0,23.0,11.0,15.0,10.0,10.0,11.0,24.0
72,22.0,12.0,6.0,14.0,11.0,21.0,24.0,10.0,24.0,20.0,17.0,9.0,13.0,17.0,21.0,24.0,24.0,24.0,3.0,5.0,3.0,12.0,19.0,12.0,19.0,17.0,10.0,13.0,20.0,24.0,5.0,10.0,9.0,12.0,24.0
73,13.0,14.0,15.0,16.0,13.0,23.0,16.0,21.0,17.0,14.0,19.0,12.0,13.0,14.0,24.0,20.0,18.0,17.0,9.0,10.0,6.0,8.0,11.0,12.0,14.0,18.0,22.0,17.0,24.0,16.0,7.0,10.0,20.0,11.0,16.0
74,24.0,12.0,11.0,9.0,20.0,15.0,19.0,11.0,18.0,22.0,19.0,16.0,11.0,13.0,20.0,22.0,20.0,18.0,4.0,7.0,13.0,8.0,11.0,9.0,18.0,24.0,18.0,14.0,24.0,18.0,9.0,14.0,10.0,8.0,21.0
75,10.0,18.0,17.0,10.0,13.0,18.0,24.0,16.0,15.0,13.0,14.0,15.0,20.0,17.0,20.0,22.0,19.0,20.0,8.0,9.0,6.0,7.0,15.0,14.0,16.0,24.0,12.0,14.0,16.0,19.0,3.0,7.0,14.0,23.0,22.0
76,14.0,9.0,7.0,18.0,24.0,14.0,24.0,15.0,15.0,10.0,15.0,12.0,24.0,19.0,24.0,23.0,14.0,7.0,16.0,12.0,8.0,5.0,9.0,9.0,14.0,24.0,19.0,22.0,19.0,18.0,13.0,14.0,11.0,11.0,18.0
77,19.0,11.0,9.0,14.0,18.0,18.0,21.0,13.0,15.0,17.0,17.0,8.0,18.0,22.0,24.0,20.0,9.0,19.0,14.0,11.0,7.0,2.0,21.0,12.0,19.0,16.0,14.0,18.0,18.0,18.0,11.0,9.0,11.0,16.0,21.0
78,15.0,8.0,12.0,14.0,13.0,24.0,24.0,13.0,16.0,11.0,13.0,14.0,24.0,19.0,24.0,24.0,15.0,19.0,12.0,6.0,4.0,4.0,11.0,14.0,16.0,20.0,22.0,15.0,24.0,18.0,15.0,11.0,9.0,10.0,17.0
79,17.0,9.0,16.0,15.0,11.0,23.0,19.0,15.0,19.0,9.0,18.0,7.0,23.0,19.0,23.0,24.0,13.0,16.0,8.0,12.0,8.0,2.0,14.0,15.0,21.0,21.0,11.0,18.0,19.0,15.0,8.0,8.0,15.0,15.0,24.0
80,16.0,10.0,15.0,18.0,23.0,8.0,20.0,14.0,18.0,10.0,16.0,7.0,22.0,23.0,24.0,24.0,24.0,17.0,6.0,5.0,4.0,7.0,3.0,17.0,17.0,24.0,19.0,15.0,18.0,9.0,15.0,13.0,15.0,11.0,23.0
81,14.0,24.0,10.0,7.0,9.0,23.0,23.0,16.0,12.0,10.0,15.0,9.0,24.0,24.0,24.0,22.0,17.0,10.0,14.0,8.0,9.0,2.0,14.0,11.0,17.0,24.0,17.0,17.0,20.0,12.0,4.0,17.0,16.0,24.0,11.0
82,16.0,15.0,12.0,16.0,12.0,17.0,22.0,15.0,19.0,20.0,17.0,14.0,9.0,16.0,24.0,22.0,15.0,13.0,15.0,8.0,7.0,7.0,4.0,16.0,24.0,19.0,18.0,14.0,24.0,17.0,13.0,3.0,14.0,9.0,24.0
83,24.0,13.0,9.0,5.0,17.0,21.0,21.0,5.0,24.0,14.0,16.0,9.0,18.0,24.0,24.0,24.0,24.0,13.0,6.0,6.0,7.0,8.0,9.0,17.0,12.0,22.0,21.0,13.0,21.0,13.0,16.0,6.0,14.0,15.0,19.0
84,14.0,12.0,17.0,17.0,19.0,13.0,18.0,13.0,11.0,16.0,24.0,12.0,17.0,17.0,20.0,23.0,15.0,19.0,10.0,6.0,11.0,6.0,15.0,15.0,16.0,15.0,17.0,18.0,24.0,12.0,14.0,10.0,12.0,11.0,21.0
85,19.0,12.0,8.0,15.0,13.0,24.0,19.0,13.0,19.0,16.0,17.0,5.0,21.0,19.0,23.0,23.0,24.0,14.0,11.0,3.0,6.0,8.0,11.0,14.0,19.0,18.0,13.0,19.0,21.0,18.0,7.0,18.0,13.0,14.0,13.0
86,21.0,11.0,11.0,15.0,7.0,24.0,21.0,17.0,17.0,21.0,21.0,6.0,12.0,16.0,24.0,24.0,21.0,13.0,10.0,9.0,3.0,10.0,15.0,8.0,16.0,17.0,22.0,14.0,22.0,20.0,14.0,14.0,4.0,17.0,13.0
87,18.0,17.0,13.0,11.0,14.0,14.0,23.0,5.0,23.0,21.0,12.0,11.0,18.0,20.0,24.0,24.0,20.0,15.0,5.0,8.0,8.0,2.0,1.0,15.0,24.0,20.0,20.0,20.0,24.0,17.0,9.0,8.0,8.0,14.0,24.0
88,19.0,12.0,15.0,10.0,8.0,22.0,24.0,11.0,15.0,9.0,20.0,20.0,16.0,19.0,24.0,24.0,24.0,12.0,8.0,7.0,5.0,2.0,9.0,18.0,18.0,18.0,21.0,16.0,16.0,14.0,7.0,10.0,12.0,24.0,21.0
89,15.0,12.0,16.0,12.0,12.0,19.0,24.0,12.0,22.0,24.0,24.0,4.0,13.0,11.0,23.0,24.0,17.0,18.0,5.0,5.0,12.0,4.0,10.0,13.0,17.0,20.0,20.0,18.0,19.0,20.0,7.0,16.0,9.0,13.0,20.0
90,24.0,6.0,6.0,14.0,12.0,24.0,24.0,8.0,22.0,10.0,15.0,12.0,19.0,24.0,24.0,24.0,22.0,12.0,7.0,8.0,7.0,4.0,9.0,19.0,15.0,22.0,20.0,13.0,24.0,22.0,8.0,7.0,12.0,7.0,24.0
91,18.0,9.0,13.0,12.0,14.0,20.0,24.0,10.0,11.0,23.0,14.0,12.0,16.0,24.0,24.0,24.0,19.0,20.0,6.0,5.0,6.0,3.0,12.0,14.0,24.0,15.0,22.0,12.0,23.0,17.0,19.0,14.0,5.0,7.0,19.0
92,19.0,17.0,15.0,9.0,11.0,24.0,15.0,10.0,13.0,21.0,21.0,7.0,19.0,19.0,21.0,24.0,22.0,15.0,10.0,5.0,7.0,0.0,18.0,15.0,21.0,16.0,15.0,17.0,16.0,17.0,3.0,12.0,11.0,24.0,21.0
93,22.0,12.0,11.0,18.0,8.0,19.0,20.0,17.0,24.0,18.0,17.0,8.0,17.0,9.0,24.0,23.0,19.0,24.0,7.0,3.0,4.0,7.0,8.0,15.0,20.0,18.0,19.0,15.0,24.0,22.0,11.0,16.0,8.0,0.0,23.0
94,14.0,13.0,13.0,14.0,9.0,24.0,23.0,12.0,24.0,24.0,15.0,9.0,12.0,14.0,24.0,18.0,19.0,18.0,11.0,11.0,3.0,4.0,5.0,15.0,16.0,21.0,23.0,18.0,19.0,17.0,8.0,12.0,16.0,12.0,20.0
95,14.0,18.0,18.0,7.0,16.0,17.0,20.0,18.0,12.0,16.0,13.0,18.0,15.0,18.0,24.0,20.0,18.0,11.0,7.0,10.0,14.0,8.0,20.0,18.0,14.0,17.0,11.0,14.0,17.0,16.0,13.0,9.0,6.0,19.0,24.0
