,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
45,20.0,11.0,11.0,2.0,5.0,24.0,20.0,18.0,3.0,2.0,19.0,22.0,21.0,19.0,18.0,7.0,24.0,21.0,23.0,9.0,13.0,12.0,7.0,6.0,3.0,12.0,23.0,16.0,22.0,24.0
46,23.0,13.0,4.0,7.0,7.0,22.0,15.0,20.0,3.0,1.0,5.0,24.0,19.0,22.0,19.0,18.0,24.0,24.0,12.0,16.0,12.0,10.0,11.0,12.0,8.0,8.0,17.0,22.0,15.0,24.0
47,18.0,17.0,3.0,5.0,13.0,21.0,16.0,18.0,4.0,8.0,14.0,20.0,19.0,19.0,13.0,14.0,21.0,24.0,15.0,15.0,13.0,16.0,5.0,7.0,14.0,4.0,19.0,18.0,22.0,22.0
48,19.0,13.0,7.0,8.0,8.0,22.0,16.0,18.0,8.0,4.0,16.0,18.0,18.0,14.0,13.0,20.0,22.0,22.0,21.0,8.0,13.0,7.0,16.0,7.0,12.0,4.0,14.0,24.0,21.0,24.0
49,18.0,14.0,10.0,10.0,8.0,17.0,15.0,19.0,12.0,7.0,18.0,17.0,19.0,10.0,13.0,15.0,16.0,22.0,18.0,9.0,13.0,9.0,22.0,13.0,14.0,11.0,14.0,15.0,19.0,20.0
50,20.0,7.0,7.0,15.0,9.0,20.0,19.0,14.0,9.0,5.0,15.0,24.0,14.0,13.0,17.0,14.0,15.0,19.0,14.0,18.0,14.0,13.0,16.0,11.0,11.0,7.0,17.0,19.0,20.0,21.0
51,17.0,11.0,12.0,9.0,4.0,17.0,19.0,22.0,0.0,1.0,19.0,21.0,20.0,20.0,12.0,18.0,24.0,21.0,20.0,8.0,8.0,18.0,10.0,10.0,11.0,9.0,17.0,15.0,20.0,24.0
52,24.0,11.0,8.0,9.0,12.0,16.0,18.0,13.0,1.0,18.0,10.0,17.0,14.0,14.0,19.0,18.0,21.0,18.0,21.0,13.0,12.0,13.0,11.0,11.0,12.0,9.0,17.0,19.0,18.0,20.0
53,20.0,10.0,6.0,5.0,12.0,18.0,18.0,22.0,9.0,0.0,16.0,16.0,22.0,20.0,16.0,12.0,21.0,20.0,18.0,20.0,5.0,18.0,7.0,11.0,7.0,6.0,22.0,19.0,18.0,23.0
54,18.0,10.0,13.0,8.0,13.0,18.0,13.0,18.0,2.0,6.0,18.0,15.0,19.0,20.0,11.0,20.0,19.0,20.0,20.0,14.0,12.0,10.0,14.0,7.0,16.0,7.0,21.0,13.0,18.0,24.0
55,20.0,2.0,3.0,10.0,8.0,24.0,20.0,24.0,11.0,5.0,18.0,24.0,24.0,6.0,8.0,15.0,24.0,23.0,24.0,9.0,6.0,8.0,15.0,3.0,5.0,5.0,24.0,22.0,24.0,23.0
56,20.0,7.0,1.0,2.0,12.0,21.0,24.0,24.0,0.0,3.0,24.0,19.0,22.0,24.0,13.0,6.0,24.0,24.0,24.0,12.0,10.0,8.0,7.0,11.0,6.0,0.0,24.0,23.0,20.0,22.0
57,14.0,13.0,7.0,1.0,18.0,22.0,19.0,17.0,6.0,12.0,19.0,19.0,16.0,10.0,11.0,18.0,21.0,18.0,17.0,13.0,17.0,16.0,7.0,7.0,13.0,9.0,16.0,17.0,22.0,22.0
58,23.0,14.0,12.0,5.0,7.0,14.0,22.0,14.0,2.0,5.0,17.0,19.0,18.0,16.0,16.0,18.0,17.0,24.0,19.0,14.0,14.0,8.0,13.0,13.0,8.0,12.0,20.0,15.0,14.0,24.0
59,18.0,5.0,7.0,3.0,7.0,23.0,24.0,24.0,10.0,10.0,18.0,17.0,21.0,9.0,10.0,16.0,24.0,24.0,24.0,10.0,6.0,12.0,9.0,8.0,10.0,8.0,20.0,16.0,22.0,22.0
60,16.0,18.0,6.0,11.0,10.0,18.0,18.0,14.0,1.0,1.0,6.0,19.0,24.0,22.0,14.0,24.0,24.0,24.0,13.0,20.0,12.0,8.0,8.0,11.0,17.0,15.0,13.0,13.0,18.0,19.0
61,21.0,18.0,12.0,15.0,8.0,12.0,12.0,13.0,1.0,3.0,9.0,21.0,20.0,16.0,17.0,24.0,21.0,24.0,12.0,15.0,11.0,9.0,17.0,16.0,8.0,7.0,18.0,16.0,20.0,21.0
62,17.0,8.0,8.0,6.0,12.0,24.0,18.0,18.0,7.0,8.0,14.0,20.0,19.0,18.0,15.0,10.0,19.0,23.0,19.0,17.0,16.0,6.0,9.0,6.0,5.0,6.0,20.0,21.0,24.0,24.0
63,24.0,4.0,7.0,3.0,8.0,20.0,21.0,24.0,2.0,3.0,8.0,24.0,24.0,17.0,20.0,13.0,21.0,24.0,24.0,11.0,11.0,8.0,10.0,10.0,4.0,9.0,20.0,21.0,19.0,23.0
64,19.0,10.0,17.0,7.0,6.0,22.0,19.0,11.0,0.0,5.0,12.0,20.0,21.0,18.0,17.0,18.0,20.0,24.0,22.0,13.0,10.0,11.0,9.0,12.0,15.0,4.0,16.0,19.0,16.0,24.0
65,24.0,7.0,7.0,10.0,9.0,17.0,24.0,13.0,1.0,1.0,6.0,24.0,24.0,15.0,17.0,23.0,24.0,24.0,14.0,10.0,14.0,14.0,9.0,6.0,5.0,8.0,20.0,21.0,22.0,24.0
66,24.0,12.0,2.0,10.0,8.0,17.0,21.0,17.0,5.0,3.0,16.0,20.0,15.0,20.0,13.0,19.0,24.0,23.0,17.0,12.0,11.0,12.0,10.0,7.0,4.0,7.0,22.0,21.0,22.0,23.0
67,11.0,14.0,5.0,17.0,11.0,17.0,14.0,22.0,12.0,4.0,8.0,18.0,17.0,16.0,17.0,19.0,18.0,24.0,16.0,11.0,13.0,17.0,10.0,16.0,8.0,12.0,20.0,13.0,16.0,21.0
68,24.0,7.0,6.0,7.0,6.0,22.0,23.0,16.0,1.0,2.0,13.0,20.0,22.0,17.0,16.0,20.0,24.0,21.0,24.0,9.0,14.0,6.0,11.0,10.0,9.0,8.0,17.0,22.0,18.0,22.0
69,17.0,12.0,5.0,9.0,12.0,17.0,21.0,18.0,2.0,6.0,10.0,20.0,19.0,14.0,24.0,16.0,23.0,24.0,21.0,16.0,16.0,4.0,5.0,11.0,8.0,6.0,22.0,17.0,21.0,21.0
70,14.0,14.0,8.0,13.0,4.0,20.0,20.0,18.0,7.0,0.0,16.0,22.0,19.0,14.0,16.0,17.0,24.0,24.0,17.0,13.0,10.0,9.0,12.0,17.0,11.0,11.0,16.0,12.0,24.0,15.0
71,18.0,10.0,7.0,4.0,9.0,24.0,21.0,18.0,8.0,10.0,17.0,24.0,14.0,14.0,14.0,10.0,19.0,23.0,24.0,11.0,10.0,10.0,12.0,9.0,11.0,5.0,20.0,18.0,19.0,24.0
72,15.0,14.0,6.0,14.0,8.0,13.0,19.0,22.0,5.0,4.0,12.0,21.0,20.0,16.0,18.0,15.0,24.0,18.0,17.0,15.0,17.0,7.0,11.0,11.0,10.0,14.0,17.0,16.0,14.0,24.0
73,24.0,13.0,4.0,12.0,2.0,17.0,18.0,21.0,5.0,0.0,12.0,20.0,23.0,15.0,17.0,19.0,20.0,24.0,16.0,21.0,11.0,8.0,9.0,8.0,9.0,13.0,18.0,21.0,13.0,24.0
74,18.0,13.0,12.0,11.0,9.0,15.0,14.0,19.0,6.0,7.0,13.0,24.0,19.0,14.0,12.0,16.0,23.0,17.0,24.0,16.0,12.0,9.0,8.0,8.0,9.0,10.0,18.0,17.0,21.0,23.0
75,21.0,11.0,5.0,8.0,5.0,21.0,18.0,22.0,6.0,5.0,18.0,24.0,18.0,8.0,17.0,15.0,20.0,23.0,21.0,16.0,13.0,12.0,4.0,14.0,9.0,13.0,20.0,16.0,16.0,18.0
76,15.0,19.0,10.0,11.0,13.0,15.0,11.0,17.0,6.0,3.0,8.0,18.0,24.0,15.0,19.0,18.0,18.0,17.0,20.0,17.0,17.0,9.0,11.0,15.0,9.0,19.0,15.0,12.0,19.0,17.0
77,23.0,4.0,4.0,3.0,5.0,24.0,24.0,24.0,4.0,1.0,13.0,23.0,18.0,20.0,18.0,14.0,24.0,24.0,24.0,9.0,10.0,13.0,5.0,11.0,4.0,6.0,18.0,24.0,24.0,19.0
78,19.0,19.0,5.0,6.0,12.0,12.0,14.0,24.0,1.0,1.0,4.0,17.0,23.0,24.0,20.0,21.0,24.0,24.0,20.0,11.0,9.0,11.0,10.0,9.0,7.0,12.0,18.0,24.0,12.0,24.0
79,23.0,5.0,11.0,5.0,2.0,20.0,22.0,23.0,6.0,9.0,24.0,16.0,15.0,16.0,12.0,13.0,20.0,24.0,21.0,15.0,7.0,13.0,9.0,4.0,9.0,9.0,24.0,18.0,18.0,24.0
80,24.0,10.0,5.0,5.0,5.0,24.0,20.0,18.0,10.0,14.0,24.0,17.0,18.0,11.0,9.0,8.0,22.0,20.0,22.0,16.0,7.0,12.0,10.0,6.0,6.0,4.0,24.0,24.0,20.0,22.0
81,23.0,10.0,3.0,4.0,8.0,21.0,21.0,21.0,8.0,3.0,17.0,22.0,20.0,14.0,13.0,14.0,16.0,24.0,20.0,15.0,10.0,16.0,8.0,8.0,9.0,12.0,15.0,17.0,24.0,21.0
82,13.0,12.0,18.0,10.0,2.0,19.0,16.0,21.0,0.0,5.0,16.0,17.0,22.0,17.0,19.0,15.0,23.0,24.0,21.0,17.0,3.0,11.0,10.0,6.0,5.0,8.0,23.0,21.0,19.0,24.0
83,12.0,15.0,15.0,7.0,6.0,24.0,13.0,19.0,1.0,2.0,13.0,22.0,22.0,13.0,18.0,20.0,24.0,24.0,19.0,10.0,7.0,11.0,14.0,12.0,15.0,9.0,17.0,23.0,13.0,17.0
84,20.0,13.0,4.0,8.0,9.0,14.0,19.0,24.0,10.0,14.0,20.0,13.0,17.0,11.0,14.0,12.0,18.0,20.0,18.0,12.0,11.0,13.0,17.0,11.0,10.0,12.0,14.0,17.0,22.0,20.0
85,16.0,15.0,11.0,10.0,10.0,16.0,18.0,15.0,15.0,8.0,17.0,14.0,21.0,14.0,18.0,4.0,18.0,16.0,17.0,10.0,13.0,19.0,16.0,12.0,14.0,4.0,20.0,18.0,17.0,21.0
86,19.0,10.0,9.0,8.0,5.0,17.0,24.0,19.0,9.0,6.0,15.0,21.0,15.0,17.0,12.0,16.0,24.0,24.0,22.0,8.0,10.0,13.0,8.0,7.0,13.0,9.0,19.0,19.0,21.0,18.0
87,15.0,14.0,9.0,4.0,9.0,17.0,21.0,22.0,12.0,12.0,13.0,18.0,15.0,13.0,12.0,16.0,21.0,23.0,19.0,19.0,11.0,9.0,7.0,5.0,9.0,14.0,19.0,18.0,18.0,23.0
88,17.0,24.0,11.0,3.0,13.0,17.0,13.0,13.0,1.0,1.0,14.0,22.0,15.0,20.0,19.0,19.0,24.0,20.0,20.0,12.0,13.0,10.0,10.0,8.0,17.0,6.0,15.0,20.0,18.0,22.0
89,20.0,12.0,3.0,15.0,4.0,19.0,20.0,18.0,8.0,1.0,17.0,18.0,19.0,15.0,15.0,18.0,24.0,22.0,14.0,12.0,19.0,9.0,9.0,7.0,3.0,15.0,23.0,17.0,20.0,21.0
90,17.0,7.0,11.0,11.0,14.0,14.0,19.0,18.0,1.0,7.0,11.0,19.0,23.0,16.0,17.0,17.0,24.0,24.0,15.0,20.0,8.0,12.0,6.0,14.0,11.0,16.0,20.0,22.0,7.0,16.0
91,22.0,15.0,8.0,3.0,8.0,17.0,18.0,20.0,1.0,0.0,6.0,18.0,23.0,19.0,23.0,21.0,24.0,22.0,20.0,11.0,8.0,9.0,15.0,8.0,14.0,3.0,16.0,17.0,24.0,24.0
92,24.0,9.0,11.0,15.0,6.0,16.0,13.0,17.0,1.0,0.0,16.0,20.0,20.0,19.0,19.0,16.0,24.0,20.0,24.0,10.0,11.0,9.0,11.0,9.0,9.0,8.0,22.0,17.0,18.0,23.0
93,24.0,18.0,6.0,5.0,6.0,14.0,17.0,21.0,1.0,3.0,10.0,22.0,23.0,17.0,19.0,16.0,24.0,23.0,12.0,13.0,16.0,12.0,9.0,14.0,7.0,18.0,17.0,18.0,8.0,24.0
94,16.0,10.0,10.0,10.0,8.0,16.0,23.0,18.0,2.0,6.0,15.0,23.0,15.0,20.0,14.0,16.0,18.0,24.0,19.0,16.0,8.0,12.0,12.0,5.0,8.0,15.0,16.0,24.0,17.0,21.0
95,21.0,13.0,14.0,11.0,8.0,15.0,15.0,14.0,5.0,7.0,12.0,18.0,18.0,19.0,18.0,14.0,24.0,17.0,17.0,11.0,14.0,9.0,17.0,14.0,15.0,13.0,11.0,20.0,15.0,18.0
96,18.0,7.0,6.0,6.0,6.0,23.0,21.0,24.0,15.0,11.0,17.0,19.0,19.0,4.0,12.0,14.0,24.0,24.0,24.0,10.0,9.0,9.0,9.0,7.0,5.0,7.0,22.0,18.0,24.0,23.0
97,17.0,9.0,17.0,15.0,3.0,17.0,21.0,12.0,0.0,3.0,11.0,22.0,20.0,18.0,14.0,23.0,21.0,20.0,24.0,13.0,11.0,11.0,9.0,7.0,13.0,17.0,17.0,15.0,17.0,20.0
98,20.0,14.0,6.0,6.0,10.0,18.0,16.0,21.0,0.0,8.0,12.0,20.0,16.0,14.0,18.0,23.0,23.0,23.0,12.0,15.0,11.0,12.0,13.0,19.0,18.0,8.0,16.0,14.0,8.0,23.0
99,21.0,3.0,7.0,16.0,5.0,18.0,20.0,21.0,7.0,5.0,17.0,24.0,16.0,12.0,15.0,15.0,24.0,24.0,21.0,14.0,9.0,8.0,9.0,7.0,6.0,8.0,24.0,18.0,19.0,24.0
100,20.0,6.0,9.0,12.0,5.0,20.0,15.0,24.0,1.0,10.0,15.0,18.0,17.0,15.0,17.0,18.0,17.0,20.0,18.0,17.0,11.0,14.0,12.0,10.0,12.0,10.0,19.0,22.0,17.0,16.0
101,20.0,12.0,12.0,6.0,12.0,19.0,14.0,16.0,2.0,6.0,16.0,22.0,16.0,14.0,18.0,17.0,21.0,24.0,22.0,15.0,12.0,8.0,7.0,11.0,16.0,12.0,15.0,14.0,14.0,24.0
102,17.0,18.0,9.0,9.0,4.0,19.0,19.0,16.0,3.0,7.0,11.0,18.0,19.0,19.0,19.0,15.0,19.0,22.0,19.0,12.0,11.0,11.0,15.0,12.0,6.0,19.0,14.0,16.0,19.0,20.0
103,24.0,3.0,7.0,3.0,10.0,24.0,22.0,18.0,5.0,1.0,7.0,16.0,24.0,15.0,20.0,23.0,24.0,24.0,24.0,12.0,10.0,10.0,5.0,5.0,10.0,3.0,24.0,18.0,22.0,24.0
104,19.0,13.0,14.0,12.0,7.0,14.0,13.0,19.0,3.0,3.0,3.0,20.0,17.0,23.0,24.0,18.0,21.0,24.0,19.0,16.0,9.0,14.0,6.0,9.0,9.0,7.0,20.0,20.0,17.0,24.0
105,19.0,11.0,12.0,6.0,12.0,17.0,18.0,16.0,15.0,6.0,4.0,18.0,17.0,15.0,17.0,19.0,22.0,21.0,19.0,13.0,11.0,10.0,13.0,13.0,17.0,13.0,12.0,17.0,12.0,22.0
106,19.0,5.0,11.0,9.0,4.0,22.0,19.0,22.0,8.0,5.0,11.0,21.0,17.0,17.0,13.0,19.0,23.0,19.0,18.0,13.0,18.0,8.0,10.0,8.0,11.0,5.0,23.0,19.0,18.0,22.0
107,24.0,5.0,5.0,2.0,5.0,24.0,22.0,24.0,7.0,11.0,15.0,19.0,18.0,8.0,14.0,19.0,24.0,24.0,22.0,5.0,16.0,12.0,6.0,6.0,10.0,6.0,23.0,19.0,18.0,24.0
108,24.0,9.0,6.0,12.0,7.0,20.0,16.0,17.0,5.0,0.0,17.0,22.0,20.0,16.0,21.0,10.0,20.0,23.0,18.0,17.0,8.0,11.0,12.0,7.0,8.0,13.0,18.0,20.0,16.0,24.0
109,19.0,9.0,12.0,4.0,9.0,20.0,20.0,18.0,9.0,8.0,14.0,20.0,14.0,12.0,17.0,17.0,21.0,20.0,19.0,12.0,10.0,11.0,16.0,11.0,10.0,2.0,16.0,24.0,22.0,21.0
110,20.0,9.0,5.0,1.0,10.0,22.0,21.0,23.0,8.0,8.0,15.0,24.0,24.0,11.0,8.0,13.0,24.0,24.0,20.0,7.0,13.0,8.0,13.0,10.0,2.0,6.0,22.0,19.0,23.0,24.0
111,21.0,7.0,6.0,15.0,14.0,18.0,14.0,16.0,1.0,5.0,17.0,18.0,22.0,12.0,21.0,15.0,20.0,23.0,17.0,15.0,13.0,10.0,11.0,16.0,5.0,6.0,20.0,24.0,14.0,21.0
112,18.0,7.0,4.0,6.0,11.0,19.0,22.0,24.0,11.0,10.0,18.0,19.0,16.0,11.0,12.0,14.0,24.0,21.0,18.0,18.0,11.0,7.0,10.0,10.0,6.0,13.0,17.0,21.0,15.0,24.0
