,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
58,19.0,6.0,15.0,18.0,11.0,18.0,17.0,14.0,16.0,19.0,19.0,16.0,15.0,19.0,13.0,13.0,13.0,5.0,16.0,15.0,17.0
59,5.0,11.0,7.0,19.0,14.0,24.0,24.0,14.0,16.0,13.0,19.0,19.0,18.0,22.0,15.0,13.0,12.0,6.0,18.0,8.0,17.0
60,10.0,5.0,17.0,15.0,9.0,24.0,24.0,20.0,8.0,17.0,20.0,19.0,15.0,24.0,22.0,8.0,6.0,5.0,9.0,13.0,24.0
61,8.0,11.0,16.0,15.0,17.0,19.0,18.0,9.0,16.0,19.0,18.0,20.0,17.0,21.0,11.0,17.0,11.0,2.0,16.0,16.0,17.0
62,7.0,8.0,13.0,16.0,17.0,19.0,24.0,18.0,12.0,11.0,18.0,20.0,20.0,19.0,16.0,8.0,9.0,2.0,24.0,17.0,16.0
63,9.0,7.0,12.0,17.0,11.0,24.0,24.0,16.0,11.0,10.0,21.0,17.0,24.0,24.0,24.0,10.0,9.0,9.0,15.0,9.0,11.0
64,0.0,5.0,13.0,21.0,17.0,24.0,24.0,9.0,11.0,12.0,24.0,19.0,24.0,24.0,13.0,3.0,3.0,4.0,16.0,24.0,24.0
65,9.0,6.0,19.0,11.0,11.0,24.0,24.0,13.0,12.0,14.0,21.0,22.0,17.0,24.0,16.0,6.0,7.0,11.0,12.0,16.0,19.0
66,7.0,10.0,11.0,13.0,15.0,24.0,24.0,19.0,20.0,14.0,16.0,14.0,16.0,23.0,18.0,15.0,3.0,8.0,14.0,15.0,15.0
67,8.0,8.0,14.0,12.0,14.0,24.0,24.0,14.0,11.0,15.0,18.0,21.0,20.0,24.0,11.0,12.0,10.0,8.0,21.0,9.0,16.0
68,9.0,8.0,15.0,17.0,7.0,24.0,24.0,22.0,15.0,15.0,22.0,9.0,16.0,24.0,22.0,2.0,4.0,6.0,11.0,21.0,21.0
69,16.0,13.0,6.0,11.0,12.0,24.0,22.0,17.0,16.0,14.0,20.0,16.0,16.0,19.0,21.0,16.0,2.0,11.0,17.0,14.0,11.0
70,5.0,5.0,9.0,18.0,19.0,24.0,24.0,13.0,12.0,14.0,24.0,17.0,19.0,24.0,8.0,5.0,4.0,3.0,24.0,24.0,19.0
71,8.0,6.0,13.0,15.0,14.0,24.0,24.0,13.0,9.0,10.0,21.0,24.0,22.0,24.0,24.0,6.0,10.0,5.0,19.0,13.0,10.0
72,5.0,0.0,20.0,21.0,14.0,22.0,22.0,16.0,11.0,11.0,20.0,17.0,24.0,24.0,12.0,5.0,7.0,5.0,16.0,24.0,18.0
73,10.0,9.0,14.0,12.0,11.0,24.0,24.0,19.0,16.0,11.0,20.0,18.0,15.0,21.0,15.0,16.0,5.0,10.0,13.0,14.0,17.0
74,10.0,6.0,13.0,12.0,15.0,24.0,24.0,24.0,11.0,15.0,16.0,21.0,12.0,24.0,20.0,6.0,7.0,11.0,14.0,14.0,15.0
75,7.0,5.0,17.0,17.0,13.0,22.0,23.0,13.0,11.0,14.0,19.0,20.0,22.0,20.0,6.0,5.0,15.0,5.0,24.0,18.0,18.0
76,11.0,5.0,13.0,13.0,14.0,24.0,24.0,14.0,13.0,11.0,20.0,19.0,22.0,24.0,24.0,11.0,5.0,4.0,17.0,13.0,13.0
77,6.0,13.0,13.0,14.0,10.0,24.0,24.0,12.0,20.0,19.0,17.0,16.0,15.0,23.0,16.0,17.0,11.0,5.0,13.0,12.0,14.0
78,14.0,7.0,12.0,14.0,10.0,23.0,24.0,18.0,13.0,15.0,15.0,17.0,21.0,22.0,22.0,13.0,9.0,7.0,12.0,10.0,16.0
79,10.0,14.0,14.0,12.0,8.0,22.0,24.0,17.0,16.0,13.0,18.0,20.0,15.0,24.0,24.0,14.0,9.0,8.0,9.0,14.0,9.0
80,12.0,4.0,13.0,15.0,12.0,24.0,24.0,24.0,11.0,14.0,16.0,12.0,22.0,24.0,19.0,0.0,1.0,3.0,21.0,22.0,21.0
81,9.0,7.0,12.0,9.0,19.0,24.0,24.0,18.0,12.0,21.0,16.0,17.0,15.0,24.0,19.0,16.0,8.0,4.0,16.0,16.0,8.0
82,0.0,7.0,13.0,17.0,21.0,23.0,23.0,11.0,12.0,13.0,24.0,20.0,19.0,22.0,8.0,12.0,0.0,10.0,19.0,21.0,19.0
83,10.0,8.0,9.0,10.0,19.0,24.0,24.0,19.0,7.0,5.0,20.0,24.0,24.0,23.0,20.0,4.0,3.0,5.0,24.0,17.0,15.0
84,9.0,8.0,14.0,16.0,9.0,24.0,24.0,23.0,13.0,15.0,13.0,11.0,24.0,24.0,24.0,13.0,12.0,10.0,12.0,8.0,8.0
85,11.0,2.0,12.0,20.0,13.0,22.0,24.0,15.0,14.0,16.0,18.0,21.0,15.0,21.0,12.0,15.0,4.0,10.0,19.0,12.0,18.0
86,4.0,7.0,18.0,17.0,17.0,17.0,24.0,10.0,16.0,12.0,19.0,21.0,21.0,20.0,14.0,1.0,16.0,7.0,18.0,18.0,17.0
87,8.0,7.0,14.0,14.0,13.0,24.0,24.0,16.0,10.0,18.0,21.0,16.0,18.0,24.0,15.0,7.0,13.0,5.0,16.0,15.0,16.0
88,8.0,4.0,16.0,19.0,9.0,24.0,24.0,15.0,10.0,9.0,20.0,22.0,23.0,24.0,24.0,4.0,5.0,10.0,17.0,9.0,18.0
89,6.0,10.0,9.0,19.0,12.0,24.0,24.0,10.0,9.0,13.0,19.0,24.0,24.0,24.0,22.0,13.0,8.0,4.0,18.0,7.0,15.0
90,11.0,9.0,13.0,11.0,16.0,20.0,24.0,15.0,14.0,18.0,17.0,20.0,15.0,21.0,15.0,12.0,4.0,13.0,12.0,20.0,14.0
91,9.0,6.0,12.0,17.0,13.0,24.0,23.0,18.0,7.0,18.0,22.0,18.0,16.0,24.0,24.0,7.0,10.0,7.0,13.0,13.0,13.0
92,6.0,8.0,13.0,12.0,17.0,24.0,24.0,19.0,18.0,12.0,16.0,18.0,16.0,24.0,11.0,9.0,13.0,6.0,16.0,17.0,15.0
93,5.0,10.0,12.0,19.0,13.0,24.0,21.0,18.0,18.0,12.0,18.0,15.0,18.0,24.0,14.0,13.0,10.0,1.0,20.0,13.0,16.0
94,9.0,14.0,12.0,15.0,9.0,24.0,21.0,15.0,18.0,13.0,19.0,18.0,16.0,24.0,17.0,9.0,8.0,9.0,11.0,17.0,16.0
95,10.0,3.0,20.0,13.0,18.0,20.0,20.0,17.0,9.0,14.0,20.0,20.0,19.0,24.0,11.0,12.0,3.0,10.0,17.0,20.0,14.0
96,9.0,10.0,11.0,12.0,14.0,24.0,24.0,24.0,7.0,11.0,18.0,23.0,16.0,24.0,23.0,6.0,7.0,5.0,20.0,7.0,19.0
97,3.0,12.0,17.0,8.0,16.0,24.0,24.0,14.0,9.0,12.0,19.0,21.0,24.0,24.0,17.0,6.0,5.0,2.0,20.0,24.0,13.0
98,7.0,4.0,14.0,19.0,12.0,24.0,24.0,18.0,8.0,13.0,17.0,21.0,22.0,23.0,24.0,7.0,8.0,14.0,16.0,8.0,11.0
99,12.0,11.0,10.0,10.0,17.0,20.0,24.0,18.0,15.0,10.0,19.0,19.0,18.0,20.0,13.0,16.0,10.0,11.0,16.0,16.0,9.0
100,13.0,7.0,11.0,11.0,14.0,24.0,24.0,22.0,11.0,16.0,16.0,18.0,16.0,24.0,18.0,11.0,3.0,6.0,15.0,19.0,15.0
101,6.0,19.0,15.0,10.0,6.0,24.0,24.0,14.0,16.0,3.0,21.0,24.0,21.0,24.0,24.0,17.0,8.0,10.0,10.0,8.0,10.0
102,13.0,6.0,16.0,12.0,10.0,23.0,24.0,19.0,18.0,15.0,12.0,16.0,19.0,22.0,19.0,10.0,2.0,7.0,18.0,17.0,16.0
103,3.0,3.0,18.0,15.0,17.0,24.0,24.0,12.0,13.0,17.0,17.0,16.0,24.0,23.0,19.0,10.0,7.0,2.0,21.0,15.0,14.0
104,14.0,6.0,9.0,16.0,12.0,24.0,23.0,17.0,19.0,14.0,16.0,16.0,17.0,21.0,23.0,20.0,6.0,8.0,12.0,9.0,12.0
105,12.0,9.0,15.0,13.0,10.0,21.0,24.0,17.0,12.0,16.0,18.0,17.0,19.0,21.0,17.0,11.0,7.0,13.0,18.0,14.0,10.0
106,6.0,3.0,23.0,20.0,4.0,24.0,24.0,12.0,6.0,19.0,17.0,21.0,24.0,24.0,14.0,8.0,5.0,2.0,16.0,18.0,24.0
107,13.0,7.0,11.0,8.0,17.0,24.0,24.0,19.0,9.0,18.0,16.0,19.0,18.0,24.0,22.0,7.0,3.0,7.0,22.0,18.0,8.0
108,2.0,7.0,15.0,19.0,13.0,24.0,24.0,18.0,19.0,11.0,24.0,9.0,18.0,24.0,22.0,10.0,8.0,9.0,10.0,12.0,16.0
109,15.0,9.0,11.0,15.0,8.0,24.0,22.0,20.0,12.0,16.0,16.0,20.0,15.0,24.0,19.0,10.0,10.0,7.0,17.0,10.0,14.0
110,11.0,8.0,14.0,15.0,8.0,24.0,24.0,20.0,15.0,14.0,12.0,18.0,20.0,24.0,24.0,11.0,7.0,5.0,17.0,11.0,12.0
111,7.0,9.0,9.0,15.0,16.0,24.0,24.0,18.0,12.0,15.0,24.0,22.0,8.0,24.0,20.0,5.0,8.0,2.0,15.0,15.0,22.0
112,1.0,16.0,15.0,17.0,16.0,19.0,20.0,18.0,14.0,12.0,18.0,19.0,18.0,21.0,18.0,15.0,7.0,8.0,11.0,16.0,15.0
113,2.0,1.0,17.0,17.0,19.0,24.0,24.0,6.0,6.0,17.0,23.0,23.0,24.0,17.0,16.0,1.0,4.0,2.0,24.0,23.0,24.0
114,8.0,10.0,12.0,16.0,10.0,24.0,24.0,16.0,13.0,9.0,20.0,17.0,24.0,24.0,17.0,6.0,3.0,5.0,17.0,16.0,23.0
115,12.0,9.0,9.0,13.0,13.0,24.0,24.0,19.0,10.0,14.0,13.0,19.0,24.0,24.0,24.0,11.0,6.0,10.0,20.0,10.0,6.0
116,9.0,11.0,18.0,9.0,9.0,24.0,24.0,14.0,14.0,15.0,17.0,18.0,21.0,24.0,17.0,12.0,6.0,10.0,10.0,17.0,15.0
117,14.0,11.0,9.0,15.0,9.0,22.0,24.0,19.0,15.0,14.0,16.0,20.0,15.0,18.0,21.0,16.0,6.0,12.0,16.0,9.0,13.0
118,17.0,4.0,10.0,10.0,15.0,24.0,24.0,15.0,10.0,16.0,15.0,23.0,20.0,24.0,22.0,9.0,1.0,1.0,24.0,13.0,17.0
119,5.0,7.0,16.0,12.0,16.0,24.0,24.0,17.0,14.0,8.0,18.0,24.0,18.0,24.0,18.0,8.0,8.0,11.0,18.0,12.0,12.0
120,10.0,11.0,11.0,13.0,12.0,23.0,24.0,17.0,12.0,15.0,21.0,16.0,18.0,21.0,19.0,3.0,9.0,6.0,14.0,19.0,20.0
121,1.0,6.0,15.0,18.0,16.0,24.0,24.0,17.0,13.0,12.0,23.0,14.0,20.0,21.0,15.0,8.0,16.0,3.0,16.0,15.0,17.0
122,9.0,8.0,18.0,11.0,10.0,24.0,24.0,22.0,10.0,12.0,19.0,24.0,12.0,24.0,20.0,8.0,7.0,4.0,10.0,14.0,24.0
123,3.0,16.0,9.0,14.0,14.0,24.0,24.0,18.0,15.0,8.0,21.0,17.0,20.0,24.0,23.0,9.0,13.0,10.0,12.0,10.0,10.0
124,9.0,8.0,15.0,11.0,14.0,24.0,23.0,14.0,16.0,12.0,18.0,16.0,23.0,24.0,18.0,9.0,7.0,8.0,12.0,18.0,15.0
125,10.0,10.0,12.0,13.0,11.0,24.0,24.0,14.0,18.0,7.0,19.0,18.0,23.0,24.0,20.0,15.0,6.0,10.0,13.0,13.0,10.0
126,9.0,10.0,15.0,15.0,11.0,23.0,21.0,14.0,13.0,14.0,24.0,18.0,16.0,20.0,14.0,16.0,7.0,5.0,17.0,14.0,18.0
127,12.0,1.0,16.0,17.0,14.0,22.0,22.0,14.0,11.0,16.0,18.0,18.0,22.0,24.0,13.0,5.0,7.0,5.0,15.0,24.0,18.0
128,7.0,5.0,8.0,17.0,19.0,24.0,24.0,18.0,11.0,13.0,24.0,12.0,21.0,24.0,24.0,7.0,8.0,6.0,17.0,15.0,10.0
129,9.0,8.0,15.0,13.0,11.0,24.0,24.0,19.0,11.0,13.0,16.0,20.0,20.0,24.0,12.0,4.0,3.0,6.0,24.0,16.0,22.0
130,7.0,9.0,16.0,10.0,15.0,24.0,23.0,13.0,13.0,12.0,18.0,24.0,19.0,24.0,13.0,7.0,9.0,9.0,20.0,16.0,13.0
131,10.0,7.0,16.0,14.0,16.0,21.0,20.0,18.0,19.0,15.0,18.0,12.0,17.0,24.0,18.0,14.0,9.0,10.0,7.0,13.0,16.0
132,6.0,7.0,20.0,9.0,14.0,24.0,24.0,10.0,14.0,11.0,16.0,24.0,24.0,24.0,14.0,11.0,2.0,3.0,20.0,24.0,13.0
133,8.0,10.0,16.0,14.0,8.0,24.0,24.0,22.0,16.0,18.0,11.0,16.0,16.0,24.0,24.0,10.0,9.0,8.0,14.0,10.0,12.0
134,8.0,5.0,17.0,15.0,11.0,24.0,24.0,16.0,13.0,15.0,17.0,18.0,20.0,24.0,12.0,18.0,10.0,10.0,11.0,13.0,13.0
135,4.0,4.0,16.0,13.0,19.0,24.0,24.0,20.0,18.0,18.0,12.0,19.0,12.0,24.0,17.0,11.0,9.0,5.0,19.0,14.0,12.0
136,9.0,10.0,12.0,9.0,16.0,24.0,24.0,16.0,13.0,16.0,15.0,21.0,18.0,24.0,18.0,9.0,11.0,6.0,17.0,10.0,16.0
137,8.0,15.0,15.0,11.0,16.0,19.0,20.0,15.0,12.0,12.0,20.0,19.0,21.0,20.0,13.0,2.0,11.0,9.0,19.0,21.0,16.0
138,16.0,9.0,13.0,13.0,7.0,22.0,24.0,13.0,16.0,21.0,17.0,16.0,16.0,24.0,20.0,18.0,6.0,4.0,10.0,14.0,15.0
139,6.0,7.0,21.0,10.0,12.0,24.0,24.0,19.0,6.0,16.0,14.0,20.0,24.0,24.0,20.0,7.0,13.0,6.0,14.0,13.0,14.0
140,8.0,9.0,13.0,14.0,15.0,24.0,21.0,20.0,14.0,15.0,17.0,14.0,19.0,24.0,18.0,14.0,5.0,9.0,15.0,11.0,15.0
141,8.0,5.0,13.0,17.0,16.0,24.0,21.0,19.0,10.0,14.0,22.0,16.0,18.0,23.0,6.0,6.0,2.0,9.0,22.0,22.0,21.0
142,10.0,8.0,14.0,10.0,15.0,24.0,23.0,17.0,16.0,12.0,17.0,18.0,19.0,24.0,19.0,18.0,8.0,8.0,14.0,15.0,5.0
143,5.0,8.0,19.0,17.0,15.0,23.0,17.0,17.0,9.0,14.0,21.0,21.0,17.0,22.0,16.0,11.0,5.0,5.0,17.0,18.0,17.0
144,11.0,6.0,13.0,12.0,14.0,24.0,24.0,13.0,13.0,16.0,20.0,16.0,21.0,24.0,21.0,8.0,2.0,0.0,22.0,17.0,17.0
145,5.0,10.0,15.0,15.0,11.0,24.0,24.0,15.0,14.0,14.0,22.0,15.0,19.0,24.0,24.0,8.0,7.0,6.0,8.0,14.0,20.0
146,1.0,9.0,18.0,15.0,18.0,21.0,22.0,16.0,10.0,15.0,18.0,18.0,22.0,22.0,10.0,8.0,3.0,10.0,20.0,22.0,16.0
147,4.0,4.0,18.0,17.0,13.0,24.0,24.0,6.0,15.0,17.0,21.0,19.0,21.0,24.0,8.0,10.0,7.0,10.0,17.0,18.0,17.0
148,9.0,7.0,20.0,10.0,10.0,24.0,24.0,22.0,16.0,18.0,11.0,16.0,16.0,24.0,23.0,8.0,11.0,6.0,10.0,14.0,15.0
149,10.0,8.0,17.0,12.0,9.0,24.0,24.0,20.0,8.0,15.0,18.0,19.0,19.0,24.0,24.0,12.0,10.0,9.0,8.0,14.0,10.0
150,4.0,3.0,18.0,17.0,14.0,24.0,24.0,15.0,10.0,17.0,20.0,17.0,20.0,24.0,17.0,11.0,10.0,4.0,5.0,20.0,20.0
151,9.0,14.0,16.0,10.0,7.0,24.0,24.0,20.0,12.0,12.0,17.0,15.0,23.0,24.0,24.0,15.0,10.0,7.0,8.0,12.0,11.0
152,4.0,3.0,21.0,16.0,12.0,24.0,24.0,9.0,10.0,10.0,24.0,24.0,22.0,21.0,6.0,9.0,3.0,2.0,22.0,24.0,24.0
153,5.0,2.0,18.0,18.0,17.0,22.0,22.0,13.0,13.0,9.0,19.0,24.0,21.0,24.0,11.0,8.0,6.0,2.0,18.0,20.0,22.0
154,9.0,9.0,16.0,12.0,10.0,24.0,24.0,19.0,14.0,16.0,17.0,19.0,14.0,24.0,24.0,12.0,3.0,8.0,16.0,11.0,13.0
155,12.0,14.0,11.0,10.0,9.0,24.0,24.0,17.0,9.0,18.0,17.0,21.0,17.0,24.0,20.0,13.0,10.0,2.0,10.0,14.0,18.0
156,6.0,5.0,20.0,8.0,17.0,24.0,24.0,16.0,14.0,13.0,18.0,23.0,15.0,24.0,13.0,10.0,7.0,5.0,11.0,19.0,22.0
157,7.0,12.0,12.0,12.0,15.0,24.0,22.0,15.0,12.0,12.0,20.0,19.0,21.0,24.0,19.0,12.0,5.0,9.0,18.0,14.0,10.0
158,11.0,10.0,15.0,11.0,9.0,24.0,24.0,12.0,11.0,11.0,24.0,17.0,24.0,24.0,24.0,12.0,5.0,3.0,9.0,17.0,17.0
159,3.0,4.0,17.0,18.0,14.0,24.0,24.0,11.0,18.0,9.0,21.0,19.0,21.0,24.0,12.0,11.0,11.0,10.0,12.0,19.0,12.0
160,6.0,6.0,17.0,15.0,13.0,24.0,23.0,14.0,13.0,15.0,16.0,21.0,20.0,24.0,15.0,10.0,9.0,14.0,10.0,16.0,13.0
