,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
10,13.0,13.0,15.0,17.0,16.0,16.0,13.0,11.0,5.0,11.0,13.0,13.0,12.0,20.0,24.0,1.0,13.0,18.0,10.0,17.0,19.0,17.0,17.0
11,17.0,13.0,12.0,5.0,18.0,24.0,14.0,6.0,12.0,12.0,12.0,9.0,10.0,24.0,24.0,4.0,11.0,4.0,8.0,19.0,19.0,24.0,23.0
12,19.0,19.0,16.0,11.0,7.0,13.0,18.0,4.0,9.0,9.0,24.0,8.0,13.0,23.0,19.0,6.0,3.0,17.0,1.0,18.0,19.0,24.0,24.0
13,22.0,13.0,10.0,14.0,16.0,14.0,14.0,12.0,14.0,6.0,9.0,21.0,9.0,21.0,17.0,10.0,14.0,1.0,8.0,16.0,20.0,19.0,24.0
14,24.0,10.0,12.0,9.0,24.0,11.0,13.0,8.0,8.0,10.0,9.0,19.0,7.0,24.0,24.0,3.0,5.0,2.0,17.0,20.0,17.0,24.0,24.0
15,20.0,14.0,14.0,8.0,16.0,16.0,15.0,10.0,4.0,11.0,19.0,19.0,10.0,18.0,18.0,0.0,15.0,16.0,11.0,16.0,20.0,20.0,14.0
16,12.0,13.0,12.0,10.0,18.0,15.0,23.0,11.0,7.0,1.0,18.0,17.0,13.0,22.0,20.0,9.0,5.0,5.0,5.0,22.0,22.0,23.0,21.0
17,12.0,4.0,13.0,14.0,17.0,24.0,19.0,2.0,4.0,2.0,21.0,17.0,15.0,24.0,24.0,1.0,13.0,7.0,15.0,20.0,23.0,17.0,16.0
18,13.0,13.0,14.0,8.0,19.0,20.0,16.0,10.0,8.0,4.0,18.0,14.0,13.0,18.0,24.0,10.0,7.0,12.0,6.0,17.0,15.0,24.0,21.0
19,22.0,14.0,18.0,11.0,11.0,12.0,15.0,14.0,14.0,6.0,12.0,10.0,17.0,18.0,18.0,8.0,12.0,12.0,2.0,21.0,13.0,20.0,24.0
20,15.0,8.0,17.0,15.0,16.0,17.0,15.0,10.0,6.0,12.0,10.0,15.0,22.0,18.0,16.0,3.0,9.0,19.0,11.0,17.0,19.0,19.0,15.0
21,17.0,18.0,10.0,10.0,15.0,15.0,18.0,15.0,10.0,11.0,17.0,12.0,12.0,15.0,17.0,11.0,7.0,14.0,8.0,19.0,11.0,24.0,18.0
22,14.0,15.0,9.0,10.0,20.0,17.0,18.0,6.0,4.0,8.0,19.0,16.0,11.0,24.0,21.0,3.0,6.0,14.0,8.0,21.0,13.0,24.0,23.0
23,22.0,12.0,10.0,12.0,5.0,19.0,23.0,5.0,12.0,3.0,21.0,14.0,8.0,24.0,22.0,3.0,8.0,6.0,8.0,20.0,19.0,24.0,24.0
24,20.0,15.0,17.0,9.0,14.0,19.0,9.0,18.0,14.0,5.0,14.0,5.0,14.0,20.0,19.0,8.0,10.0,5.0,11.0,16.0,16.0,24.0,22.0
25,9.0,13.0,15.0,11.0,19.0,17.0,19.0,13.0,12.0,8.0,4.0,18.0,18.0,18.0,18.0,3.0,18.0,12.0,9.0,17.0,20.0,16.0,17.0
26,18.0,12.0,10.0,12.0,20.0,20.0,11.0,12.0,11.0,9.0,15.0,13.0,16.0,17.0,16.0,4.0,10.0,8.0,9.0,18.0,18.0,24.0,21.0
27,18.0,13.0,18.0,9.0,19.0,12.0,14.0,8.0,2.0,11.0,16.0,14.0,18.0,20.0,20.0,9.0,5.0,5.0,5.0,20.0,20.0,24.0,24.0
28,22.0,11.0,13.0,12.0,13.0,12.0,20.0,13.0,15.0,12.0,7.0,13.0,13.0,16.0,20.0,4.0,11.0,14.0,7.0,20.0,12.0,24.0,20.0
29,24.0,11.0,12.0,12.0,17.0,15.0,12.0,11.0,10.0,4.0,15.0,15.0,14.0,18.0,22.0,9.0,3.0,3.0,9.0,24.0,18.0,24.0,22.0
30,14.0,17.0,15.0,5.0,18.0,17.0,17.0,6.0,12.0,9.0,10.0,14.0,11.0,24.0,23.0,6.0,5.0,8.0,14.0,14.0,17.0,24.0,24.0
31,18.0,6.0,17.0,10.0,18.0,16.0,18.0,7.0,6.0,9.0,19.0,17.0,10.0,17.0,24.0,6.0,3.0,7.0,9.0,22.0,18.0,23.0,24.0
32,19.0,12.0,16.0,6.0,21.0,12.0,17.0,11.0,11.0,9.0,11.0,14.0,5.0,24.0,24.0,8.0,4.0,8.0,11.0,18.0,15.0,24.0,24.0
33,22.0,15.0,17.0,18.0,11.0,9.0,11.0,11.0,15.0,14.0,14.0,14.0,8.0,17.0,16.0,4.0,10.0,13.0,14.0,15.0,13.0,20.0,23.0
34,24.0,9.0,13.0,18.0,12.0,10.0,17.0,19.0,12.0,8.0,11.0,7.0,11.0,23.0,18.0,4.0,10.0,12.0,6.0,15.0,17.0,24.0,24.0
35,17.0,10.0,10.0,13.0,20.0,19.0,14.0,14.0,10.0,11.0,7.0,10.0,16.0,22.0,19.0,3.0,10.0,13.0,10.0,13.0,22.0,19.0,22.0
36,19.0,12.0,18.0,13.0,16.0,13.0,12.0,11.0,10.0,16.0,6.0,12.0,10.0,20.0,24.0,0.0,15.0,13.0,8.0,13.0,18.0,24.0,21.0
37,17.0,14.0,16.0,10.0,13.0,14.0,19.0,12.0,5.0,5.0,11.0,19.0,13.0,24.0,20.0,4.0,15.0,9.0,8.0,15.0,17.0,24.0,20.0
38,18.0,12.0,14.0,10.0,14.0,19.0,16.0,6.0,5.0,10.0,18.0,4.0,18.0,24.0,24.0,3.0,1.0,17.0,1.0,22.0,22.0,24.0,22.0
39,23.0,13.0,20.0,13.0,10.0,9.0,15.0,16.0,14.0,3.0,14.0,11.0,15.0,16.0,20.0,14.0,11.0,10.0,7.0,15.0,12.0,24.0,19.0
40,16.0,14.0,12.0,9.0,13.0,19.0,20.0,8.0,9.0,8.0,13.0,15.0,8.0,24.0,24.0,5.0,8.0,5.0,8.0,21.0,21.0,24.0,20.0
41,8.0,14.0,13.0,6.0,24.0,19.0,19.0,4.0,1.0,3.0,14.0,18.0,22.0,23.0,24.0,4.0,10.0,1.0,14.0,22.0,21.0,23.0,17.0
42,13.0,13.0,18.0,9.0,14.0,13.0,23.0,8.0,5.0,5.0,16.0,18.0,11.0,22.0,24.0,5.0,8.0,9.0,9.0,14.0,20.0,24.0,23.0
43,11.0,17.0,6.0,18.0,20.0,15.0,16.0,12.0,11.0,4.0,14.0,13.0,19.0,16.0,20.0,3.0,15.0,19.0,15.0,17.0,14.0,16.0,13.0
44,24.0,16.0,9.0,15.0,12.0,15.0,12.0,19.0,20.0,9.0,8.0,5.0,18.0,15.0,15.0,6.0,15.0,12.0,2.0,17.0,12.0,24.0,24.0
45,21.0,13.0,19.0,9.0,16.0,9.0,16.0,12.0,9.0,9.0,11.0,18.0,15.0,16.0,19.0,7.0,13.0,5.0,10.0,17.0,19.0,24.0,17.0
46,20.0,12.0,15.0,15.0,16.0,15.0,10.0,15.0,12.0,6.0,15.0,16.0,14.0,16.0,15.0,7.0,9.0,8.0,17.0,19.0,20.0,18.0,14.0
47,15.0,7.0,9.0,17.0,20.0,18.0,17.0,4.0,7.0,4.0,12.0,21.0,16.0,24.0,21.0,0.0,13.0,16.0,18.0,20.0,19.0,18.0,8.0
48,19.0,13.0,14.0,17.0,14.0,13.0,13.0,10.0,14.0,4.0,9.0,14.0,13.0,24.0,21.0,8.0,14.0,12.0,9.0,16.0,18.0,20.0,15.0
49,17.0,9.0,9.0,16.0,13.0,20.0,19.0,5.0,3.0,6.0,19.0,19.0,11.0,22.0,24.0,2.0,16.0,6.0,11.0,21.0,18.0,21.0,17.0
50,21.0,7.0,6.0,15.0,20.0,17.0,17.0,7.0,16.0,1.0,15.0,11.0,17.0,24.0,18.0,4.0,7.0,8.0,4.0,19.0,24.0,24.0,22.0
51,13.0,13.0,7.0,14.0,15.0,23.0,18.0,5.0,10.0,7.0,15.0,17.0,11.0,20.0,24.0,1.0,12.0,17.0,16.0,15.0,15.0,18.0,18.0
52,15.0,14.0,14.0,16.0,12.0,13.0,19.0,13.0,15.0,7.0,14.0,13.0,14.0,18.0,15.0,9.0,12.0,16.0,8.0,15.0,11.0,17.0,24.0
53,21.0,15.0,7.0,6.0,21.0,18.0,15.0,4.0,19.0,5.0,6.0,16.0,18.0,18.0,23.0,11.0,4.0,5.0,3.0,21.0,20.0,24.0,24.0
54,19.0,11.0,11.0,11.0,17.0,15.0,19.0,7.0,8.0,11.0,11.0,10.0,14.0,24.0,24.0,5.0,10.0,5.0,6.0,19.0,19.0,24.0,24.0
55,12.0,11.0,18.0,5.0,19.0,17.0,21.0,6.0,6.0,5.0,16.0,16.0,19.0,21.0,20.0,4.0,13.0,9.0,3.0,19.0,16.0,24.0,24.0
56,16.0,13.0,14.0,12.0,17.0,19.0,12.0,10.0,12.0,10.0,5.0,14.0,12.0,22.0,24.0,3.0,9.0,8.0,9.0,17.0,18.0,24.0,24.0
57,14.0,13.0,9.0,11.0,16.0,17.0,23.0,8.0,7.0,9.0,14.0,15.0,11.0,23.0,22.0,3.0,6.0,12.0,10.0,18.0,20.0,24.0,19.0
58,13.0,9.0,16.0,5.0,24.0,20.0,16.0,8.0,3.0,2.0,19.0,13.0,18.0,23.0,23.0,2.0,7.0,14.0,5.0,22.0,18.0,24.0,20.0
59,18.0,12.0,8.0,13.0,20.0,17.0,15.0,7.0,6.0,3.0,14.0,18.0,19.0,20.0,22.0,3.0,12.0,2.0,12.0,19.0,17.0,23.0,24.0
60,18.0,12.0,14.0,4.0,20.0,16.0,19.0,12.0,15.0,10.0,15.0,13.0,10.0,16.0,18.0,9.0,5.0,9.0,4.0,22.0,17.0,24.0,22.0
61,24.0,14.0,18.0,11.0,10.0,7.0,19.0,13.0,8.0,5.0,19.0,14.0,9.0,24.0,17.0,4.0,5.0,11.0,10.0,16.0,18.0,24.0,24.0
62,18.0,12.0,7.0,12.0,18.0,17.0,19.0,13.0,8.0,11.0,12.0,19.0,13.0,13.0,20.0,6.0,13.0,15.0,6.0,19.0,15.0,20.0,18.0
63,15.0,15.0,17.0,8.0,19.0,14.0,15.0,12.0,7.0,8.0,10.0,12.0,20.0,21.0,19.0,11.0,4.0,10.0,8.0,19.0,17.0,24.0,19.0
64,21.0,10.0,10.0,10.0,24.0,10.0,18.0,8.0,13.0,6.0,9.0,18.0,10.0,21.0,24.0,11.0,7.0,7.0,8.0,15.0,16.0,24.0,24.0
65,17.0,11.0,19.0,7.0,15.0,10.0,24.0,10.0,7.0,7.0,13.0,20.0,7.0,21.0,24.0,4.0,10.0,7.0,6.0,20.0,17.0,24.0,24.0
66,16.0,19.0,11.0,10.0,15.0,19.0,13.0,0.0,13.0,10.0,15.0,15.0,20.0,17.0,19.0,2.0,4.0,3.0,16.0,21.0,21.0,24.0,21.0
67,15.0,7.0,9.0,10.0,18.0,23.0,21.0,4.0,11.0,6.0,23.0,13.0,4.0,24.0,24.0,2.0,1.0,6.0,15.0,19.0,21.0,24.0,24.0
68,24.0,12.0,14.0,14.0,12.0,15.0,12.0,12.0,12.0,7.0,13.0,12.0,13.0,20.0,20.0,6.0,9.0,11.0,9.0,15.0,14.0,24.0,24.0
69,12.0,11.0,16.0,10.0,20.0,14.0,20.0,10.0,1.0,10.0,18.0,11.0,17.0,20.0,22.0,6.0,15.0,17.0,12.0,17.0,12.0,18.0,15.0
70,24.0,14.0,10.0,11.0,14.0,18.0,12.0,7.0,12.0,9.0,16.0,16.0,12.0,17.0,20.0,6.0,10.0,2.0,11.0,16.0,19.0,24.0,24.0
71,16.0,12.0,10.0,15.0,19.0,10.0,21.0,8.0,6.0,3.0,18.0,14.0,16.0,20.0,24.0,1.0,7.0,11.0,12.0,20.0,18.0,24.0,19.0
72,21.0,19.0,20.0,10.0,9.0,16.0,8.0,8.0,14.0,11.0,16.0,11.0,17.0,15.0,17.0,6.0,9.0,10.0,5.0,17.0,18.0,23.0,24.0
73,24.0,17.0,11.0,12.0,9.0,14.0,16.0,11.0,16.0,7.0,14.0,18.0,15.0,15.0,13.0,8.0,14.0,6.0,8.0,13.0,16.0,24.0,23.0
74,12.0,5.0,12.0,11.0,18.0,21.0,24.0,4.0,6.0,0.0,16.0,22.0,16.0,24.0,21.0,2.0,9.0,7.0,11.0,22.0,16.0,24.0,21.0
75,17.0,17.0,6.0,14.0,18.0,17.0,14.0,6.0,7.0,3.0,17.0,15.0,21.0,22.0,18.0,7.0,6.0,6.0,5.0,20.0,24.0,24.0,20.0
76,12.0,10.0,8.0,11.0,19.0,24.0,19.0,8.0,7.0,4.0,13.0,9.0,20.0,24.0,24.0,3.0,5.0,6.0,8.0,23.0,22.0,24.0,21.0
77,16.0,11.0,13.0,17.0,18.0,13.0,15.0,13.0,14.0,15.0,10.0,16.0,7.0,13.0,21.0,3.0,9.0,14.0,12.0,19.0,19.0,19.0,17.0
78,19.0,5.0,11.0,10.0,17.0,19.0,22.0,12.0,4.0,8.0,13.0,15.0,11.0,22.0,24.0,6.0,7.0,8.0,7.0,20.0,17.0,24.0,23.0
79,19.0,18.0,19.0,14.0,9.0,6.0,18.0,17.0,12.0,9.0,12.0,14.0,12.0,18.0,15.0,1.0,15.0,14.0,12.0,17.0,17.0,21.0,15.0
80,17.0,12.0,12.0,5.0,24.0,11.0,22.0,8.0,8.0,8.0,11.0,16.0,10.0,24.0,24.0,10.0,5.0,6.0,8.0,16.0,20.0,24.0,23.0
81,15.0,15.0,7.0,9.0,13.0,20.0,24.0,5.0,16.0,5.0,18.0,12.0,10.0,19.0,24.0,9.0,6.0,3.0,4.0,24.0,18.0,24.0,24.0
82,12.0,17.0,10.0,9.0,20.0,16.0,19.0,2.0,13.0,7.0,18.0,16.0,17.0,19.0,17.0,3.0,15.0,19.0,6.0,19.0,15.0,18.0,17.0
83,12.0,17.0,9.0,11.0,20.0,19.0,15.0,8.0,8.0,5.0,14.0,16.0,16.0,20.0,22.0,4.0,6.0,7.0,13.0,20.0,14.0,24.0,24.0
84,16.0,13.0,13.0,11.0,19.0,17.0,14.0,1.0,12.0,7.0,12.0,18.0,21.0,21.0,17.0,7.0,16.0,10.0,10.0,19.0,18.0,20.0,12.0
85,7.0,14.0,13.0,16.0,19.0,15.0,19.0,10.0,9.0,10.0,14.0,14.0,18.0,16.0,18.0,9.0,10.0,18.0,17.0,13.0,17.0,15.0,13.0
86,9.0,17.0,8.0,9.0,19.0,19.0,22.0,6.0,6.0,1.0,17.0,22.0,18.0,21.0,18.0,1.0,16.0,19.0,8.0,20.0,17.0,20.0,11.0
87,14.0,12.0,13.0,16.0,15.0,20.0,13.0,7.0,6.0,5.0,12.0,18.0,19.0,24.0,18.0,4.0,14.0,11.0,7.0,16.0,15.0,24.0,21.0
88,14.0,9.0,13.0,3.0,21.0,19.0,24.0,2.0,6.0,5.0,18.0,10.0,20.0,24.0,24.0,2.0,1.0,14.0,3.0,24.0,22.0,22.0,24.0
89,14.0,16.0,11.0,14.0,16.0,18.0,14.0,8.0,2.0,16.0,13.0,20.0,18.0,16.0,16.0,5.0,14.0,7.0,14.0,18.0,17.0,21.0,16.0
90,24.0,12.0,12.0,13.0,8.0,24.0,10.0,6.0,11.0,4.0,24.0,7.0,13.0,20.0,24.0,9.0,5.0,5.0,9.0,19.0,17.0,24.0,24.0
91,19.0,12.0,12.0,14.0,15.0,16.0,15.0,8.0,7.0,13.0,5.0,14.0,18.0,24.0,20.0,4.0,15.0,6.0,3.0,16.0,20.0,24.0,24.0
92,13.0,19.0,8.0,12.0,16.0,15.0,20.0,3.0,10.0,7.0,19.0,12.0,14.0,24.0,20.0,4.0,9.0,11.0,6.0,19.0,18.0,21.0,24.0
93,18.0,9.0,14.0,7.0,15.0,23.0,17.0,10.0,5.0,5.0,14.0,13.0,15.0,23.0,24.0,13.0,7.0,5.0,5.0,17.0,17.0,24.0,24.0
94,10.0,9.0,14.0,9.0,21.0,19.0,21.0,5.0,6.0,8.0,16.0,19.0,9.0,22.0,24.0,4.0,13.0,14.0,11.0,18.0,17.0,18.0,17.0
95,9.0,9.0,9.0,12.0,16.0,24.0,24.0,2.0,5.0,3.0,18.0,20.0,19.0,21.0,21.0,5.0,9.0,4.0,3.0,22.0,24.0,24.0,21.0
96,15.0,9.0,10.0,16.0,18.0,19.0,16.0,5.0,7.0,4.0,18.0,17.0,18.0,21.0,19.0,1.0,12.0,9.0,4.0,22.0,22.0,20.0,22.0
97,12.0,14.0,7.0,7.0,21.0,18.0,24.0,2.0,2.0,12.0,17.0,15.0,18.0,21.0,22.0,3.0,9.0,17.0,8.0,20.0,18.0,18.0,19.0
98,15.0,12.0,12.0,11.0,18.0,17.0,18.0,7.0,6.0,1.0,17.0,14.0,19.0,22.0,23.0,8.0,8.0,15.0,4.0,11.0,19.0,23.0,24.0
99,14.0,5.0,9.0,9.0,22.0,20.0,24.0,7.0,8.0,3.0,18.0,16.0,9.0,24.0,24.0,3.0,8.0,10.0,3.0,18.0,22.0,24.0,24.0
100,20.0,19.0,13.0,14.0,16.0,15.0,6.0,16.0,17.0,14.0,8.0,6.0,16.0,18.0,14.0,8.0,8.0,7.0,16.0,17.0,18.0,19.0,19.0
101,12.0,11.0,12.0,11.0,22.0,17.0,18.0,6.0,10.0,2.0,18.0,16.0,22.0,20.0,15.0,2.0,8.0,16.0,14.0,21.0,14.0,20.0,17.0
102,15.0,12.0,7.0,6.0,18.0,21.0,24.0,6.0,6.0,9.0,18.0,10.0,12.0,24.0,24.0,4.0,9.0,7.0,4.0,17.0,23.0,24.0,24.0
103,21.0,10.0,15.0,8.0,17.0,20.0,12.0,16.0,12.0,10.0,5.0,12.0,16.0,24.0,14.0,4.0,12.0,4.0,7.0,18.0,19.0,24.0,24.0
104,17.0,13.0,13.0,7.0,13.0,20.0,20.0,13.0,5.0,5.0,14.0,17.0,7.0,24.0,24.0,5.0,9.0,1.0,8.0,21.0,20.0,24.0,24.0
105,15.0,14.0,14.0,7.0,17.0,18.0,18.0,13.0,4.0,16.0,18.0,9.0,11.0,17.0,21.0,3.0,9.0,13.0,13.0,18.0,20.0,18.0,18.0
106,12.0,5.0,17.0,11.0,15.0,21.0,22.0,3.0,5.0,6.0,11.0,19.0,17.0,24.0,24.0,2.0,16.0,7.0,10.0,20.0,21.0,22.0,14.0
107,20.0,11.0,15.0,3.0,14.0,24.0,16.0,6.0,6.0,6.0,24.0,9.0,10.0,24.0,24.0,8.0,6.0,5.0,9.0,19.0,17.0,24.0,24.0
108,18.0,17.0,17.0,9.0,18.0,11.0,13.0,13.0,6.0,11.0,7.0,17.0,12.0,24.0,19.0,7.0,6.0,11.0,8.0,16.0,16.0,24.0,24.0
109,18.0,9.0,11.0,10.0,20.0,18.0,17.0,2.0,2.0,11.0,20.0,17.0,12.0,24.0,21.0,1.0,11.0,17.0,3.0,20.0,21.0,20.0,19.0
110,15.0,17.0,10.0,14.0,17.0,12.0,18.0,9.0,12.0,4.0,15.0,15.0,18.0,21.0,15.0,11.0,8.0,13.0,8.0,18.0,15.0,24.0,15.0
111,24.0,11.0,9.0,9.0,14.0,12.0,24.0,8.0,9.0,4.0,18.0,15.0,8.0,23.0,24.0,7.0,4.0,8.0,7.0,17.0,21.0,24.0,24.0
112,18.0,12.0,5.0,8.0,21.0,20.0,19.0,4.0,7.0,9.0,13.0,15.0,17.0,20.0,24.0,2.0,13.0,13.0,18.0,18.0,16.0,16.0,16.0
113,14.0,14.0,13.0,12.0,15.0,16.0,19.0,8.0,8.0,9.0,9.0,16.0,13.0,22.0,24.0,3.0,18.0,6.0,6.0,18.0,13.0,24.0,24.0
114,14.0,11.0,14.0,10.0,14.0,19.0,21.0,9.0,10.0,9.0,12.0,9.0,12.0,24.0,24.0,3.0,13.0,6.0,2.0,18.0,24.0,24.0,22.0
115,19.0,10.0,8.0,10.0,18.0,17.0,21.0,5.0,5.0,5.0,20.0,14.0,15.0,24.0,21.0,4.0,4.0,9.0,6.0,19.0,24.0,24.0,22.0
116,16.0,14.0,6.0,14.0,16.0,18.0,19.0,8.0,2.0,1.0,16.0,22.0,16.0,23.0,21.0,2.0,13.0,16.0,15.0,18.0,15.0,14.0,19.0
117,20.0,16.0,18.0,15.0,14.0,8.0,12.0,17.0,13.0,6.0,19.0,10.0,16.0,15.0,13.0,8.0,9.0,14.0,11.0,13.0,19.0,18.0,20.0
118,22.0,12.0,14.0,14.0,16.0,14.0,11.0,10.0,10.0,9.0,15.0,16.0,10.0,24.0,15.0,2.0,3.0,11.0,16.0,14.0,19.0,24.0,23.0
119,23.0,11.0,6.0,5.0,20.0,17.0,21.0,14.0,14.0,12.0,9.0,8.0,14.0,14.0,24.0,4.0,7.0,11.0,4.0,20.0,18.0,24.0,24.0
120,19.0,15.0,9.0,7.0,24.0,15.0,14.0,10.0,10.0,3.0,10.0,14.0,15.0,24.0,23.0,12.0,5.0,6.0,4.0,18.0,19.0,24.0,24.0
121,5.0,10.0,15.0,11.0,19.0,19.0,24.0,1.0,8.0,1.0,22.0,15.0,17.0,24.0,21.0,4.0,7.0,11.0,7.0,21.0,22.0,19.0,21.0
122,15.0,12.0,12.0,12.0,18.0,17.0,17.0,11.0,2.0,8.0,21.0,15.0,11.0,21.0,20.0,11.0,15.0,11.0,9.0,15.0,18.0,17.0,16.0
123,19.0,18.0,9.0,9.0,16.0,17.0,15.0,7.0,17.0,9.0,15.0,5.0,14.0,22.0,20.0,9.0,7.0,7.0,4.0,19.0,19.0,24.0,23.0
124,20.0,14.0,9.0,4.0,18.0,21.0,17.0,7.0,8.0,3.0,13.0,18.0,12.0,24.0,24.0,4.0,9.0,3.0,8.0,17.0,24.0,23.0,24.0
125,21.0,12.0,4.0,5.0,17.0,24.0,20.0,3.0,10.0,8.0,19.0,6.0,17.0,24.0,22.0,3.0,3.0,11.0,3.0,20.0,24.0,24.0,24.0
126,21.0,13.0,8.0,6.0,20.0,22.0,13.0,10.0,11.0,8.0,5.0,15.0,12.0,24.0,24.0,6.0,9.0,4.0,8.0,17.0,20.0,24.0,24.0
127,14.0,11.0,9.0,9.0,24.0,20.0,16.0,7.0,3.0,8.0,16.0,13.0,21.0,17.0,24.0,6.0,3.0,7.0,4.0,24.0,20.0,24.0,24.0
128,13.0,13.0,15.0,4.0,21.0,21.0,16.0,11.0,3.0,10.0,15.0,16.0,14.0,20.0,20.0,5.0,6.0,11.0,8.0,18.0,20.0,21.0,23.0
129,15.0,11.0,15.0,6.0,18.0,19.0,19.0,3.0,1.0,13.0,19.0,21.0,12.0,20.0,20.0,2.0,11.0,10.0,10.0,24.0,15.0,20.0,20.0
130,16.0,14.0,16.0,8.0,18.0,21.0,10.0,8.0,7.0,12.0,14.0,8.0,15.0,24.0,21.0,2.0,3.0,7.0,12.0,17.0,24.0,24.0,23.0
131,24.0,12.0,5.0,11.0,19.0,13.0,19.0,11.0,13.0,3.0,11.0,17.0,16.0,17.0,21.0,9.0,4.0,2.0,3.0,22.0,24.0,24.0,24.0
132,13.0,13.0,16.0,13.0,16.0,16.0,16.0,9.0,2.0,9.0,16.0,20.0,17.0,16.0,20.0,4.0,6.0,18.0,5.0,21.0,22.0,19.0,17.0
133,15.0,13.0,17.0,17.0,15.0,11.0,15.0,12.0,11.0,0.0,16.0,15.0,17.0,17.0,21.0,2.0,5.0,16.0,7.0,20.0,21.0,22.0,19.0
134,16.0,12.0,7.0,9.0,19.0,24.0,16.0,7.0,14.0,14.0,4.0,5.0,18.0,24.0,23.0,1.0,12.0,7.0,1.0,22.0,21.0,24.0,24.0
135,14.0,8.0,8.0,13.0,20.0,20.0,20.0,8.0,2.0,2.0,17.0,16.0,19.0,24.0,21.0,5.0,4.0,14.0,3.0,19.0,20.0,23.0,24.0
136,12.0,12.0,2.0,21.0,20.0,20.0,16.0,5.0,14.0,3.0,13.0,11.0,18.0,24.0,21.0,2.0,6.0,6.0,8.0,21.0,21.0,24.0,24.0
137,17.0,13.0,4.0,18.0,19.0,13.0,19.0,7.0,14.0,6.0,10.0,10.0,17.0,24.0,21.0,3.0,10.0,12.0,2.0,19.0,20.0,24.0,22.0
138,24.0,16.0,10.0,7.0,19.0,16.0,11.0,8.0,13.0,9.0,8.0,8.0,15.0,24.0,24.0,10.0,9.0,9.0,13.0,12.0,11.0,24.0,24.0
139,15.0,17.0,14.0,11.0,17.0,16.0,13.0,3.0,12.0,4.0,18.0,12.0,14.0,22.0,24.0,5.0,11.0,12.0,9.0,16.0,12.0,24.0,23.0
140,19.0,13.0,13.0,12.0,16.0,20.0,10.0,12.0,9.0,14.0,15.0,10.0,9.0,23.0,17.0,6.0,7.0,8.0,12.0,15.0,16.0,24.0,24.0
141,14.0,12.0,14.0,10.0,21.0,16.0,16.0,1.0,1.0,15.0,17.0,20.0,17.0,21.0,17.0,4.0,6.0,15.0,8.0,21.0,19.0,19.0,20.0
142,10.0,9.0,20.0,13.0,17.0,17.0,17.0,5.0,3.0,1.0,18.0,16.0,20.0,24.0,22.0,7.0,6.0,5.0,14.0,16.0,19.0,24.0,21.0
143,24.0,13.0,13.0,11.0,13.0,18.0,11.0,10.0,6.0,6.0,9.0,17.0,17.0,20.0,24.0,4.0,9.0,4.0,9.0,18.0,20.0,24.0,24.0
144,18.0,12.0,13.0,9.0,16.0,17.0,18.0,13.0,9.0,10.0,9.0,12.0,14.0,24.0,18.0,8.0,17.0,9.0,8.0,13.0,15.0,23.0,19.0
145,19.0,6.0,7.0,12.0,19.0,22.0,18.0,6.0,11.0,6.0,14.0,15.0,14.0,21.0,22.0,1.0,8.0,10.0,12.0,19.0,23.0,24.0,15.0
146,13.0,13.0,14.0,12.0,19.0,12.0,20.0,5.0,2.0,5.0,18.0,17.0,22.0,23.0,17.0,1.0,12.0,13.0,13.0,22.0,15.0,21.0,15.0
