,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
22,11.0,10.0,13.0,11.0,11.0,24.0,24.0,16.0,17.0,15.0,14.0,20.0,17.0,23.0,20.0,10.0,6.0,9.0,15.0,16.0,12.0
23,16.0,7.0,10.0,13.0,14.0,21.0,23.0,16.0,14.0,18.0,14.0,20.0,17.0,24.0,24.0,10.0,10.0,9.0,15.0,9.0,10.0
24,14.0,12.0,8.0,15.0,15.0,20.0,20.0,18.0,16.0,16.0,16.0,14.0,19.0,18.0,18.0,14.0,5.0,12.0,16.0,13.0,15.0
25,1.0,10.0,17.0,18.0,12.0,23.0,23.0,10.0,12.0,12.0,24.0,21.0,20.0,24.0,12.0,9.0,10.0,3.0,17.0,20.0,16.0
26,11.0,10.0,15.0,12.0,17.0,19.0,20.0,14.0,14.0,17.0,14.0,20.0,20.0,22.0,18.0,9.0,10.0,12.0,16.0,9.0,15.0
27,11.0,4.0,16.0,14.0,17.0,22.0,20.0,19.0,17.0,10.0,18.0,20.0,15.0,19.0,14.0,11.0,11.0,2.0,15.0,20.0,19.0
28,10.0,15.0,17.0,12.0,8.0,19.0,23.0,18.0,16.0,18.0,17.0,12.0,18.0,22.0,20.0,12.0,5.0,3.0,10.0,20.0,19.0
29,9.0,7.0,14.0,16.0,12.0,24.0,22.0,18.0,16.0,10.0,21.0,16.0,18.0,20.0,15.0,14.0,12.0,11.0,17.0,11.0,11.0
30,1.0,5.0,16.0,17.0,20.0,23.0,22.0,10.0,13.0,16.0,24.0,18.0,18.0,18.0,17.0,5.0,5.0,7.0,17.0,20.0,22.0
31,8.0,10.0,15.0,11.0,12.0,24.0,24.0,16.0,17.0,15.0,14.0,13.0,24.0,24.0,22.0,12.0,7.0,8.0,14.0,14.0,10.0
32,3.0,10.0,19.0,13.0,21.0,19.0,19.0,13.0,11.0,15.0,23.0,20.0,17.0,15.0,8.0,9.0,12.0,6.0,20.0,20.0,21.0
33,11.0,9.0,8.0,11.0,17.0,24.0,24.0,16.0,11.0,9.0,22.0,24.0,17.0,24.0,24.0,11.0,6.0,7.0,17.0,8.0,14.0
34,17.0,12.0,8.0,15.0,4.0,24.0,24.0,15.0,14.0,13.0,18.0,19.0,20.0,24.0,23.0,13.0,2.0,4.0,12.0,14.0,19.0
35,5.0,9.0,16.0,15.0,13.0,24.0,22.0,11.0,11.0,7.0,22.0,24.0,24.0,24.0,9.0,10.0,9.0,2.0,22.0,19.0,16.0
36,8.0,12.0,15.0,8.0,14.0,24.0,23.0,20.0,15.0,14.0,13.0,20.0,17.0,18.0,21.0,14.0,7.0,9.0,17.0,14.0,11.0
37,13.0,4.0,17.0,13.0,12.0,24.0,21.0,16.0,17.0,15.0,20.0,16.0,15.0,22.0,21.0,4.0,6.0,15.0,11.0,14.0,18.0
38,8.0,10.0,17.0,10.0,15.0,21.0,23.0,15.0,11.0,15.0,15.0,22.0,21.0,22.0,7.0,9.0,9.0,10.0,16.0,22.0,16.0
39,6.0,7.0,14.0,14.0,15.0,24.0,24.0,12.0,10.0,11.0,24.0,18.0,24.0,24.0,15.0,5.0,3.0,11.0,14.0,23.0,16.0
40,5.0,4.0,11.0,24.0,12.0,24.0,24.0,12.0,14.0,11.0,24.0,17.0,21.0,24.0,24.0,16.0,9.0,6.0,11.0,5.0,16.0
41,5.0,5.0,13.0,18.0,15.0,24.0,24.0,14.0,12.0,11.0,18.0,20.0,24.0,24.0,14.0,3.0,8.0,11.0,23.0,11.0,17.0
42,2.0,2.0,17.0,20.0,15.0,24.0,24.0,21.0,5.0,13.0,18.0,18.0,24.0,24.0,17.0,3.0,3.0,4.0,22.0,14.0,24.0
43,8.0,3.0,20.0,16.0,13.0,20.0,24.0,11.0,14.0,16.0,17.0,22.0,19.0,20.0,14.0,12.0,11.0,15.0,13.0,12.0,14.0
44,9.0,6.0,8.0,16.0,17.0,24.0,24.0,18.0,10.0,13.0,20.0,14.0,24.0,24.0,22.0,10.0,6.0,11.0,14.0,13.0,11.0
45,13.0,8.0,16.0,14.0,17.0,17.0,19.0,18.0,15.0,12.0,16.0,19.0,19.0,21.0,14.0,14.0,8.0,11.0,10.0,12.0,21.0
46,10.0,9.0,14.0,10.0,15.0,24.0,22.0,15.0,14.0,16.0,15.0,15.0,24.0,21.0,14.0,14.0,5.0,2.0,19.0,18.0,18.0
47,12.0,7.0,19.0,14.0,12.0,18.0,22.0,12.0,16.0,17.0,18.0,18.0,18.0,24.0,17.0,18.0,5.0,11.0,10.0,13.0,13.0
48,7.0,11.0,13.0,15.0,10.0,24.0,24.0,18.0,16.0,15.0,12.0,16.0,22.0,24.0,22.0,11.0,6.0,7.0,14.0,19.0,8.0
49,9.0,11.0,11.0,14.0,17.0,18.0,24.0,21.0,15.0,14.0,15.0,17.0,17.0,23.0,18.0,14.0,14.0,4.0,11.0,13.0,14.0
50,14.0,10.0,11.0,13.0,13.0,23.0,20.0,17.0,15.0,15.0,19.0,20.0,13.0,23.0,24.0,12.0,11.0,7.0,14.0,4.0,16.0
51,4.0,5.0,17.0,18.0,12.0,24.0,24.0,12.0,13.0,13.0,20.0,17.0,24.0,24.0,22.0,7.0,7.0,3.0,19.0,20.0,9.0
52,7.0,5.0,13.0,15.0,16.0,24.0,24.0,17.0,13.0,11.0,24.0,24.0,10.0,24.0,9.0,5.0,5.0,7.0,17.0,20.0,24.0
53,10.0,3.0,16.0,11.0,16.0,24.0,24.0,14.0,13.0,18.0,17.0,20.0,17.0,20.0,20.0,3.0,4.0,7.0,16.0,23.0,18.0
54,20.0,13.0,19.0,15.0,12.0,15.0,10.0,14.0,16.0,19.0,15.0,17.0,18.0,18.0,17.0,17.0,10.0,14.0,9.0,10.0,16.0
55,3.0,0.0,21.0,20.0,20.0,20.0,20.0,14.0,10.0,9.0,24.0,18.0,24.0,24.0,8.0,4.0,3.0,9.0,17.0,22.0,24.0
56,7.0,12.0,17.0,5.0,15.0,24.0,24.0,20.0,11.0,13.0,15.0,24.0,16.0,24.0,24.0,6.0,9.0,6.0,12.0,17.0,13.0
57,9.0,13.0,13.0,15.0,10.0,24.0,20.0,19.0,15.0,16.0,15.0,16.0,18.0,21.0,22.0,17.0,7.0,9.0,13.0,11.0,11.0
58,5.0,4.0,7.0,19.0,21.0,24.0,24.0,17.0,18.0,10.0,18.0,18.0,18.0,24.0,14.0,8.0,3.0,3.0,20.0,18.0,21.0
59,7.0,8.0,14.0,14.0,13.0,24.0,24.0,14.0,12.0,19.0,15.0,19.0,20.0,24.0,13.0,2.0,13.0,8.0,17.0,17.0,17.0
60,11.0,11.0,15.0,10.0,9.0,24.0,24.0,14.0,8.0,12.0,19.0,22.0,24.0,24.0,24.0,12.0,11.0,11.0,8.0,8.0,13.0
61,9.0,7.0,5.0,17.0,18.0,24.0,24.0,7.0,10.0,12.0,24.0,24.0,22.0,24.0,13.0,4.0,7.0,2.0,22.0,17.0,22.0
62,1.0,6.0,17.0,20.0,18.0,24.0,18.0,18.0,16.0,6.0,19.0,20.0,20.0,24.0,6.0,7.0,6.0,14.0,16.0,21.0,17.0
63,12.0,12.0,16.0,7.0,9.0,24.0,24.0,20.0,8.0,10.0,19.0,18.0,24.0,24.0,24.0,9.0,7.0,11.0,10.0,16.0,10.0
64,5.0,7.0,18.0,10.0,20.0,20.0,24.0,17.0,11.0,10.0,19.0,23.0,19.0,20.0,16.0,12.0,8.0,9.0,14.0,17.0,15.0
65,8.0,13.0,12.0,16.0,7.0,24.0,24.0,16.0,14.0,14.0,21.0,17.0,17.0,23.0,18.0,11.0,7.0,10.0,14.0,14.0,14.0
66,18.0,6.0,9.0,11.0,18.0,20.0,22.0,16.0,15.0,14.0,20.0,19.0,15.0,24.0,22.0,15.0,2.0,14.0,11.0,9.0,14.0
67,6.0,7.0,17.0,15.0,20.0,21.0,18.0,14.0,10.0,14.0,19.0,22.0,20.0,24.0,10.0,3.0,10.0,4.0,19.0,17.0,24.0
68,5.0,6.0,21.0,13.0,14.0,23.0,22.0,9.0,15.0,18.0,18.0,21.0,18.0,19.0,11.0,14.0,4.0,6.0,16.0,22.0,19.0
69,5.0,3.0,24.0,10.0,14.0,24.0,24.0,11.0,15.0,8.0,18.0,23.0,24.0,24.0,15.0,11.0,3.0,3.0,20.0,16.0,19.0
70,5.0,7.0,12.0,16.0,19.0,24.0,21.0,13.0,13.0,17.0,24.0,17.0,15.0,18.0,14.0,7.0,14.0,6.0,18.0,15.0,19.0
71,14.0,6.0,12.0,12.0,12.0,24.0,24.0,15.0,11.0,22.0,18.0,15.0,18.0,24.0,19.0,13.0,9.0,4.0,19.0,17.0,6.0
72,7.0,9.0,17.0,18.0,6.0,24.0,23.0,16.0,11.0,12.0,15.0,21.0,24.0,24.0,24.0,9.0,6.0,9.0,13.0,8.0,18.0
73,3.0,3.0,18.0,20.0,12.0,24.0,24.0,18.0,7.0,12.0,21.0,22.0,19.0,24.0,18.0,5.0,10.0,6.0,12.0,12.0,24.0
74,13.0,6.0,11.0,18.0,13.0,19.0,24.0,18.0,12.0,18.0,19.0,15.0,17.0,23.0,18.0,10.0,11.0,7.0,9.0,18.0,15.0
75,3.0,2.0,20.0,17.0,19.0,19.0,24.0,12.0,7.0,8.0,24.0,24.0,24.0,21.0,3.0,3.0,13.0,2.0,24.0,24.0,21.0
76,9.0,11.0,13.0,10.0,13.0,24.0,24.0,22.0,16.0,10.0,16.0,18.0,17.0,22.0,24.0,12.0,10.0,14.0,9.0,15.0,5.0
77,11.0,11.0,12.0,15.0,15.0,22.0,18.0,13.0,19.0,16.0,18.0,18.0,15.0,24.0,20.0,14.0,7.0,16.0,6.0,10.0,14.0
78,12.0,13.0,9.0,9.0,17.0,24.0,20.0,17.0,13.0,17.0,17.0,17.0,18.0,24.0,21.0,10.0,10.0,10.0,17.0,9.0,10.0
79,7.0,2.0,13.0,20.0,19.0,19.0,24.0,15.0,16.0,14.0,16.0,19.0,19.0,23.0,12.0,14.0,5.0,10.0,12.0,18.0,17.0
80,13.0,8.0,14.0,17.0,13.0,15.0,24.0,14.0,14.0,19.0,19.0,15.0,18.0,15.0,14.0,13.0,10.0,9.0,17.0,18.0,15.0
81,13.0,8.0,14.0,16.0,8.0,24.0,21.0,19.0,7.0,17.0,18.0,18.0,20.0,24.0,24.0,13.0,11.0,5.0,9.0,13.0,12.0
82,5.0,15.0,10.0,15.0,11.0,24.0,24.0,18.0,15.0,13.0,22.0,17.0,14.0,24.0,14.0,8.0,7.0,8.0,14.0,14.0,22.0
83,7.0,9.0,15.0,14.0,19.0,20.0,20.0,13.0,19.0,10.0,17.0,20.0,20.0,18.0,9.0,11.0,7.0,13.0,17.0,22.0,14.0
84,1.0,1.0,21.0,20.0,14.0,23.0,24.0,9.0,16.0,7.0,22.0,24.0,21.0,18.0,9.0,3.0,10.0,12.0,19.0,19.0,21.0
85,8.0,9.0,9.0,13.0,17.0,24.0,24.0,20.0,8.0,10.0,24.0,22.0,15.0,24.0,24.0,8.0,8.0,8.0,17.0,9.0,13.0
86,9.0,13.0,18.0,14.0,5.0,24.0,21.0,14.0,12.0,16.0,20.0,18.0,19.0,20.0,20.0,12.0,12.0,11.0,13.0,7.0,16.0
87,15.0,9.0,12.0,9.0,12.0,23.0,24.0,22.0,13.0,13.0,19.0,18.0,14.0,24.0,19.0,12.0,6.0,13.0,13.0,7.0,17.0
88,10.0,9.0,9.0,13.0,16.0,24.0,23.0,18.0,13.0,17.0,19.0,18.0,14.0,16.0,20.0,6.0,9.0,9.0,18.0,15.0,18.0
89,1.0,9.0,13.0,23.0,11.0,23.0,24.0,16.0,13.0,11.0,19.0,21.0,19.0,24.0,17.0,6.0,6.0,7.0,16.0,12.0,23.0
90,7.0,6.0,14.0,12.0,17.0,24.0,24.0,19.0,10.0,19.0,16.0,19.0,16.0,22.0,18.0,3.0,8.0,9.0,16.0,19.0,16.0
91,8.0,4.0,9.0,18.0,20.0,24.0,21.0,11.0,11.0,18.0,19.0,21.0,19.0,24.0,6.0,6.0,9.0,8.0,20.0,19.0,19.0
92,5.0,6.0,10.0,14.0,21.0,24.0,24.0,22.0,12.0,11.0,21.0,15.0,18.0,24.0,24.0,6.0,7.0,6.0,17.0,18.0,9.0
93,9.0,10.0,17.0,7.0,13.0,24.0,24.0,18.0,11.0,15.0,16.0,24.0,15.0,24.0,24.0,8.0,7.0,10.0,8.0,14.0,16.0
94,6.0,13.0,16.0,14.0,10.0,21.0,24.0,14.0,17.0,15.0,18.0,20.0,15.0,21.0,20.0,16.0,14.0,5.0,11.0,17.0,7.0
95,4.0,11.0,15.0,15.0,23.0,18.0,18.0,9.0,16.0,15.0,18.0,19.0,22.0,19.0,13.0,5.0,6.0,13.0,17.0,21.0,17.0
96,10.0,6.0,9.0,19.0,13.0,23.0,24.0,11.0,7.0,16.0,24.0,17.0,24.0,24.0,15.0,5.0,2.0,3.0,24.0,20.0,18.0
97,10.0,11.0,11.0,13.0,11.0,24.0,24.0,18.0,11.0,9.0,17.0,24.0,20.0,24.0,24.0,5.0,2.0,3.0,18.0,15.0,20.0
98,3.0,6.0,17.0,14.0,16.0,24.0,24.0,15.0,16.0,5.0,22.0,18.0,23.0,24.0,17.0,15.0,10.0,13.0,9.0,13.0,10.0
99,14.0,12.0,11.0,10.0,15.0,19.0,23.0,15.0,16.0,10.0,19.0,18.0,21.0,18.0,19.0,16.0,6.0,14.0,15.0,14.0,9.0
100,6.0,3.0,15.0,20.0,19.0,20.0,21.0,14.0,18.0,12.0,18.0,20.0,17.0,18.0,13.0,6.0,11.0,4.0,24.0,19.0,16.0
101,12.0,7.0,14.0,16.0,7.0,24.0,24.0,24.0,14.0,17.0,12.0,12.0,20.0,24.0,24.0,9.0,11.0,12.0,7.0,12.0,12.0
102,7.0,5.0,6.0,18.0,20.0,24.0,24.0,13.0,10.0,11.0,22.0,20.0,23.0,24.0,10.0,4.0,2.0,4.0,24.0,19.0,24.0
103,7.0,4.0,17.0,19.0,17.0,21.0,19.0,21.0,12.0,11.0,17.0,19.0,19.0,24.0,9.0,10.0,9.0,12.0,13.0,18.0,16.0
104,7.0,12.0,14.0,13.0,11.0,23.0,24.0,19.0,10.0,13.0,17.0,22.0,18.0,24.0,19.0,14.0,4.0,6.0,13.0,16.0,15.0
105,5.0,6.0,13.0,15.0,18.0,24.0,23.0,17.0,10.0,10.0,17.0,21.0,24.0,24.0,7.0,6.0,6.0,2.0,22.0,20.0,24.0
106,8.0,11.0,14.0,12.0,12.0,24.0,23.0,16.0,17.0,15.0,14.0,18.0,19.0,21.0,21.0,13.0,17.0,10.0,10.0,13.0,6.0
107,6.0,12.0,11.0,7.0,20.0,24.0,24.0,15.0,7.0,10.0,24.0,24.0,19.0,23.0,23.0,6.0,11.0,3.0,17.0,18.0,10.0
108,8.0,4.0,16.0,11.0,18.0,24.0,23.0,18.0,9.0,13.0,21.0,22.0,16.0,19.0,12.0,14.0,5.0,8.0,15.0,18.0,20.0
109,6.0,6.0,9.0,20.0,16.0,23.0,24.0,16.0,18.0,14.0,19.0,18.0,14.0,23.0,17.0,15.0,6.0,3.0,21.0,13.0,13.0
110,6.0,13.0,13.0,14.0,17.0,20.0,21.0,12.0,16.0,21.0,17.0,16.0,17.0,15.0,17.0,9.0,12.0,16.0,11.0,14.0,17.0
111,17.0,10.0,9.0,10.0,10.0,24.0,24.0,24.0,13.0,15.0,13.0,15.0,19.0,24.0,24.0,9.0,9.0,11.0,13.0,12.0,9.0
112,11.0,9.0,9.0,16.0,11.0,24.0,24.0,17.0,16.0,14.0,19.0,14.0,19.0,24.0,24.0,15.0,9.0,9.0,6.0,9.0,15.0
113,8.0,12.0,13.0,11.0,14.0,24.0,22.0,15.0,16.0,21.0,14.0,18.0,15.0,24.0,22.0,12.0,5.0,1.0,16.0,10.0,21.0
114,8.0,4.0,20.0,12.0,15.0,22.0,23.0,13.0,16.0,18.0,14.0,20.0,18.0,21.0,20.0,15.0,8.0,16.0,4.0,12.0,15.0
115,2.0,6.0,13.0,20.0,16.0,23.0,24.0,18.0,12.0,12.0,20.0,13.0,24.0,24.0,16.0,8.0,7.0,7.0,12.0,19.0,18.0
116,10.0,9.0,16.0,16.0,17.0,18.0,18.0,19.0,15.0,16.0,13.0,21.0,15.0,17.0,16.0,9.0,4.0,12.0,16.0,16.0,21.0
117,7.0,12.0,10.0,10.0,17.0,24.0,24.0,18.0,15.0,5.0,23.0,24.0,14.0,24.0,18.0,5.0,4.0,3.0,19.0,23.0,15.0
118,9.0,8.0,9.0,17.0,14.0,24.0,23.0,15.0,14.0,14.0,18.0,19.0,19.0,22.0,19.0,18.0,11.0,6.0,15.0,12.0,8.0
119,10.0,6.0,13.0,15.0,14.0,22.0,24.0,12.0,14.0,21.0,18.0,18.0,16.0,21.0,17.0,9.0,2.0,13.0,15.0,19.0,15.0
120,3.0,3.0,15.0,16.0,19.0,24.0,24.0,10.0,14.0,11.0,22.0,18.0,24.0,18.0,4.0,10.0,5.0,7.0,24.0,19.0,24.0
121,17.0,19.0,14.0,11.0,10.0,17.0,16.0,16.0,17.0,17.0,14.0,17.0,18.0,16.0,20.0,6.0,10.0,15.0,14.0,19.0,11.0
122,8.0,11.0,9.0,16.0,12.0,24.0,24.0,21.0,7.0,8.0,24.0,20.0,19.0,24.0,21.0,9.0,14.0,10.0,13.0,8.0,12.0
123,3.0,9.0,13.0,16.0,22.0,19.0,22.0,18.0,14.0,14.0,19.0,19.0,15.0,21.0,10.0,16.0,6.0,6.0,17.0,17.0,18.0
124,11.0,11.0,18.0,8.0,10.0,22.0,24.0,16.0,14.0,19.0,17.0,16.0,17.0,21.0,21.0,17.0,5.0,7.0,10.0,11.0,19.0
125,3.0,2.0,22.0,6.0,23.0,24.0,24.0,11.0,11.0,8.0,24.0,21.0,24.0,24.0,7.0,6.0,5.0,6.0,24.0,15.0,24.0
126,7.0,8.0,11.0,22.0,14.0,19.0,23.0,16.0,18.0,14.0,16.0,17.0,18.0,20.0,16.0,11.0,11.0,7.0,18.0,13.0,15.0
127,9.0,11.0,12.0,13.0,17.0,18.0,24.0,13.0,13.0,17.0,21.0,19.0,16.0,19.0,12.0,10.0,16.0,11.0,13.0,16.0,14.0
128,11.0,6.0,10.0,17.0,12.0,24.0,24.0,17.0,14.0,11.0,24.0,16.0,17.0,24.0,21.0,4.0,8.0,11.0,10.0,13.0,20.0
129,9.0,9.0,8.0,13.0,19.0,24.0,22.0,18.0,17.0,18.0,15.0,15.0,16.0,24.0,24.0,19.0,12.0,5.0,12.0,9.0,6.0
130,6.0,18.0,14.0,9.0,9.0,24.0,24.0,19.0,19.0,15.0,13.0,17.0,16.0,19.0,22.0,13.0,15.0,3.0,9.0,15.0,15.0
131,8.0,12.0,17.0,14.0,18.0,16.0,19.0,15.0,19.0,16.0,19.0,12.0,18.0,18.0,15.0,12.0,18.0,15.0,14.0,7.0,12.0
132,10.0,5.0,20.0,16.0,11.0,20.0,22.0,14.0,17.0,14.0,17.0,19.0,18.0,24.0,12.0,15.0,10.0,12.0,15.0,13.0,10.0
133,8.0,6.0,11.0,17.0,14.0,24.0,24.0,13.0,10.0,15.0,24.0,23.0,14.0,24.0,16.0,5.0,6.0,1.0,17.0,22.0,20.0
134,11.0,11.0,11.0,12.0,14.0,24.0,21.0,13.0,13.0,14.0,18.0,21.0,20.0,24.0,13.0,14.0,5.0,13.0,17.0,14.0,11.0
135,7.0,5.0,20.0,14.0,13.0,24.0,21.0,15.0,11.0,12.0,20.0,17.0,24.0,20.0,15.0,4.0,7.0,4.0,17.0,23.0,21.0
136,4.0,5.0,14.0,18.0,15.0,24.0,24.0,18.0,9.0,7.0,21.0,21.0,23.0,20.0,7.0,12.0,3.0,4.0,20.0,24.0,21.0
137,6.0,3.0,20.0,21.0,11.0,24.0,19.0,16.0,7.0,8.0,20.0,24.0,24.0,24.0,6.0,5.0,2.0,5.0,24.0,24.0,21.0
138,6.0,12.0,6.0,19.0,13.0,24.0,24.0,19.0,8.0,9.0,21.0,23.0,19.0,24.0,24.0,6.0,9.0,4.0,16.0,10.0,18.0
139,1.0,9.0,16.0,19.0,14.0,22.0,23.0,15.0,14.0,12.0,18.0,22.0,18.0,24.0,14.0,4.0,11.0,5.0,19.0,12.0,22.0
140,7.0,4.0,13.0,20.0,16.0,23.0,21.0,10.0,18.0,11.0,22.0,19.0,19.0,18.0,16.0,11.0,6.0,10.0,13.0,19.0,18.0
141,6.0,11.0,7.0,12.0,20.0,24.0,24.0,19.0,9.0,11.0,22.0,22.0,16.0,24.0,20.0,6.0,9.0,9.0,21.0,9.0,13.0
142,5.0,8.0,18.0,14.0,12.0,23.0,24.0,19.0,20.0,11.0,17.0,16.0,16.0,24.0,24.0,8.0,9.0,10.0,8.0,12.0,16.0
143,4.0,5.0,14.0,20.0,13.0,24.0,24.0,14.0,14.0,10.0,23.0,14.0,24.0,24.0,9.0,5.0,12.0,3.0,17.0,19.0,22.0
144,6.0,8.0,14.0,13.0,15.0,24.0,24.0,15.0,15.0,15.0,17.0,22.0,15.0,24.0,24.0,14.0,13.0,8.0,8.0,6.0,14.0
145,6.0,9.0,18.0,18.0,5.0,24.0,24.0,20.0,6.0,7.0,22.0,20.0,24.0,24.0,7.0,3.0,3.0,4.0,24.0,24.0,22.0
146,9.0,5.0,17.0,13.0,12.0,24.0,24.0,12.0,8.0,15.0,20.0,24.0,20.0,24.0,22.0,17.0,10.0,9.0,8.0,6.0,15.0
147,7.0,12.0,12.0,16.0,10.0,24.0,23.0,15.0,19.0,15.0,19.0,16.0,15.0,24.0,23.0,10.0,9.0,3.0,15.0,9.0,18.0
148,10.0,9.0,13.0,10.0,14.0,24.0,24.0,11.0,11.0,17.0,16.0,22.0,22.0,24.0,17.0,14.0,7.0,6.0,13.0,15.0,15.0
149,7.0,8.0,16.0,14.0,12.0,24.0,23.0,14.0,15.0,13.0,21.0,19.0,17.0,16.0,17.0,17.0,8.0,3.0,16.0,17.0,17.0
150,5.0,16.0,13.0,16.0,14.0,19.0,21.0,19.0,16.0,11.0,19.0,16.0,18.0,17.0,17.0,12.0,9.0,3.0,17.0,19.0,17.0
151,5.0,4.0,24.0,7.0,16.0,24.0,24.0,12.0,12.0,13.0,14.0,24.0,24.0,24.0,11.0,10.0,8.0,3.0,16.0,21.0,18.0
152,7.0,6.0,14.0,13.0,20.0,21.0,23.0,15.0,19.0,20.0,15.0,15.0,15.0,24.0,22.0,17.0,2.0,10.0,14.0,13.0,9.0
153,9.0,9.0,10.0,17.0,12.0,23.0,24.0,14.0,16.0,9.0,24.0,17.0,19.0,24.0,24.0,14.0,8.0,9.0,11.0,10.0,11.0
154,7.0,7.0,17.0,18.0,7.0,24.0,24.0,24.0,10.0,3.0,18.0,21.0,23.0,24.0,20.0,3.0,5.0,7.0,18.0,13.0,21.0
155,6.0,6.0,13.0,16.0,16.0,23.0,24.0,20.0,10.0,16.0,20.0,14.0,19.0,24.0,17.0,9.0,7.0,8.0,18.0,13.0,15.0
156,3.0,7.0,15.0,20.0,16.0,24.0,19.0,16.0,14.0,9.0,20.0,19.0,21.0,24.0,9.0,9.0,11.0,7.0,13.0,21.0,17.0
157,6.0,4.0,10.0,16.0,20.0,24.0,24.0,16.0,12.0,13.0,24.0,22.0,12.0,24.0,22.0,12.0,8.0,6.0,15.0,11.0,13.0
158,6.0,8.0,16.0,15.0,13.0,22.0,24.0,14.0,15.0,16.0,18.0,16.0,20.0,22.0,7.0,8.0,8.0,7.0,24.0,16.0,19.0
159,3.0,6.0,19.0,19.0,19.0,20.0,18.0,14.0,13.0,18.0,18.0,17.0,19.0,23.0,3.0,8.0,5.0,5.0,20.0,24.0,23.0
160,11.0,12.0,14.0,8.0,13.0,22.0,24.0,15.0,12.0,18.0,19.0,20.0,15.0,24.0,11.0,11.0,5.0,9.0,18.0,18.0,15.0
