,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
103,18.0,6.0,3.0,12.0,13.0,20.0,21.0,18.0,5.0,9.0,12.0,24.0,22.0,6.0,17.0,16.0,20.0,21.0,24.0,13.0,15.0,8.0,8.0,15.0,8.0,5.0,20.0,19.0,20.0,19.0
104,21.0,11.0,4.0,6.0,16.0,19.0,17.0,17.0,3.0,8.0,12.0,18.0,18.0,18.0,16.0,18.0,23.0,20.0,19.0,15.0,6.0,13.0,13.0,8.0,7.0,9.0,21.0,17.0,20.0,24.0
105,20.0,9.0,4.0,13.0,14.0,17.0,15.0,19.0,7.0,9.0,13.0,20.0,19.0,20.0,9.0,14.0,21.0,24.0,22.0,11.0,9.0,11.0,11.0,3.0,5.0,13.0,23.0,17.0,22.0,23.0
106,20.0,14.0,8.0,3.0,5.0,24.0,19.0,18.0,2.0,5.0,14.0,19.0,23.0,18.0,18.0,12.0,24.0,21.0,24.0,18.0,11.0,9.0,2.0,13.0,6.0,13.0,20.0,18.0,12.0,24.0
107,19.0,14.0,7.0,3.0,8.0,22.0,17.0,21.0,7.0,5.0,13.0,24.0,22.0,15.0,13.0,12.0,21.0,23.0,16.0,9.0,11.0,13.0,16.0,13.0,11.0,9.0,16.0,12.0,21.0,24.0
108,17.0,6.0,5.0,4.0,7.0,24.0,24.0,24.0,4.0,2.0,10.0,24.0,24.0,15.0,21.0,11.0,21.0,24.0,24.0,6.0,15.0,18.0,1.0,5.0,3.0,13.0,24.0,15.0,22.0,24.0
109,16.0,16.0,7.0,6.0,2.0,22.0,24.0,18.0,5.0,1.0,6.0,24.0,24.0,19.0,17.0,15.0,22.0,24.0,14.0,19.0,12.0,10.0,8.0,9.0,14.0,9.0,21.0,8.0,21.0,24.0
110,22.0,5.0,8.0,18.0,11.0,14.0,18.0,15.0,9.0,9.0,14.0,17.0,15.0,13.0,19.0,15.0,21.0,19.0,22.0,14.0,11.0,9.0,13.0,19.0,8.0,14.0,19.0,10.0,18.0,18.0
111,15.0,15.0,2.0,14.0,17.0,20.0,14.0,14.0,0.0,10.0,12.0,24.0,14.0,21.0,15.0,15.0,20.0,24.0,19.0,15.0,16.0,11.0,4.0,19.0,4.0,15.0,14.0,15.0,16.0,23.0
112,22.0,5.0,3.0,2.0,12.0,24.0,24.0,19.0,6.0,19.0,17.0,24.0,23.0,9.0,7.0,6.0,24.0,24.0,24.0,8.0,12.0,7.0,10.0,4.0,1.0,13.0,21.0,22.0,22.0,23.0
113,24.0,10.0,6.0,8.0,15.0,16.0,15.0,17.0,13.0,13.0,12.0,19.0,12.0,13.0,16.0,13.0,19.0,24.0,19.0,10.0,18.0,10.0,9.0,17.0,11.0,10.0,17.0,18.0,16.0,17.0
114,19.0,12.0,4.0,5.0,8.0,24.0,18.0,21.0,6.0,12.0,18.0,17.0,24.0,11.0,12.0,11.0,24.0,24.0,20.0,11.0,8.0,12.0,10.0,7.0,3.0,17.0,19.0,17.0,22.0,21.0
115,16.0,9.0,14.0,17.0,10.0,11.0,17.0,17.0,4.0,11.0,9.0,16.0,21.0,18.0,16.0,16.0,23.0,20.0,15.0,9.0,17.0,17.0,8.0,16.0,8.0,12.0,20.0,17.0,15.0,18.0
116,16.0,19.0,19.0,12.0,8.0,15.0,15.0,7.0,4.0,3.0,18.0,16.0,19.0,17.0,14.0,20.0,20.0,24.0,18.0,13.0,11.0,10.0,13.0,11.0,16.0,9.0,24.0,10.0,20.0,16.0
117,18.0,13.0,7.0,3.0,3.0,19.0,24.0,24.0,0.0,3.0,23.0,20.0,17.0,19.0,14.0,15.0,22.0,20.0,22.0,15.0,7.0,11.0,12.0,10.0,9.0,14.0,20.0,20.0,13.0,20.0
118,18.0,8.0,7.0,7.0,11.0,23.0,19.0,18.0,4.0,4.0,7.0,19.0,23.0,20.0,19.0,15.0,22.0,20.0,24.0,14.0,9.0,8.0,12.0,18.0,10.0,5.0,18.0,14.0,17.0,24.0
119,13.0,10.0,8.0,9.0,9.0,16.0,23.0,23.0,2.0,8.0,10.0,20.0,13.0,17.0,20.0,21.0,22.0,24.0,22.0,15.0,4.0,13.0,9.0,14.0,8.0,12.0,15.0,14.0,19.0,24.0
120,18.0,16.0,13.0,15.0,13.0,17.0,8.0,11.0,7.0,6.0,16.0,16.0,15.0,16.0,19.0,16.0,22.0,20.0,19.0,11.0,8.0,17.0,12.0,12.0,10.0,5.0,16.0,16.0,23.0,24.0
121,21.0,15.0,1.0,15.0,7.0,21.0,18.0,13.0,2.0,9.0,15.0,16.0,20.0,16.0,15.0,18.0,19.0,17.0,18.0,14.0,12.0,11.0,18.0,13.0,6.0,3.0,24.0,17.0,21.0,22.0
122,19.0,12.0,11.0,5.0,6.0,23.0,20.0,15.0,1.0,2.0,23.0,21.0,16.0,17.0,15.0,16.0,20.0,24.0,19.0,10.0,16.0,13.0,7.0,6.0,7.0,11.0,22.0,23.0,20.0,17.0
123,16.0,11.0,15.0,13.0,14.0,14.0,12.0,16.0,4.0,2.0,15.0,18.0,20.0,20.0,13.0,19.0,20.0,17.0,16.0,20.0,11.0,11.0,14.0,5.0,15.0,12.0,19.0,13.0,21.0,21.0
124,14.0,15.0,9.0,8.0,6.0,22.0,13.0,24.0,1.0,3.0,1.0,19.0,21.0,24.0,22.0,20.0,24.0,24.0,24.0,10.0,10.0,7.0,10.0,13.0,8.0,13.0,6.0,23.0,19.0,24.0
125,24.0,4.0,8.0,5.0,4.0,22.0,24.0,20.0,1.0,4.0,14.0,18.0,24.0,9.0,20.0,21.0,20.0,24.0,21.0,12.0,11.0,11.0,10.0,12.0,13.0,12.0,16.0,11.0,18.0,24.0
126,14.0,15.0,7.0,10.0,13.0,17.0,18.0,17.0,9.0,2.0,17.0,18.0,17.0,17.0,18.0,13.0,24.0,24.0,17.0,5.0,15.0,17.0,7.0,7.0,11.0,18.0,18.0,18.0,17.0,17.0
127,15.0,10.0,7.0,12.0,13.0,19.0,18.0,17.0,11.0,18.0,12.0,14.0,15.0,10.0,13.0,18.0,20.0,22.0,21.0,11.0,8.0,15.0,12.0,6.0,6.0,13.0,20.0,18.0,19.0,24.0
128,19.0,6.0,3.0,4.0,10.0,24.0,21.0,24.0,7.0,8.0,24.0,20.0,20.0,12.0,17.0,3.0,22.0,24.0,23.0,11.0,12.0,10.0,7.0,9.0,9.0,9.0,17.0,24.0,19.0,19.0
129,16.0,8.0,13.0,16.0,12.0,20.0,9.0,17.0,5.0,6.0,13.0,15.0,19.0,17.0,18.0,18.0,15.0,18.0,15.0,17.0,10.0,18.0,16.0,11.0,13.0,10.0,16.0,19.0,21.0,16.0
130,15.0,14.0,11.0,10.0,12.0,15.0,11.0,23.0,14.0,8.0,10.0,21.0,16.0,17.0,12.0,13.0,15.0,16.0,20.0,19.0,10.0,18.0,11.0,10.0,10.0,16.0,19.0,11.0,20.0,20.0
131,13.0,8.0,13.0,16.0,9.0,16.0,16.0,20.0,17.0,19.0,12.0,8.0,14.0,16.0,10.0,15.0,21.0,15.0,19.0,12.0,12.0,15.0,15.0,6.0,16.0,15.0,17.0,14.0,19.0,19.0
132,8.0,14.0,12.0,12.0,13.0,16.0,23.0,13.0,12.0,5.0,16.0,18.0,16.0,16.0,12.0,16.0,23.0,22.0,18.0,16.0,13.0,9.0,8.0,9.0,7.0,13.0,20.0,16.0,17.0,24.0
133,15.0,15.0,15.0,18.0,11.0,12.0,8.0,17.0,9.0,1.0,13.0,18.0,18.0,14.0,24.0,14.0,24.0,24.0,16.0,13.0,10.0,10.0,12.0,9.0,14.0,8.0,20.0,16.0,19.0,20.0
134,15.0,7.0,7.0,14.0,10.0,17.0,17.0,24.0,10.0,7.0,17.0,17.0,17.0,14.0,13.0,16.0,16.0,17.0,19.0,13.0,12.0,15.0,17.0,13.0,16.0,13.0,22.0,13.0,10.0,19.0
135,22.0,17.0,2.0,3.0,10.0,24.0,17.0,16.0,2.0,1.0,3.0,23.0,23.0,16.0,22.0,21.0,23.0,24.0,7.0,14.0,12.0,22.0,7.0,13.0,3.0,10.0,24.0,20.0,13.0,23.0
136,17.0,11.0,8.0,10.0,6.0,24.0,23.0,12.0,5.0,6.0,18.0,24.0,18.0,16.0,8.0,16.0,21.0,24.0,20.0,10.0,11.0,11.0,12.0,4.0,13.0,10.0,18.0,19.0,20.0,22.0
137,22.0,14.0,13.0,10.0,12.0,20.0,7.0,13.0,3.0,3.0,6.0,16.0,20.0,17.0,22.0,24.0,23.0,24.0,16.0,15.0,12.0,11.0,8.0,10.0,9.0,12.0,14.0,21.0,20.0,20.0
138,16.0,2.0,4.0,14.0,7.0,24.0,20.0,24.0,4.0,3.0,21.0,20.0,18.0,12.0,17.0,16.0,19.0,24.0,17.0,12.0,14.0,13.0,10.0,3.0,2.0,17.0,19.0,20.0,21.0,24.0
139,21.0,24.0,10.0,7.0,12.0,7.0,10.0,20.0,4.0,3.0,4.0,18.0,23.0,17.0,18.0,24.0,24.0,24.0,12.0,15.0,10.0,7.0,17.0,7.0,18.0,8.0,21.0,19.0,9.0,24.0
140,16.0,15.0,15.0,13.0,11.0,13.0,15.0,13.0,3.0,4.0,11.0,17.0,20.0,16.0,24.0,16.0,22.0,22.0,15.0,14.0,11.0,12.0,13.0,17.0,12.0,13.0,11.0,12.0,17.0,24.0
141,24.0,3.0,5.0,2.0,6.0,23.0,24.0,24.0,12.0,7.0,19.0,20.0,19.0,9.0,11.0,14.0,23.0,16.0,20.0,17.0,13.0,9.0,11.0,9.0,5.0,13.0,20.0,19.0,16.0,24.0
142,18.0,1.0,4.0,15.0,7.0,18.0,24.0,24.0,3.0,1.0,14.0,21.0,18.0,16.0,22.0,16.0,24.0,24.0,19.0,9.0,10.0,14.0,9.0,3.0,7.0,12.0,23.0,18.0,23.0,20.0
143,19.0,4.0,4.0,11.0,13.0,22.0,20.0,18.0,7.0,8.0,16.0,20.0,18.0,13.0,21.0,8.0,21.0,24.0,18.0,8.0,16.0,7.0,15.0,14.0,10.0,4.0,14.0,18.0,22.0,24.0
144,24.0,6.0,5.0,5.0,5.0,24.0,24.0,18.0,2.0,2.0,13.0,21.0,24.0,17.0,18.0,14.0,20.0,21.0,24.0,20.0,8.0,9.0,7.0,4.0,12.0,11.0,23.0,15.0,17.0,24.0
145,8.0,19.0,17.0,11.0,9.0,18.0,20.0,9.0,1.0,9.0,5.0,20.0,17.0,17.0,18.0,24.0,21.0,24.0,17.0,15.0,11.0,14.0,7.0,8.0,14.0,11.0,15.0,15.0,19.0,24.0
146,16.0,17.0,6.0,5.0,5.0,15.0,24.0,23.0,3.0,0.0,21.0,16.0,22.0,15.0,16.0,18.0,24.0,24.0,20.0,8.0,8.0,17.0,8.0,6.0,2.0,12.0,23.0,15.0,24.0,24.0
147,17.0,16.0,7.0,9.0,6.0,19.0,19.0,18.0,11.0,10.0,15.0,15.0,20.0,12.0,17.0,11.0,17.0,22.0,24.0,10.0,10.0,14.0,12.0,12.0,9.0,10.0,19.0,12.0,20.0,24.0
148,23.0,5.0,11.0,2.0,5.0,22.0,23.0,20.0,7.0,5.0,20.0,16.0,17.0,10.0,20.0,16.0,24.0,24.0,19.0,13.0,10.0,11.0,8.0,6.0,9.0,8.0,24.0,17.0,18.0,24.0
149,15.0,16.0,13.0,10.0,14.0,12.0,17.0,14.0,9.0,2.0,9.0,24.0,14.0,16.0,18.0,19.0,24.0,24.0,11.0,11.0,16.0,14.0,9.0,4.0,12.0,15.0,18.0,14.0,22.0,21.0
150,16.0,18.0,2.0,7.0,16.0,19.0,18.0,15.0,12.0,12.0,17.0,19.0,19.0,11.0,12.0,9.0,16.0,21.0,24.0,11.0,10.0,15.0,12.0,14.0,9.0,10.0,18.0,20.0,17.0,18.0
151,16.0,10.0,8.0,5.0,5.0,24.0,19.0,24.0,1.0,0.0,14.0,16.0,21.0,18.0,23.0,18.0,21.0,24.0,24.0,15.0,8.0,10.0,7.0,6.0,2.0,18.0,18.0,18.0,22.0,22.0
152,14.0,15.0,10.0,9.0,10.0,19.0,19.0,15.0,1.0,7.0,17.0,19.0,19.0,14.0,17.0,17.0,24.0,18.0,21.0,7.0,16.0,16.0,7.0,7.0,6.0,12.0,18.0,20.0,19.0,24.0
153,16.0,10.0,6.0,22.0,10.0,13.0,17.0,17.0,1.0,2.0,19.0,19.0,20.0,15.0,18.0,17.0,24.0,17.0,24.0,15.0,15.0,6.0,8.0,6.0,3.0,15.0,19.0,19.0,24.0,20.0
154,15.0,15.0,8.0,13.0,10.0,16.0,16.0,18.0,2.0,1.0,21.0,24.0,15.0,18.0,13.0,17.0,18.0,24.0,20.0,9.0,9.0,14.0,15.0,11.0,4.0,5.0,24.0,22.0,16.0,24.0
155,20.0,9.0,5.0,7.0,5.0,20.0,21.0,24.0,3.0,11.0,16.0,18.0,14.0,15.0,15.0,19.0,21.0,24.0,24.0,15.0,9.0,7.0,9.0,12.0,3.0,5.0,21.0,24.0,21.0,20.0
156,16.0,6.0,15.0,15.0,15.0,15.0,17.0,12.0,6.0,7.0,13.0,18.0,13.0,16.0,18.0,20.0,24.0,23.0,18.0,15.0,11.0,11.0,7.0,13.0,10.0,13.0,15.0,18.0,13.0,24.0
157,13.0,12.0,5.0,21.0,12.0,19.0,16.0,13.0,2.0,3.0,11.0,23.0,21.0,20.0,12.0,19.0,24.0,20.0,16.0,15.0,13.0,11.0,10.0,9.0,15.0,10.0,17.0,18.0,19.0,18.0
158,17.0,18.0,12.0,1.0,9.0,23.0,18.0,13.0,6.0,6.0,13.0,21.0,18.0,13.0,17.0,17.0,20.0,24.0,18.0,7.0,14.0,10.0,16.0,9.0,5.0,8.0,19.0,21.0,21.0,23.0
159,24.0,6.0,5.0,13.0,7.0,19.0,19.0,18.0,9.0,9.0,16.0,24.0,15.0,12.0,7.0,19.0,24.0,20.0,24.0,10.0,12.0,9.0,10.0,8.0,5.0,11.0,20.0,18.0,20.0,24.0
160,17.0,8.0,1.0,8.0,10.0,24.0,22.0,21.0,6.0,8.0,16.0,18.0,19.0,11.0,16.0,17.0,24.0,21.0,18.0,9.0,16.0,12.0,9.0,10.0,11.0,14.0,23.0,14.0,10.0,24.0
161,16.0,9.0,8.0,4.0,15.0,20.0,19.0,20.0,9.0,3.0,7.0,21.0,15.0,21.0,19.0,16.0,18.0,19.0,18.0,17.0,13.0,12.0,12.0,10.0,9.0,11.0,15.0,21.0,16.0,24.0
162,16.0,8.0,8.0,2.0,12.0,17.0,24.0,24.0,5.0,5.0,8.0,24.0,24.0,16.0,15.0,14.0,24.0,23.0,24.0,10.0,9.0,7.0,12.0,11.0,12.0,1.0,21.0,22.0,15.0,24.0
163,18.0,10.0,11.0,7.0,11.0,24.0,18.0,12.0,3.0,3.0,11.0,24.0,18.0,21.0,17.0,14.0,23.0,24.0,21.0,7.0,8.0,11.0,15.0,2.0,13.0,11.0,18.0,20.0,21.0,21.0
164,22.0,5.0,3.0,5.0,10.0,18.0,24.0,24.0,15.0,8.0,15.0,22.0,23.0,13.0,7.0,8.0,18.0,24.0,21.0,10.0,14.0,10.0,12.0,4.0,11.0,3.0,19.0,23.0,24.0,22.0
165,23.0,14.0,5.0,4.0,7.0,13.0,24.0,21.0,5.0,0.0,8.0,19.0,24.0,18.0,20.0,17.0,24.0,24.0,23.0,9.0,8.0,14.0,7.0,5.0,14.0,9.0,20.0,13.0,21.0,24.0
166,13.0,8.0,14.0,5.0,14.0,15.0,18.0,24.0,2.0,1.0,7.0,23.0,24.0,20.0,14.0,20.0,20.0,24.0,18.0,13.0,10.0,13.0,11.0,8.0,17.0,13.0,17.0,16.0,11.0,24.0
167,21.0,9.0,10.0,4.0,7.0,21.0,22.0,17.0,6.0,4.0,19.0,23.0,22.0,12.0,11.0,14.0,24.0,22.0,24.0,9.0,12.0,6.0,12.0,8.0,6.0,13.0,24.0,17.0,14.0,24.0
168,24.0,8.0,4.0,10.0,5.0,24.0,12.0,24.0,2.0,6.0,19.0,20.0,22.0,21.0,9.0,12.0,20.0,24.0,24.0,3.0,15.0,2.0,21.0,4.0,5.0,2.0,24.0,24.0,24.0,23.0
169,20.0,11.0,11.0,8.0,6.0,18.0,13.0,24.0,0.0,8.0,18.0,20.0,19.0,10.0,20.0,16.0,21.0,24.0,16.0,15.0,10.0,13.0,10.0,9.0,8.0,10.0,24.0,20.0,14.0,21.0
170,22.0,6.0,7.0,13.0,7.0,18.0,21.0,17.0,1.0,6.0,14.0,21.0,23.0,18.0,17.0,11.0,24.0,22.0,15.0,9.0,18.0,12.0,9.0,10.0,5.0,15.0,16.0,21.0,20.0,19.0
171,21.0,8.0,14.0,3.0,0.0,21.0,21.0,23.0,10.0,13.0,23.0,15.0,18.0,12.0,11.0,9.0,21.0,24.0,19.0,7.0,20.0,6.0,12.0,4.0,7.0,6.0,23.0,19.0,24.0,23.0
172,19.0,15.0,10.0,13.0,5.0,23.0,12.0,14.0,2.0,3.0,12.0,23.0,16.0,15.0,21.0,19.0,19.0,24.0,18.0,10.0,12.0,12.0,14.0,10.0,8.0,8.0,20.0,14.0,24.0,22.0
173,18.0,11.0,10.0,10.0,13.0,15.0,19.0,15.0,1.0,8.0,0.0,20.0,23.0,21.0,18.0,20.0,24.0,24.0,14.0,11.0,8.0,15.0,13.0,10.0,13.0,5.0,17.0,15.0,23.0,23.0
174,10.0,10.0,18.0,10.0,9.0,24.0,17.0,13.0,3.0,2.0,1.0,20.0,19.0,19.0,24.0,23.0,22.0,22.0,24.0,14.0,7.0,7.0,13.0,5.0,10.0,8.0,21.0,17.0,21.0,24.0
175,17.0,9.0,4.0,6.0,8.0,22.0,21.0,24.0,6.0,7.0,20.0,24.0,24.0,7.0,10.0,13.0,24.0,24.0,21.0,7.0,14.0,10.0,9.0,6.0,5.0,3.0,20.0,24.0,24.0,24.0
176,19.0,13.0,3.0,11.0,5.0,19.0,19.0,22.0,6.0,1.0,14.0,17.0,15.0,17.0,20.0,21.0,24.0,20.0,18.0,15.0,9.0,9.0,14.0,9.0,14.0,5.0,22.0,12.0,20.0,24.0
177,24.0,9.0,12.0,13.0,12.0,19.0,15.0,7.0,2.0,1.0,8.0,24.0,20.0,17.0,19.0,20.0,24.0,24.0,17.0,18.0,6.0,9.0,11.0,12.0,2.0,1.0,20.0,24.0,23.0,24.0
178,23.0,6.0,7.0,6.0,5.0,24.0,24.0,16.0,8.0,0.0,16.0,15.0,19.0,15.0,20.0,18.0,24.0,19.0,18.0,13.0,9.0,10.0,16.0,9.0,6.0,11.0,21.0,22.0,14.0,23.0
179,18.0,19.0,4.0,6.0,3.0,16.0,24.0,21.0,3.0,1.0,11.0,24.0,20.0,19.0,19.0,14.0,24.0,20.0,19.0,11.0,12.0,8.0,15.0,12.0,5.0,8.0,24.0,18.0,16.0,23.0
180,18.0,4.0,12.0,9.0,9.0,20.0,15.0,24.0,5.0,7.0,13.0,21.0,23.0,13.0,15.0,14.0,24.0,24.0,24.0,8.0,11.0,9.0,9.0,7.0,7.0,2.0,24.0,22.0,20.0,24.0
181,21.0,9.0,7.0,4.0,8.0,22.0,22.0,18.0,3.0,2.0,17.0,20.0,24.0,5.0,19.0,21.0,23.0,24.0,18.0,8.0,14.0,9.0,13.0,2.0,14.0,8.0,24.0,13.0,22.0,23.0
182,16.0,12.0,13.0,5.0,19.0,17.0,11.0,18.0,9.0,2.0,6.0,19.0,24.0,19.0,18.0,14.0,24.0,20.0,21.0,12.0,14.0,7.0,11.0,12.0,17.0,6.0,19.0,17.0,18.0,17.0
183,22.0,9.0,10.0,2.0,1.0,23.0,24.0,20.0,5.0,7.0,15.0,24.0,24.0,14.0,13.0,9.0,20.0,23.0,24.0,15.0,7.0,13.0,7.0,12.0,5.0,9.0,20.0,19.0,22.0,19.0
184,21.0,7.0,3.0,4.0,8.0,22.0,22.0,24.0,10.0,10.0,15.0,13.0,22.0,13.0,9.0,19.0,24.0,24.0,21.0,9.0,10.0,14.0,7.0,10.0,8.0,7.0,19.0,19.0,19.0,24.0
185,24.0,4.0,5.0,10.0,9.0,18.0,24.0,17.0,8.0,7.0,16.0,24.0,18.0,16.0,14.0,8.0,24.0,21.0,24.0,7.0,12.0,11.0,10.0,3.0,5.0,11.0,18.0,21.0,24.0,24.0
186,11.0,8.0,11.0,14.0,16.0,20.0,18.0,13.0,1.0,2.0,14.0,19.0,23.0,18.0,16.0,18.0,24.0,24.0,24.0,13.0,8.0,9.0,7.0,10.0,3.0,14.0,18.0,20.0,17.0,24.0
187,18.0,10.0,15.0,0.0,6.0,24.0,21.0,17.0,1.0,4.0,10.0,23.0,21.0,17.0,18.0,17.0,22.0,19.0,24.0,11.0,10.0,8.0,15.0,7.0,7.0,6.0,17.0,24.0,21.0,24.0
188,20.0,18.0,8.0,11.0,7.0,18.0,11.0,18.0,2.0,2.0,11.0,21.0,18.0,16.0,18.0,23.0,23.0,16.0,17.0,14.0,13.0,9.0,17.0,22.0,8.0,10.0,16.0,15.0,20.0,15.0
189,18.0,16.0,6.0,5.0,8.0,22.0,20.0,16.0,9.0,8.0,15.0,20.0,24.0,6.0,20.0,9.0,18.0,21.0,22.0,13.0,16.0,12.0,7.0,9.0,6.0,10.0,17.0,20.0,21.0,23.0
190,17.0,14.0,8.0,13.0,14.0,13.0,15.0,17.0,12.0,5.0,17.0,16.0,13.0,18.0,15.0,15.0,22.0,17.0,24.0,15.0,5.0,10.0,16.0,5.0,8.0,15.0,20.0,17.0,21.0,20.0
191,23.0,10.0,12.0,8.0,6.0,19.0,15.0,18.0,15.0,7.0,13.0,16.0,15.0,15.0,17.0,13.0,19.0,24.0,23.0,7.0,15.0,7.0,14.0,12.0,18.0,0.0,20.0,17.0,20.0,19.0
192,16.0,6.0,8.0,4.0,13.0,24.0,18.0,22.0,7.0,1.0,13.0,22.0,18.0,20.0,14.0,16.0,23.0,24.0,18.0,12.0,10.0,13.0,9.0,8.0,8.0,5.0,22.0,19.0,20.0,24.0
193,24.0,4.0,7.0,6.0,2.0,24.0,20.0,24.0,8.0,3.0,15.0,23.0,19.0,14.0,11.0,18.0,18.0,24.0,18.0,14.0,13.0,10.0,12.0,17.0,7.0,9.0,19.0,16.0,14.0,24.0
194,14.0,13.0,12.0,13.0,12.0,16.0,16.0,15.0,11.0,3.0,14.0,24.0,18.0,15.0,10.0,16.0,15.0,24.0,16.0,14.0,15.0,12.0,13.0,11.0,11.0,7.0,17.0,21.0,15.0,24.0
195,24.0,5.0,10.0,6.0,3.0,24.0,22.0,17.0,14.0,13.0,17.0,13.0,22.0,16.0,9.0,7.0,21.0,24.0,21.0,10.0,13.0,13.0,7.0,4.0,5.0,9.0,24.0,23.0,17.0,24.0
196,17.0,9.0,7.0,7.0,7.0,16.0,24.0,24.0,5.0,2.0,20.0,20.0,21.0,13.0,14.0,16.0,23.0,24.0,22.0,9.0,12.0,6.0,13.0,10.0,7.0,6.0,16.0,19.0,24.0,24.0
197,19.0,22.0,7.0,9.0,16.0,18.0,13.0,7.0,6.0,11.0,6.0,15.0,24.0,16.0,15.0,18.0,18.0,24.0,17.0,15.0,11.0,13.0,11.0,10.0,14.0,11.0,14.0,21.0,14.0,22.0
198,19.0,9.0,11.0,3.0,7.0,21.0,19.0,22.0,8.0,9.0,19.0,21.0,16.0,10.0,15.0,13.0,24.0,21.0,20.0,12.0,6.0,11.0,15.0,8.0,12.0,4.0,24.0,17.0,24.0,17.0
199,20.0,11.0,9.0,10.0,7.0,13.0,17.0,24.0,7.0,8.0,18.0,20.0,24.0,8.0,9.0,17.0,18.0,23.0,16.0,10.0,11.0,12.0,19.0,15.0,9.0,11.0,18.0,18.0,16.0,19.0
200,15.0,13.0,7.0,3.0,5.0,24.0,20.0,24.0,6.0,11.0,19.0,17.0,19.0,7.0,15.0,17.0,20.0,24.0,24.0,14.0,13.0,9.0,5.0,8.0,14.0,5.0,21.0,21.0,18.0,19.0
201,24.0,11.0,5.0,8.0,6.0,18.0,23.0,16.0,1.0,1.0,12.0,20.0,22.0,21.0,18.0,16.0,24.0,24.0,16.0,10.0,15.0,8.0,12.0,8.0,3.0,22.0,20.0,11.0,18.0,24.0
202,22.0,6.0,6.0,12.0,5.0,19.0,23.0,18.0,11.0,12.0,8.0,16.0,22.0,14.0,13.0,15.0,19.0,20.0,24.0,11.0,12.0,8.0,15.0,5.0,12.0,7.0,23.0,17.0,18.0,24.0
203,18.0,13.0,7.0,18.0,16.0,17.0,10.0,12.0,4.0,1.0,5.0,18.0,21.0,24.0,16.0,22.0,21.0,24.0,13.0,13.0,15.0,8.0,15.0,10.0,13.0,14.0,11.0,14.0,20.0,24.0
204,14.0,12.0,7.0,12.0,7.0,15.0,20.0,24.0,4.0,2.0,17.0,24.0,20.0,12.0,16.0,16.0,21.0,24.0,18.0,15.0,13.0,9.0,9.0,15.0,4.0,11.0,22.0,12.0,20.0,22.0
205,17.0,14.0,8.0,4.0,13.0,23.0,18.0,14.0,3.0,8.0,14.0,20.0,17.0,15.0,10.0,24.0,24.0,24.0,20.0,9.0,12.0,12.0,8.0,11.0,7.0,7.0,20.0,20.0,20.0,21.0
206,23.0,8.0,11.0,2.0,10.0,20.0,19.0,18.0,7.0,2.0,14.0,19.0,23.0,12.0,15.0,19.0,24.0,24.0,19.0,14.0,5.0,9.0,14.0,12.0,10.0,8.0,17.0,15.0,20.0,24.0
207,24.0,3.0,10.0,5.0,11.0,22.0,20.0,16.0,6.0,1.0,21.0,21.0,17.0,16.0,18.0,11.0,24.0,15.0,23.0,10.0,14.0,13.0,10.0,7.0,9.0,10.0,19.0,20.0,17.0,24.0
208,18.0,14.0,7.0,15.0,7.0,20.0,13.0,17.0,6.0,2.0,19.0,15.0,16.0,14.0,18.0,21.0,18.0,22.0,19.0,13.0,10.0,9.0,18.0,10.0,8.0,14.0,16.0,14.0,24.0,20.0
209,8.0,9.0,10.0,12.0,14.0,22.0,16.0,20.0,2.0,0.0,13.0,24.0,19.0,20.0,19.0,14.0,24.0,18.0,24.0,18.0,7.0,11.0,7.0,9.0,4.0,12.0,21.0,19.0,20.0,21.0
210,24.0,7.0,4.0,10.0,6.0,18.0,23.0,19.0,0.0,5.0,18.0,19.0,19.0,21.0,16.0,13.0,24.0,20.0,17.0,7.0,20.0,13.0,8.0,12.0,8.0,11.0,15.0,21.0,19.0,20.0
211,23.0,5.0,5.0,11.0,4.0,22.0,22.0,19.0,2.0,3.0,21.0,23.0,15.0,19.0,12.0,16.0,23.0,24.0,24.0,6.0,7.0,14.0,11.0,14.0,2.0,7.0,21.0,24.0,20.0,18.0
212,23.0,9.0,8.0,6.0,10.0,20.0,17.0,18.0,5.0,7.0,12.0,24.0,17.0,15.0,12.0,19.0,22.0,24.0,18.0,9.0,16.0,11.0,9.0,4.0,4.0,14.0,17.0,23.0,21.0,23.0
213,21.0,6.0,9.0,8.0,6.0,23.0,20.0,18.0,16.0,6.0,17.0,17.0,24.0,10.0,10.0,11.0,16.0,18.0,17.0,16.0,12.0,14.0,16.0,4.0,10.0,17.0,21.0,17.0,20.0,17.0
214,20.0,4.0,2.0,13.0,14.0,16.0,23.0,19.0,4.0,10.0,22.0,18.0,18.0,12.0,15.0,12.0,19.0,24.0,21.0,12.0,12.0,10.0,11.0,7.0,10.0,6.0,24.0,21.0,14.0,24.0
215,15.0,9.0,4.0,4.0,13.0,23.0,19.0,24.0,12.0,4.0,16.0,17.0,18.0,11.0,15.0,18.0,24.0,17.0,24.0,11.0,16.0,9.0,8.0,8.0,10.0,10.0,18.0,21.0,18.0,21.0
216,20.0,11.0,6.0,9.0,5.0,24.0,24.0,12.0,7.0,2.0,9.0,19.0,23.0,16.0,17.0,18.0,24.0,24.0,20.0,9.0,13.0,11.0,8.0,5.0,8.0,13.0,23.0,13.0,20.0,24.0
