,0
0,27
1,3
2,5
3,3
4,3
5,5
6,5
7,4
8,3
9,3
10,3
11,3
12,3
13,4
14,3
15,3
16,3
17,2
18,2
19,2
20,2
21,2
22,2
23,3
24,4
25,4
26,4
27,3
28,3
29,3
30,3
31,31
32,48
33,48
34,55
35,64
36,76
37,75
38,68
39,62
40,69
41,73
42,75
43,74
44,77
45,79
46,81
47,86
48,86
49,85
50,89
51,94
52,98
53,98
54,93
55,97
56,95
57,94
58,95
59,97
60,99
61,95
62,98
63,104
64,110
65,111
66,112
67,114
68,116
69,119
70,119
71,115
72,117
73,119
74,120
75,119
76,120
77,121
78,111
79,112
80,112
81,111
82,117
83,122
84,126
85,129
86,130
87,130
88,130
89,129
90,126
91,114
92,113
93,112
94,114
95,113
96,113
97,115
98,114
99,117
100,117
101,114
102,114
103,118
104,116
105,116
106,119
107,119
108,105
109,105
110,107
111,103
112,102
113,102
114,101
115,103
116,106
117,108
118,109
119,107
120,110
121,106
122,107
123,111
124,114
125,106
126,113
127,114
128,112
129,115
130,116
131,118
132,119
133,117
134,121
135,114
136,113
137,113
138,110
139,111
140,113
141,116
142,113
143,115
144,118
145,117
146,116
147,117
148,118
149,115
150,114
151,101
152,98
153,99
154,100
155,101
156,101
157,100
158,102
159,106
160,105
161,98
162,101
163,100
164,99
165,100
166,97
167,96
168,99
169,100
170,103
171,100
172,104
173,106
174,106
175,107
176,107
177,108
178,107
179,109
180,110
181,98
182,95
183,93
184,96
185,96
186,98
187,103
188,102
189,102
190,104
191,105
192,106
193,111
194,113
195,110
196,113
197,120
198,113
199,118
200,120
201,119
202,119
203,118
204,119
205,120
206,123
207,121
208,118
209,118
210,120
211,109
212,110
213,112
214,110
215,107
216,109
217,114
218,110
219,111
220,108
221,110
222,111
223,111
224,104
225,107
226,108
227,109
228,110
229,115
230,114
231,112
232,109
233,109
234,110
235,110
236,109
237,109
238,108
239,109
240,111
241,100
242,103
243,100
244,100
245,98
246,100
247,103
248,102
249,97
250,99
251,97
252,101
253,100
254,102
255,106
256,110
257,108
258,101
259,100
260,103
261,101
262,102
263,99
264,100
265,98
266,102
267,103
268,111
269,111
270,112
271,101
272,97
273,93
274,90
275,95
276,96
277,96
278,97
279,97
280,95
281,95
282,95
283,97
284,102
285,103
286,103
287,103
288,105
289,105
290,106
291,107
292,107
293,105
294,99
295,93
296,92
297,95
298,93
299,94
