,0
0,37
1,4
2,3
3,3
4,5
5,6
6,6
7,7
8,5
9,5
10,5
11,6
12,8
13,9
14,8
15,7
16,7
17,6
18,6
19,6
20,5
21,6
22,6
23,5
24,6
25,8
26,8
27,7
28,6
29,6
30,6
31,49
32,64
33,74
34,79
35,101
36,96
37,101
38,104
39,108
40,91
41,97
42,103
43,106
44,102
45,106
46,115
47,112
48,105
49,111
50,102
51,105
52,113
53,111
54,122
55,125
56,122
57,125
58,128
59,130
60,132
61,135
62,135
63,139
64,147
65,137
66,141
67,146
68,138
69,146
70,149
71,152
72,141
73,144
74,149
75,152
76,159
77,163
78,167
79,173
80,173
81,172
82,163
83,165
84,169
85,169
86,160
87,158
88,162
89,164
90,166
91,139
92,140
93,144
94,149
95,152
96,154
97,154
98,153
99,146
100,145
101,147
102,145
103,143
104,147
105,153
106,149
107,147
108,146
109,145
110,152
111,155
112,156
113,157
114,161
115,165
116,168
117,170
118,165
119,164
120,161
121,145
122,146
123,152
124,153
125,148
126,147
127,150
128,152
129,157
130,155
131,156
132,156
133,160
134,159
135,157
136,157
137,159
138,159
139,151
140,151
141,148
142,146
143,145
144,136
145,134
146,133
147,133
148,132
149,123
150,131
151,108
152,116
153,119
154,119
155,118
156,117
157,114
158,115
159,114
160,118
161,132
162,130
163,131
164,127
165,127
166,129
167,133
168,135
169,144
170,140
171,143
172,144
173,143
174,149
175,150
176,147
177,148
178,151
179,150
180,148
181,127
182,131
183,130
184,132
185,129
186,134
187,132
188,133
189,134
190,138
191,139
192,139
193,138
194,140
195,141
196,140
197,137
198,139
199,144
200,149
201,145
202,146
203,145
204,145
205,145
206,145
207,148
208,145
209,145
210,148
211,143
212,140
213,139
214,140
215,139
216,140
217,139
218,135
219,143
220,144
221,144
222,145
223,144
224,146
225,145
226,147
227,145
228,145
229,144
230,145
231,148
232,149
233,151
234,154
235,156
236,155
237,155
238,157
239,157
240,155
241,130
242,127
243,134
244,139
245,139
246,141
247,139
248,133
249,131
250,129
251,132
252,134
253,135
254,136
255,141
256,144
257,121
258,125
259,114
260,114
261,117
262,125
263,128
264,124
265,126
266,126
267,127
268,132
269,132
270,129
271,114
272,116
273,113
274,116
275,116
276,117
277,119
278,124
279,123
280,117
281,118
282,120
283,117
284,119
285,117
286,116
287,117
288,117
289,120
290,119
291,119
292,124
293,128
294,129
295,128
296,120
297,122
298,125
299,122
