,0
0,27
1,1
2,3
3,7
4,6
5,6
6,6
7,6
8,8
9,5
10,5
11,8
12,9
13,7
14,4
15,3
16,3
17,3
18,4
19,4
20,5
21,4
22,4
23,5
24,5
25,5
26,5
27,5
28,5
29,4
30,4
31,53
32,66
33,68
34,66
35,78
36,71
37,77
38,85
39,87
40,86
41,79
42,85
43,82
44,88
45,97
46,103
47,110
48,114
49,109
50,112
51,116
52,111
53,109
54,110
55,107
56,110
57,112
58,109
59,109
60,116
61,110
62,108
63,109
64,111
65,110
66,116
67,124
68,129
69,135
70,138
71,132
72,138
73,143
74,150
75,157
76,162
77,165
78,169
79,170
80,150
81,156
82,155
83,159
84,161
85,169
86,170
87,174
88,170
89,172
90,174
91,146
92,151
93,147
94,149
95,152
96,158
97,156
98,157
99,155
100,151
101,153
102,156
103,153
104,156
105,156
106,156
107,159
108,165
109,162
110,163
111,166
112,166
113,168
114,171
115,173
116,173
117,176
118,173
119,169
120,171
121,148
122,150
123,146
124,145
125,148
126,147
127,150
128,151
129,151
130,148
131,159
132,156
133,157
134,155
135,154
136,154
137,156
138,157
139,160
140,159
141,158
142,158
143,159
144,155
145,166
146,166
147,166
148,168
149,168
150,146
151,115
152,106
153,104
154,112
155,113
156,113
157,119
158,124
159,123
160,128
161,133
162,139
163,140
164,141
165,147
166,146
167,150
168,137
169,137
170,135
171,139
172,137
173,135
174,130
175,128
176,132
177,130
178,129
179,128
180,128
181,120
182,107
183,114
184,118
185,121
186,119
187,121
188,120
189,121
190,124
191,127
192,123
193,124
194,124
195,122
196,121
197,127
198,127
199,129
200,126
201,126
202,126
203,120
204,119
205,119
206,121
207,120
208,121
209,110
210,102
211,99
212,106
213,109
214,121
215,125
216,131
217,135
218,136
219,135
220,137
221,138
222,134
223,136
224,133
225,135
226,129
227,130
228,132
229,127
230,131
231,131
232,136
233,137
234,139
235,139
236,134
237,135
238,137
239,139
240,141
241,135
242,132
243,139
244,136
245,140
246,147
247,143
248,146
249,142
250,141
251,137
252,133
253,135
254,134
255,129
256,131
257,124
258,129
259,124
260,126
261,130
262,137
263,134
264,137
265,139
266,142
267,144
268,149
269,151
270,147
271,125
272,121
273,125
274,121
275,119
276,119
277,119
278,122
279,122
280,116
281,117
282,120
283,121
284,123
285,125
286,124
287,126
288,127
289,128
290,130
291,131
292,129
293,133
294,135
295,134
296,120
297,122
298,112
299,108
